"grappe","dist_popcenter","dist_border","dist_road","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","popdensity","hybrid_V8","ssa_aez09","afmnslp_pct","srtm_1k","twi","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2017_tot","h2017_wetQ","h2017_wetQstart","ndvi_avg","ndvi_max","h2017_ndvi_avg","h2017_ndvi_max","type","lat_dd_mod","lon_dd_mod","hors_mali","hors_mali_utm","erreur_projection","hors_mali_reel","proche_frontiere","dans_eau_suspect","zone_humide_twi","zone_non_cultivee","zone_inhabitee","erreur_saisie","derive_gps","exploitation","passage","cluster","doublon","nb_grappes_cluster","nb_passages_cluster","nb_exploitations_cluster","origine_doublon","distance_centre","suspect_distance","score","niveau","decision","surface_gps_m2","surface_gps_ha","hybrid_V8_prop","surface_cultivee_ha"
894,83,236,25,83,289,305,203,83,174,0,0,311,2.2,269,13,3,3,1,1,1,1,1,224,179,18,424,17,364,0.1649,0.2021,0.1624,0.2068,"comm_ctr",16.6296384585,-2.23564931046,0,0,0,0,84283.8022498649,1,0,0,1,0,0,1,1,21,1,2,1,1,"Meme_zone_jittering_legitime",558551.177666169,0,2,"A_verifier","Fusionner_jittering",31401.5737457676,3.14015737457676,0,0
895,111,209,43,177,292,305,187,78,161,0,0,311,2.3,290,13,2,2,1,1,1,1,1,212,169,18,488,17,397,0.1398,0.1566,0.1291,0.1446,"comm_ctr",16.6920224388,-1.30217145069,0,0,0,0,36524.6426697547,0,0,0,1,0,0,1,1,22,1,2,1,1,"Meme_zone_jittering_legitime",648384.327639018,0,1,"A_verifier","Fusionner_jittering",31401.5737457728,3.14015737457728,0,0
896,111,209,43,177,292,305,187,78,161,0,0,311,2.3,290,13,2,2,1,1,1,1,1,212,169,18,488,17,397,0.1398,0.1566,0.1291,0.1446,"comm_ctr",16.6920224388,-1.30217145069,0,0,0,0,36524.6426697547,0,0,0,1,0,0,1,1,22,1,2,1,1,"Meme_zone_jittering_legitime",648384.327639018,0,1,"A_verifier","Fusionner_jittering",31401.5737457728,3.14015737457728,0,0
898,44,202,6,114,279,288,260,109,225,70,0,311,1.5,267,15,1,1,1,2,2,1,1,323,264,18,582,17,502,0.1467,0.1727,0.1447,0.1626,"offset",15.9806570407,-3.71115502226,0,0,0,0,35225.1541469753,0,0,0,0,0,0,2,1,0,0,746,1,4,"Non_doublon",384039.916102969,0,0,"Bon","Garder",31401.5737457811,3.14015737457811,0,0
899,27,214,8,97,281,291,245,102,212,60,4,311,1.6,267,15,1,1,1,2,2,1,1,302,248,18,537,17,461,0.1251,0.1471,0.1222,0.1479,"offset",16.1029236703,-3.58331557809,0,0,0,0,42257.4039484275,0,0,1,0,0,0,1,1,0,0,746,1,4,"Non_doublon",404104.632843709,0,0,"Bon","Garder",31401.5737457444,3.14015737457444,0.04,0.125606294982978
900,71,184,12,141,277,283,299,122,259,60,0,311,1.9,264,14,1,1,1,2,2,1,1,348,284,18,619,17,516,0.1537,0.1837,0.153,0.1789,"offset",15.74430058,-3.80244436608,0,0,0,0,11174.9271754336,0,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",358240.772454972,0,0,"Bon","Garder",31401.5737457636,3.14015737457636,0,0
912,27,168,5,27,299,318,185,73,157,100,0,311,2,251,13,1,1,1,2,1,1,1,229,193,18,437,18,361,0.1442,0.164,0.1433,0.1597,"offset",16.5025124269,-0.095810243393,0,0,0,0,68002.3684743516,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",755979.831327573,1,2,"A_verifier","Verifier_manuel",31401.5737457653,3.14015737457653,0,0
913,25,166,5,25,299,318,186,73,158,100,0,311,2.2,251,13,1,1,1,2,1,1,1,230,193,18,437,18,360,0.1461,0.1655,0.1636,0.1906,"offset",16.482703901,-0.121796825942,0,0,0,0,65048.3784967556,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",752384.197948493,1,2,"A_verifier","Verifier_manuel",31401.5737457651,3.14015737457651,0,0
914,11,153,3,11,299,319,194,76,164,390,0,311,2.7,254,13,1,1,1,2,1,1,1,242,202,18,436,17,356,0.146,0.1672,0.1634,0.183,"offset",16.3731380627,-0.0678348615434,0,0,0,0,70709.0666898677,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",752561.625443575,1,2,"A_verifier","Verifier_manuel",31401.5737457664,3.14015737457664,0,0
915,7,150,2,7,300,320,196,76,165,3050,0,311,2.2,254,15,2,1,1,2,1,1,1,225,192,18,424,17,339,0.1476,0.1692,0.1621,0.1902,"offset",16.3461006286,-0.0268676010672,0,0,0,0,75182.8656103623,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",755464.419066813,1,2,"A_verifier","Verifier_manuel",31401.5737457654,3.14015737457654,0,0
916,6,147,2,6,300,320,197,76,166,2830,0,311,2.1,255,15,2,1,1,2,1,1,1,246,202,18,440,17,369,0.1398,0.1595,0.1481,0.1676,"offset",16.3086158086,-0.101702038372,0,0,0,0,66737.170035368,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",746089.343263363,1,2,"A_verifier","Verifier_manuel",31401.5737457654,3.14015737457654,0,0
917,6,139,4,6,299,319,202,79,170,2810,0,311,2,260,15,3,3,1,1,1,1,1,224,192,18,424,17,341,0.1391,0.1604,0.1436,0.167,"offset",16.2342219599,0.00165574679275,0,0,0,0,78004.0440390507,1,0,1,0,0,0,1,1,0,0,746,1,4,"Non_doublon",753278.368076146,1,2,"A_verifier","Verifier_manuel",31401.5737457655,3.14015737457655,0,0
918,10,135,7,10,298,317,206,81,174,100,0,311,2.5,267,13,3,3,1,1,1,1,1,241,202,18,430,17,351,0.1402,0.1607,0.1519,0.1777,"offset",16.1847927725,0.0203062303446,0,0,0,0,79923.2507503454,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",753010.296842598,1,2,"A_verifier","Verifier_manuel",31401.5737457653,3.14015737457653,0,0
919,9,136,6,9,299,318,204,79,172,560,0,311,2.2,264,13,3,3,1,1,1,1,1,242,202,18,429,17,354,0.1494,0.1727,0.1572,0.1789,"offset",16.1837410873,-0.0733762786557,0,0,0,0,69495.1164086414,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",743318.856101432,1,2,"A_verifier","Verifier_manuel",31401.5737457652,3.14015737457652,0,0
920,13,131,9,13,297,316,207,81,175,60,0,311,2.7,275,13,3,3,1,1,1,1,1,233,197,18,436,17,365,0.16,0.1927,0.1948,0.2534,"offset",16.1045523586,-0.0613604559164,0,0,0,0,70429.8495553063,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",741097.107993045,1,2,"A_verifier","Verifier_manuel",31401.5737457655,3.14015737457655,0,0
921,134,232,101,135,294,318,168,70,143,0,0,311,1.8,316,13,2,2,1,1,1,1,1,193,159,18,520,14,381,0.1469,0.1628,0.1439,0.1656,"comm_ctr",17.0466590685,0.887503515061,0,0,0,0,76463.9903958033,1,0,0,1,0,0,1,1,23,1,2,1,1,"Meme_zone_jittering_legitime",882019.90753219,1,3,"Suspect","Fusionner_jittering",31401.5737457659,3.14015737457659,0,0
922,134,232,101,135,294,318,168,70,143,0,0,311,1.8,316,13,2,2,1,1,1,1,1,193,159,18,520,14,381,0.1469,0.1628,0.1439,0.1656,"comm_ctr",17.0466590685,0.887503515061,0,0,0,0,76463.9903958033,1,0,0,1,0,0,1,1,23,1,2,1,1,"Meme_zone_jittering_legitime",882019.90753219,1,3,"Suspect","Fusionner_jittering",31401.5737457659,3.14015737457659,0,0
925,125,229,93,126,295,318,168,71,143,0,0,311,2.5,305,13,2,2,1,1,1,1,1,197,163,18,515,14,385,0.1481,0.1658,0.1546,0.178,"comm_ctr",16.9706389445,0.824220026455,0,0,0,0,87590.1581281275,1,0,0,1,0,0,1,1,24,1,2,1,1,"Meme_zone_jittering_legitime",871834.432900465,1,3,"Suspect","Fusionner_jittering",31401.5737457718,3.14015737457718,0,0
926,125,229,93,126,295,318,168,71,143,0,0,311,2.5,305,13,2,2,1,1,1,1,1,197,163,18,515,14,385,0.1481,0.1658,0.1546,0.178,"comm_ctr",16.9706389445,0.824220026455,0,0,0,0,87590.1581281275,1,0,0,1,0,0,1,1,24,1,2,1,1,"Meme_zone_jittering_legitime",871834.432900465,1,3,"Suspect","Fusionner_jittering",31401.5737457718,3.14015737457718,0,0
927,28,123,6,28,296,313,232,98,198,80,0,311,2.1,253,14,3,3,1,1,1,1,1,239,199,18,448,17,371,0.1428,0.1687,0.1424,0.1656,"offset",16.0791761074,0.11773004185,0,0,0,0,89462.8952186403,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",758582.508352544,1,2,"A_verifier","Verifier_manuel",31401.5737457654,3.14015737457654,0,0
928,49,104,6,49,293,307,243,104,208,70,0,311,1.9,256,15,3,3,1,1,1,1,1,268,217,18,474,17,395,0.1578,0.1866,0.1444,0.1664,"offset",15.9041298323,0.171529576948,0,0,0,0,91029.1409449741,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",757187.79866131,1,2,"A_verifier","Verifier_manuel",31401.5737457651,3.14015737457651,0,0
929,57,97,6,57,292,305,247,106,211,80,0,311,2.1,253,15,3,3,1,1,1,1,1,271,219,18,490,17,416,0.1531,0.1792,0.1407,0.1707,"offset",15.8493696989,0.243630759598,0,0,0,0,97440.9865853512,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",762695.386290243,1,2,"A_verifier","Verifier_manuel",31401.5737457655,3.14015737457655,0,0
930,44,109,6,44,294,308,241,103,206,60,0,311,2.5,259,13,3,3,1,1,1,1,1,263,214,18,449,17,374,0.1485,0.1779,0.157,0.2047,"offset",15.9539981908,0.198166400282,0,0,0,0,95264.7162973178,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",761918.787093399,1,2,"A_verifier","Verifier_manuel",31401.5737457651,3.14015737457651,0,0
933,1,144,1,1,300,320,198,76,166,8910,0,311,1.5,255,15,2,1,1,2,1,1,1,223,190,18,429,17,349,0.1393,0.1593,0.1468,0.1687,"comm_ctr",16.2720998213,-0.0444270043749,0,0,0,0,72995.4725353186,1,0,0,0,0,0,1,1,25,1,5,1,1,"Meme_zone_jittering_legitime",750261.713996116,1,3,"Suspect","Fusionner_jittering",31401.5737457657,3.14015737457657,0,0
934,1,144,1,1,300,320,198,76,166,8910,0,311,1.5,255,15,2,1,1,2,1,1,1,223,190,18,429,17,349,0.1393,0.1593,0.1468,0.1687,"comm_ctr",16.2720998213,-0.0444270043749,0,0,0,0,72995.4725353186,1,0,0,0,0,0,1,1,25,1,5,1,1,"Meme_zone_jittering_legitime",750261.713996116,1,3,"Suspect","Fusionner_jittering",31401.5737457657,3.14015737457657,0,0
935,1,144,1,1,300,320,198,76,166,8910,0,311,1.5,255,15,2,1,1,2,1,1,1,223,190,18,429,17,349,0.1393,0.1593,0.1468,0.1687,"comm_ctr",16.2720998213,-0.0444270043749,0,0,0,0,72995.4725353186,1,0,0,0,0,0,1,1,25,1,5,1,1,"Meme_zone_jittering_legitime",750261.713996116,1,3,"Suspect","Fusionner_jittering",31401.5737457657,3.14015737457657,0,0
936,1,144,1,1,300,320,198,76,166,8910,0,311,1.5,255,15,2,1,1,2,1,1,1,223,190,18,429,17,349,0.1393,0.1593,0.1468,0.1687,"comm_ctr",16.2720998213,-0.0444270043749,0,0,0,0,72995.4725353186,1,0,0,0,0,0,1,1,25,1,5,1,1,"Meme_zone_jittering_legitime",750261.713996116,1,3,"Suspect","Fusionner_jittering",31401.5737457657,3.14015737457657,0,0
937,1,144,1,1,300,320,198,76,166,8910,0,311,1.5,255,15,2,1,1,2,1,1,1,223,190,18,429,17,349,0.1393,0.1593,0.1468,0.1687,"comm_ctr",16.2720998213,-0.0444270043749,0,0,0,0,72995.4725353186,1,0,0,0,0,0,1,1,25,1,5,1,1,"Meme_zone_jittering_legitime",750261.713996116,1,3,"Suspect","Fusionner_jittering",31401.5737457657,3.14015737457657,0,0
938,69,89,6,69,290,301,253,111,217,80,0,311,1.9,253,14,3,3,1,1,1,1,1,272,218,18,542,17,467,0.153,0.1824,0.1518,0.1763,"offset",15.7943578508,0.36216371812,0,0,0,0,93513.8791481419,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",773204.247347063,1,2,"A_verifier","Verifier_manuel",31401.5737457665,3.14015737457665,0,0
939,73,86,7,73,289,300,256,112,219,90,0,311,2,256,14,3,3,1,1,1,1,1,273,219,18,523,17,440,0.1589,0.1891,0.1564,0.2054,"offset",15.7116616704,0.348802215101,0,0,0,0,83835.0719293364,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",768877.223019109,1,2,"A_verifier","Verifier_manuel",31401.5737457651,3.14015737457651,0,0
940,69,89,6,69,290,301,253,111,217,80,0,311,2,254,14,3,3,1,1,1,1,1,272,218,18,531,17,454,0.1556,0.1856,0.1524,0.175,"offset",15.7672167373,0.333971248629,0,0,0,0,89928.9257453876,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",769250.694201439,1,2,"A_verifier","Verifier_manuel",31401.5737457668,3.14015737457668,0,0
941,90,75,2,90,287,296,268,118,228,240,0,311,1.4,251,14,2,2,1,1,1,1,1,281,225,18,491,16,418,0.1475,0.1737,0.1411,0.1648,"offset",15.6548021789,0.53808935518,0,0,0,0,76367.5483634633,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",787120.757952939,1,2,"A_verifier","Verifier_manuel",31401.5737457643,3.14015737457643,0,0
942,89,74,3,89,287,296,268,117,228,190,0,311,1.5,250,14,3,2,1,1,1,1,1,283,227,18,503,16,426,0.1514,0.1979,0.1396,0.1632,"offset",15.6398231157,0.481194877425,0,0,0,0,74685.7242122277,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",780556.250054795,1,2,"A_verifier","Verifier_manuel",31401.5737457641,3.14015737457641,0,0
943,128,47,3,128,289,296,280,115,238,90,0,311,1.6,245,14,2,2,1,1,1,1,1,284,232,18,476,16,389,0.172,0.2138,0.162,0.1969,"offset",15.4048510281,0.720679833287,0,0,0,0,50556.6696566422,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",799122.457253573,1,2,"A_verifier","Verifier_manuel",31401.5737457659,3.14015737457659,0,0
944,110,61,7,110,288,296,276,117,234,70,0,311,1.7,246,13,2,2,1,1,1,1,1,292,235,18,479,16,394,0.161,0.192,0.1528,0.1781,"offset",15.544921922,0.612179778359,0,0,0,0,64540.3105384781,1,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",791561.211417093,1,2,"A_verifier","Verifier_manuel",31401.5737457643,3.14015737457643,0,0
947,134,41,2,134,290,296,285,115,241,80,0,311,1.6,244,14,3,2,1,1,1,1,1,287,235,18,465,16,373,0.1615,0.1955,0.1636,0.2029,"offset",15.3279315829,0.744718222898,0,0,0,0,41476.9437701878,0,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",799611.972735514,1,1,"A_verifier","Imputer_coordonnees",31401.5737457642,3.14015737457642,0,0
948,136,37,2,136,290,296,290,116,245,90,0,311,1.6,242,14,3,3,1,1,1,1,1,292,238,18,451,16,356,0.1483,0.1738,0.1444,0.1725,"offset",15.2741115265,0.709647957812,0,0,0,0,35794.9132460881,0,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",794390.270936709,1,1,"A_verifier","Imputer_coordonnees",31401.573745768,3.1401573745768,0,0
949,136,38,2,136,290,296,289,116,244,90,0,311,1.5,242,14,3,3,1,1,1,1,1,292,238,18,452,16,357,0.1478,0.1731,0.1442,0.1713,"offset",15.273914207,0.714778197328,0,0,0,0,35671.1488873985,0,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",794941.511411102,1,1,"A_verifier","Imputer_coordonnees",31401.5737457632,3.14015737457632,0,0
950,148,23,3,148,290,295,307,118,256,70,0,311,1.5,246,14,3,3,1,1,1,1,1,305,249,18,433,16,339,0.1618,0.1933,0.1447,0.1736,"offset",15.167054928,0.708095499731,0,0,0,0,23816.7502680154,0,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",791525.668859492,1,1,"A_verifier","Imputer_coordonnees",31401.5737457653,3.14015737457653,0,0
951,148,23,3,148,290,295,307,118,256,70,0,311,1.5,246,14,3,3,1,1,1,1,1,305,250,18,438,16,343,0.1621,0.1925,0.1513,0.1787,"offset",15.162145551,0.729397690385,0,0,0,0,22695.4114279446,0,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",793724.988207778,1,1,"A_verifier","Imputer_coordonnees",31401.5737457657,3.14015737457657,0,0
954,101,50,43,101,292,301,276,106,231,0,0,311,1.7,280,13,1,1,3,1,1,1,3,305,249,18,534,17,427,0.1651,0.2051,0.1666,0.2488,"comm_ctr",15.3326944589,-0.0541630407222,0,0,0,0,34978.7932001772,0,0,0,1,0,0,1,1,26,1,3,1,1,"Meme_zone_jittering_legitime",713547.861004643,1,2,"A_verifier","Fusionner_jittering",31401.5737457649,3.14015737457649,0,0
955,101,50,43,101,292,301,276,106,231,0,0,311,1.7,280,13,1,1,3,1,1,1,3,305,249,18,534,17,427,0.1651,0.2051,0.1666,0.2488,"comm_ctr",15.3326944589,-0.0541630407222,0,0,0,0,34978.7932001772,0,0,0,1,0,0,1,1,26,1,3,1,1,"Meme_zone_jittering_legitime",713547.861004643,1,2,"A_verifier","Fusionner_jittering",31401.5737457649,3.14015737457649,0,0
956,101,50,43,101,292,301,276,106,231,0,0,311,1.7,280,13,1,1,3,1,1,1,3,305,249,18,534,17,427,0.1651,0.2051,0.1666,0.2488,"comm_ctr",15.3326944589,-0.0541630407222,0,0,0,0,34978.7932001772,0,0,0,1,0,0,1,1,26,1,3,1,1,"Meme_zone_jittering_legitime",713547.861004643,1,2,"A_verifier","Fusionner_jittering",31401.5737457649,3.14015737457649,0,0
957,21,196,6,61,297,314,166,66,140,100,0,311,1.9,257,14,1,1,1,2,1,1,1,208,169,18,523,18,359,0.1274,0.1411,0.1204,0.1251,"offset",16.7890512369,-0.235261091297,0,0,0,0,50164.4093376715,1,0,1,0,0,0,1,1,0,0,746,1,4,"Non_doublon",756977.333670109,1,2,"A_verifier","Verifier_manuel",31401.5737457653,3.14015737457653,0,0
958,19,198,6,64,297,313,164,66,138,80,1,311,1.8,257,14,1,1,1,2,1,1,1,206,167,18,508,18,352,0.1261,0.1399,0.1211,0.13,"offset",16.7999821672,-0.273903188109,0,0,0,0,45838.1360316033,0,0,1,0,0,0,1,1,0,0,746,1,4,"Non_doublon",753779.464141641,1,1,"A_verifier","Imputer_coordonnees",31401.5737457679,3.14015737457679,0.01,0.0314015737457679
959,29,188,5,54,297,314,170,68,144,50,0,311,1.8,255,14,1,1,1,2,1,1,1,229,185,18,500,18,363,0.1236,0.1405,0.1113,0.1231,"offset",16.7071813415,-0.233220886114,0,0,0,0,50647.3582847891,1,0,1,0,0,0,1,1,0,0,746,1,4,"Non_doublon",752766.026663026,1,2,"A_verifier","Verifier_manuel",31401.5737457658,3.14015737457658,0,0
963,123,251,6,175,291,307,158,70,137,70,0,311,1.6,261,15,3,3,1,1,1,1,1,191,152,18,429,17,322,0.1372,0.1538,0.148,0.169,"offset",16.996740258,-1.51032571871,0,0,0,0,3522.8004704129,0,0,1,0,0,0,1,1,0,0,746,1,4,"Non_doublon",648887.129092784,0,0,"Bon","Garder",31401.5737457591,3.14015737457591,0,0
964,122,251,6,175,291,307,158,70,137,70,0,311,1.5,260,15,3,3,1,1,1,1,1,190,151,18,425,17,320,0.1292,0.1455,0.1414,0.1558,"offset",17.0203738423,-1.49837888883,0,0,0,0,654.560626224483,0,0,1,0,0,0,1,1,0,0,746,1,4,"Non_doublon",651574.890103071,1,1,"A_verifier","Imputer_coordonnees",31401.5737457786,3.14015737457786,0,0
965,118,249,7,171,292,307,158,70,137,80,0,311,1.6,260,15,3,3,1,1,1,1,1,190,151,18,438,17,329,0.1378,0.1552,0.1424,0.1643,"offset",16.9930796156,-1.45199316045,0,0,0,0,3310.87476047793,0,0,1,0,0,0,1,1,0,0,746,1,4,"Non_doublon",653922.933116487,1,1,"A_verifier","Imputer_coordonnees",31401.5737457736,3.14015737457736,0,0
966,123,251,6,175,291,307,158,70,137,70,0,311,1.6,261,15,3,3,1,1,1,1,1,191,152,18,427,17,322,0.1348,0.1503,0.1463,0.1643,"offset",17.0053868068,-1.50765732229,0,0,0,0,2492.03192027216,0,0,1,0,0,0,1,1,0,0,746,1,4,"Non_doublon",649716.31769348,0,0,"Bon","Garder",31401.5737457614,3.14015737457614,0,0
967,92,239,8,150,293,308,156,68,135,30,0,311,2,262,13,3,3,1,1,1,1,1,191,150,17,419,18,312,0.1384,0.1539,0.1306,0.1485,"offset",17.0128564376,-1.2057416428,0,0,0,0,1665.05232586031,0,0,1,0,0,0,1,1,0,0,746,1,4,"Non_doublon",677754.387373399,1,1,"A_verifier","Imputer_coordonnees",31401.573745748,3.1401573745748,0,0
968,69,228,9,129,294,309,157,66,135,50,2,311,1.4,259,36,3,3,1,1,1,1,1,184,147,18,382,18,315,0.1389,0.1716,0.128,0.1411,"offset",16.9778853979,-1.01252096721,0,0,0,0,278.220862308942,0,1,1,0,0,0,1,1,0,0,746,1,4,"Non_doublon",693433.271197136,1,2,"A_verifier","Verifier_manuel",31401.5737457628,3.14015737457628,0.02,0.0628031474915256
969,57,224,8,119,294,311,156,65,134,40,2,311,1.6,259,15,3,3,1,1,1,1,1,183,144,18,412,17,328,0.1399,0.1689,0.1279,0.1357,"offset",16.9751408266,-0.868797946766,0,0,0,0,972.585032764499,0,0,0,0,0,0,1,1,0,0,746,1,4,"Non_doublon",706749.01294139,1,1,"A_verifier","Imputer_coordonnees",31401.5737457669,3.14015737457669,0.02,0.0628031474915338
972,231,135,8,231,295,311,233,95,199,0,0,311,2.7,339,13,2,2,1,1,1,1,1,259,218,18,517,16,448,0.1623,0.1952,0.1647,0.196,"comm_ctr",16.0003713392,2.09607471277,0,0,0,0,79871.3967963687,1,0,0,1,0,0,1,1,27,1,3,1,1,"Meme_zone_jittering_legitime",964834.623273806,1,3,"Suspect","Fusionner_jittering",31401.5737457821,3.14015737457821,0,0
973,231,135,8,231,295,311,233,95,199,0,0,311,2.7,339,13,2,2,1,1,1,1,1,259,218,18,517,16,448,0.1623,0.1952,0.1647,0.196,"comm_ctr",16.0003713392,2.09607471277,0,0,0,0,79871.3967963687,1,0,0,1,0,0,1,1,27,1,3,1,1,"Meme_zone_jittering_legitime",964834.623273806,1,3,"Suspect","Fusionner_jittering",31401.5737457821,3.14015737457821,0,0
976,231,135,8,231,295,311,233,95,199,0,0,311,2.7,339,13,2,2,1,1,1,1,1,259,218,18,517,16,448,0.1623,0.1952,0.1647,0.196,"comm_ctr",16.0003713392,2.09607471277,0,0,0,0,79871.3967963687,1,0,0,1,0,0,1,1,27,1,3,1,1,"Meme_zone_jittering_legitime",964834.623273806,1,3,"Suspect","Fusionner_jittering",31401.5737457821,3.14015737457821,0,0
985,3,145,1,7,275,261,934,289,683,10490,0,312,2.5,343,16,1,1,5,1,1,1,5,839,599,18,824,18,577,0.2793,0.3474,0.2263,0.2803,"comm_ctr",12.6721845678,-7.95012437422,0,0,0,0,465.312788205294,0,1,0,0,0,0,1,1,28,1,15,1,1,"Meme_zone_jittering_legitime",224404.493924554,0,2,"A_verifier","Fusionner_jittering",31401.5737458197,3.14015737458197,0,0
986,3,145,1,7,275,261,934,289,683,10490,0,312,2.5,343,16,1,1,5,1,1,1,5,839,599,18,824,18,577,0.2793,0.3474,0.2263,0.2803,"comm_ctr",12.6721845678,-7.95012437422,0,0,0,0,465.312788205294,0,1,0,0,0,0,1,1,28,1,15,1,1,"Meme_zone_jittering_legitime",224404.493924554,0,2,"A_verifier","Fusionner_jittering",31401.5737458197,3.14015737458197,0,0
987,3,145,1,7,275,261,934,289,683,10490,0,312,2.5,343,16,1,1,5,1,1,1,5,839,599,18,824,18,577,0.2793,0.3474,0.2263,0.2803,"comm_ctr",12.6721845678,-7.95012437422,0,0,0,0,465.312788205294,0,1,0,0,0,0,1,1,28,1,15,1,1,"Meme_zone_jittering_legitime",224404.493924554,0,2,"A_verifier","Fusionner_jittering",31401.5737458197,3.14015737458197,0,0
988,3,145,1,7,275,261,934,289,683,10490,0,312,2.5,343,16,1,1,5,1,1,1,5,839,599,18,824,18,577,0.2793,0.3474,0.2263,0.2803,"comm_ctr",12.6721845678,-7.95012437422,0,0,0,0,465.312788205294,0,1,0,0,0,0,1,1,28,1,15,1,1,"Meme_zone_jittering_legitime",224404.493924554,0,2,"A_verifier","Fusionner_jittering",31401.5737458197,3.14015737458197,0,0
989,3,145,1,7,275,261,934,289,683,10490,0,312,2.5,343,16,1,1,5,1,1,1,5,839,599,18,824,18,577,0.2793,0.3474,0.2263,0.2803,"comm_ctr",12.6721845678,-7.95012437422,0,0,0,0,465.312788205294,0,1,0,0,0,0,1,1,28,1,15,1,1,"Meme_zone_jittering_legitime",224404.493924554,0,2,"A_verifier","Fusionner_jittering",31401.5737458197,3.14015737458197,0,0
990,3,145,1,7,275,261,934,289,683,10490,0,312,2.5,343,16,1,1,5,1,1,1,5,839,599,18,824,18,577,0.2793,0.3474,0.2263,0.2803,"comm_ctr",12.6721845678,-7.95012437422,0,0,0,0,465.312788205294,0,1,0,0,0,0,1,1,28,1,15,1,1,"Meme_zone_jittering_legitime",224404.493924554,0,2,"A_verifier","Fusionner_jittering",31401.5737458197,3.14015737458197,0,0
991,3,145,1,7,275,261,934,289,683,10490,0,312,2.5,343,16,1,1,5,1,1,1,5,839,599,18,824,18,577,0.2793,0.3474,0.2263,0.2803,"comm_ctr",12.6721845678,-7.95012437422,0,0,0,0,465.312788205294,0,1,0,0,0,0,1,1,28,1,15,1,1,"Meme_zone_jittering_legitime",224404.493924554,0,2,"A_verifier","Fusionner_jittering",31401.5737458197,3.14015737458197,0,0
992,3,145,1,7,275,261,934,289,683,10490,0,312,2.5,343,16,1,1,5,1,1,1,5,839,599,18,824,18,577,0.2793,0.3474,0.2263,0.2803,"comm_ctr",12.6721845678,-7.95012437422,0,0,0,0,465.312788205294,0,1,0,0,0,0,1,1,28,1,15,1,1,"Meme_zone_jittering_legitime",224404.493924554,0,2,"A_verifier","Fusionner_jittering",31401.5737458197,3.14015737458197,0,0
993,3,145,1,7,275,261,934,289,683,10490,0,312,2.5,343,16,1,1,5,1,1,1,5,839,599,18,824,18,577,0.2793,0.3474,0.2263,0.2803,"comm_ctr",12.6721845678,-7.95012437422,0,0,0,0,465.312788205294,0,1,0,0,0,0,1,1,28,1,15,1,1,"Meme_zone_jittering_legitime",224404.493924554,0,2,"A_verifier","Fusionner_jittering",31401.5737458197,3.14015737458197,0,0
994,3,145,1,7,275,261,934,289,683,10490,0,312,2.5,343,16,1,1,5,1,1,1,5,839,599,18,824,18,577,0.2793,0.3474,0.2263,0.2803,"comm_ctr",12.6721845678,-7.95012437422,0,0,0,0,465.312788205294,0,1,0,0,0,0,1,1,28,1,15,1,1,"Meme_zone_jittering_legitime",224404.493924554,0,2,"A_verifier","Fusionner_jittering",31401.5737458197,3.14015737458197,0,0
995,3,145,1,7,275,261,934,289,683,10490,0,312,2.5,343,16,1,1,5,1,1,1,5,839,599,18,824,18,577,0.2793,0.3474,0.2263,0.2803,"comm_ctr",12.6721845678,-7.95012437422,0,0,0,0,465.312788205294,0,1,0,0,0,0,1,1,28,1,15,1,1,"Meme_zone_jittering_legitime",224404.493924554,0,2,"A_verifier","Fusionner_jittering",31401.5737458197,3.14015737458197,0,0
