"grappe","exploitation","passage","s11dq01","s11dq02","s11dq03","s11dq04a","s11dq04b","s11dq05","s11dq06","s11dq07","s11dq08","s11dq09","s11dq10","s11dq11","s11dq12"
539,9,1,104,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,1,1,104,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,1,1,401,1,1,1,7,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
540,1,1,101,1,1,1,7,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
540,1,1,121,1,1,1,7,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
540,2,1,401,1,1,1,7,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
540,2,1,102,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,2,1,101,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,3,1,102,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,3,1,401,1,1,1,7,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
540,3,1,101,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,4,1,104,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,4,1,401,1,1,1,7,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
540,4,1,101,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,5,1,401,1,1,1,7,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
540,5,1,101,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,5,1,104,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,5,1,121,1,1,1,7,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
540,6,1,104,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,6,1,401,1,1,1,7,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
540,7,1,101,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,8,1,102,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,8,1,101,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,9,1,121,1,1,1,7,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
540,9,1,102,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
540,9,1,101,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,1,1,104,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,1,1,102,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,2,1,101,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,2,1,121,1,1,1,7,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
541,2,1,104,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,2,1,102,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,3,1,101,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,3,1,121,1,1,1,7,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
541,3,1,102,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,4,1,101,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,4,1,102,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,4,1,121,1,1,1,7,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
541,5,1,104,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,5,1,401,1,1,1,7,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
541,6,1,102,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,6,1,101,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,6,1,104,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,7,1,104,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,7,1,102,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,8,1,401,1,1,1,7,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
541,8,1,104,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,9,1,101,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
541,9,1,102,1,1,1,7,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
542,1,1,102,1,1,1,0,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
542,2,1,120,1,1,7,0,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
543,1,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
543,2,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
543,3,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
543,6,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
543,6,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
543,7,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
543,9,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
543,9,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,1,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,1,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,2,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,2,1,122,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,2,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,3,1,102,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,3,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,3,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,4,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,4,1,102,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,5,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,5,1,102,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,5,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,6,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,6,1,122,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,7,1,122,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,7,1,102,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,7,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,7,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,8,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,8,1,102,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,8,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,8,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,9,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
544,9,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,1,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,1,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,1,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,2,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,2,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,2,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,3,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,3,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,4,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,4,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,5,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,6,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,6,1,102,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,7,1,102,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,7,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,7,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,8,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,8,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,9,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,9,1,102,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
545,9,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
546,1,1,121,1,1,1,0,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
546,1,1,101,1,1,1,0,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
546,2,1,121,1,1,1,0,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
546,2,1,103,1,1,1,0,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
546,2,1,104,1,1,1,0,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
546,3,1,101,1,1,1,0,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
546,3,1,102,1,1,1,0,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
546,3,1.79769313486232e+308,121,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
546,4,1,104,1,1,1,0,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
546,4,1,101,1,1,1,0,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
546,4,1,103,1,1,1,0,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
546,5,1,103,1,1,1,0,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
546,5,1,124,1,1,1,0,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
546,6,1,101,1,1,1,0,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
546,6,1,121,1,1,1,0,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
546,7,1,101,1,1,1,0,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
546,7,1,103,1,1,1,0,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
546,9,1,103,1,1,1,0,2,1.79769313486232e+308,1,2,1,1,2,1.79769313486232e+308
547,1,1,107,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
547,1,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
547,1,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
547,1,1,104,1,1,1,7,1,4,1,4,2,1.79769313486232e+308,2,1.79769313486232e+308
547,1,1,103,1,1,1,11,2,1.79769313486232e+308,1,4,2,1.79769313486232e+308,2,1.79769313486232e+308
547,2,1,104,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
547,2,1,103,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
547,2,1,101,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
547,3,1,103,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
547,3,1,121,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308
