"grappe","exploitation","passage","s3q00","s3q01","s3q02","s3q03","s3q04","s3q05","s3q06","s3q07","s3q08","s3q08a","s3q09","s3q09a"
716,9,2,2,1,2,2,2,2,2,2,2,,,
717,1,2,,,,,,,,,,,,
717,2,2,,,,,,,,,,,,
717,4,2,,,,,,,,,,,,
717,5,2,,,,,,,,,,,,
717,6,2,2,1,2,2,2,2,2,2,2,,,
717,7,2,,,,,,,,,,,,
717,8,2,,,,,,,,,,,,
718,1,2,,,,,,,,,,,,
718,2,2,,,,,,,,,,,,
718,3,2,2,1,1,1,1,1,2,1,1,2,,
718,4,2,,,,,,,,,,,,
718,5,2,,,,,,,,,,,,
718,7,2,,,,,,,,,,,,
718,8,2,,,,,,,,,,,,
718,9,2,2,1,1,1,1,2,1,2,2,,,
719,1,2,,,,,,,,,,,,
719,2,2,,,,,,,,,,,,
719,4,2,,,,,,,,,,,,
719,5,2,,,,,,,,,,,,
719,6,2,2,1,1,1,1,1,1,2,2,,,
719,7,2,,,,,,,,,,,,
719,8,2,,,,,,,,,,,,
720,1,2,,,,,,,,,,,,
720,2,2,,,,,,,,,,,,
720,3,2,2,1,2,2,2,2,2,2,2,,,
720,4,2,,,,,,,,,,,,
720,5,2,,,,,,,,,,,,
720,7,2,,,,,,,,,,,,
720,8,2,,,,,,,,,,,,
720,9,2,2,1,2,2,2,2,2,2,2,,,
726,1,2,,,,,,,,,,,,
726,2,2,,,,,,,,,,,,
726,3,2,2,1,2,1,1,1,1,1,2,,,
726,4,2,,,,,,,,,,,,
726,5,2,,,,,,,,,,,,
726,7,2,,,,,,,,,,,,
726,8,2,,,,,,,,,,,,
726,9,2,2,1,1,1,2,1,1,2,2,,,
727,1,2,,,,,,,,,,,,
727,2,2,,,,,,,,,,,,
727,4,2,,,,,,,,,,,,
727,5,2,,,,,,,,,,,,
727,6,2,2,1,1,1,1,2,2,2,2,,,
727,7,2,,,,,,,,,,,,
727,8,2,,,,,,,,,,,,
732,1,2,,,,,,,,,,,,
732,2,2,,,,,,,,,,,,
732,3,2,2,1,2,2,2,2,2,2,2,,,
732,4,2,,,,,,,,,,,,
732,5,2,,,,,,,,,,,,
732,7,2,,,,,,,,,,,,
732,8,2,,,,,,,,,,,,
732,9,2,2,1,2,2,2,2,2,2,2,,,
733,1,2,,,,,,,,,,,,
733,2,2,,,,,,,,,,,,
733,5,2,,,,,,,,,,,,
733,6,2,2,1,2,2,2,2,2,2,2,,,
733,7,2,,,,,,,,,,,,
733,8,2,,,,,,,,,,,,
734,1,2,,,,,,,,,,,,
734,2,2,,,,,,,,,,,,
734,3,2,2,1,2,1,1,2,2,2,2,,,
734,4,2,,,,,,,,,,,,
734,5,2,,,,,,,,,,,,
734,7,2,,,,,,,,,,,,
734,8,2,,,,,,,,,,,,
734,9,2,2,1,2,1,1,2,2,2,2,,,
735,1,2,,,,,,,,,,,,
735,2,2,,,,,,,,,,,,
735,4,2,,,,,,,,,,,,
735,5,2,,,,,,,,,,,,
735,6,2,2,1,2,1,1,2,2,2,2,,,
735,7,2,,,,,,,,,,,,
735,8,2,,,,,,,,,,,,
738,1,2,,,,,,,,,,,,
738,2,2,,,,,,,,,,,,
738,3,2,2,6,1,2,1,2,2,1,2,,,
738,4,2,,,,,,,,,,,,
738,5,2,,,,,,,,,,,,
738,7,2,,,,,,,,,,,,
738,8,2,,,,,,,,,,,,
738,9,2,2,7,1,2,2,2,1,2,2,,,
739,1,2,,,,,,,,,,,,
739,2,2,,,,,,,,,,,,
739,5,2,,,,,,,,,,,,
739,6,2,2,1,1,1,2,2,2,2,2,,,
739,7,2,,,,,,,,,,,,
739,8,2,,,,,,,,,,,,
740,1,2,,,,,,,,,,,,
740,2,2,,,,,,,,,,,,
740,3,2,2,1,2,2,2,2,2,2,2,,,
740,5,2,,,,,,,,,,,,
740,7,2,,,,,,,,,,,,
740,9,2,2,1,1,2,2,2,2,2,2,,,
741,1,2,,,,,,,,,,,,
741,2,2,,,,,,,,,,,,
741,4,2,,,,,,,,,,,,
741,5,2,,,,,,,,,,,,
741,6,2,2,1,2,1,2,2,2,2,2,,,
741,7,2,,,,,,,,,,,,
741,8,2,,,,,,,,,,,,
742,1,2,,,,,,,,,,,,
742,2,2,,,,,,,,,,,,
742,3,2,2,1,2,1,2,2,2,2,2,,,
742,4,2,,,,,,,,,,,,
742,5,2,,,,,,,,,,,,
742,7,2,,,,,,,,,,,,
742,8,2,,,,,,,,,,,,
742,9,2,2,1,2,1,2,2,2,2,2,,,
743,1,2,,,,,,,,,,,,
743,2,2,,,,,,,,,,,,
743,4,2,,,,,,,,,,,,
743,5,2,,,,,,,,,,,,
743,6,2,2,1,2,2,2,2,2,2,2,,,
743,7,2,,,,,,,,,,,,
743,8,2,,,,,,,,,,,,
744,1,2,,,,,,,,,,,,
744,2,2,,,,,,,,,,,,
744,3,2,2,1,2,1,1,2,2,2,2,,,
744,4,2,,,,,,,,,,,,
744,5,2,,,,,,,,,,,,
744,7,2,,,,,,,,,,,,
744,8,2,,,,,,,,,,,,
744,9,2,2,1,2,2,1,2,2,1,2,,,
745,1,2,,,,,,,,,,,,
745,2,2,,,,,,,,,,,,
745,4,2,,,,,,,,,,,,
745,5,2,,,,,,,,,,,,
745,6,2,2,1,2,1,2,2,2,2,2,,,
745,7,2,,,,,,,,,,,,
745,8,2,,,,,,,,,,,,
747,1,2,,,,,,,,,,,,
747,2,2,,,,,,,,,,,,
747,4,2,,,,,,,,,,,,
747,5,2,,,,,,,,,,,,
747,6,2,2,1,2,2,2,2,2,2,2,,,
747,7,2,,,,,,,,,,,,
747,8,2,,,,,,,,,,,,
748,1,2,,,,,,,,,,,,
748,2,2,,,,,,,,,,,,
748,3,2,2,1,2,2,1,2,1,2,2,,,
748,4,2,,,,,,,,,,,,
748,5,2,,,,,,,,,,,,
748,7,2,,,,,,,,,,,,
748,8,2,,,,,,,,,,,,
748,9,2,2,1,2,2,2,2,2,2,2,,,
749,1,2,,,,,,,,,,,,
749,2,2,,,,,,,,,,,,
749,6,2,2,2,2,2,2,2,2,2,2,,,
749,7,2,,,,,,,,,,,,
750,1,2,,,,,,,,,,,,
750,2,2,,,,,,,,,,,,
750,3,2,2,1,2,2,2,2,2,2,2,,,
750,4,2,,,,,,,,,,,,
750,5,2,,,,,,,,,,,,
750,7,2,,,,,,,,,,,,
750,8,2,,,,,,,,,,,,
750,9,2,2,1,2,1,2,2,2,2,2,,,
759,1,2,,,,,,,,,,,,
759,2,2,,,,,,,,,,,,
759,4,2,,,,,,,,,,,,
759,5,2,,,,,,,,,,,,
759,6,2,2,1,2,2,2,2,2,2,2,,,
759,7,2,,,,,,,,,,,,
759,8,2,,,,,,,,,,,,
760,1,2,,,,,,,,,,,,
760,2,2,,,,,,,,,,,,
760,3,2,2,1,2,2,2,2,2,2,2,,,
760,4,2,,,,,,,,,,,,
760,5,2,,,,,,,,,,,,
760,7,2,,,,,,,,,,,,
760,8,2,,,,,,,,,,,,
760,9,2,2,1,2,2,2,2,2,2,2,,,
761,1,2,,,,,,,,,,,,
761,2,2,,,,,,,,,,,,
761,4,2,,,,,,,,,,,,
761,5,2,,,,,,,,,,,,
761,6,2,2,8,2,2,2,2,2,2,2,,,
761,7,2,,,,,,,,,,,,
761,8,2,,,,,,,,,,,,
762,1,2,,,,,,,,,,,,
762,2,2,,,,,,,,,,,,
762,3,2,2,1,2,1,1,2,2,2,2,,,
762,4,2,,,,,,,,,,,,
762,5,2,,,,,,,,,,,,
762,7,2,,,,,,,,,,,,
762,8,2,,,,,,,,,,,,
762,9,2,2,1,2,1,1,2,2,2,2,,,
763,1,2,,,,,,,,,,,,
763,2,2,,,,,,,,,,,,
763,4,2,,,,,,,,,,,,
763,5,2,,,,,,,,,,,,
763,6,2,2,1,2,2,2,2,2,2,2,,,
763,7,2,,,,,,,,,,,,
763,8,2,,,,,,,,,,,,
770,1,2,,,,,,,,,,,,
770,2,2,,,,,,,,,,,,
770,3,2,2,1,2,1,1,2,2,2,2,,,
770,4,2,,,,,,,,,,,,
770,5,2,,,,,,,,,,,,
770,7,2,,,,,,,,,,,,
770,8,2,,,,,,,,,,,,
770,9,2,2,1,1,1,2,2,1,2,2,,,
771,1,2,,,,,,,,,,,,
771,2,2,,,,,,,,,,,,
771,4,2,,,,,,,,,,,,
771,5,2,,,,,,,,,,,,
771,6,2,2,1,2,2,1,2,2,2,2,,,
771,7,2,,,,,,,,,,,,
771,8,2,,,,,,,,,,,,
772,1,2,,,,,,,,,,,,
772,2,2,,,,,,,,,,,,
772,3,2,2,1,2,2,2,2,2,2,2,,,
772,4,2,,,,,,,,,,,,
772,5,2,,,,,,,,,,,,
772,7,2,,,,,,,,,,,,
772,9,2,2,1,2,2,2,2,2,2,2,,,
773,1,2,,,,,,,,,,,,
773,2,2,,,,,,,,,,,,
773,4,2,,,,,,,,,,,,
773,5,2,,,,,,,,,,,,
773,6,2,2,1,2,2,2,2,2,2,2,,,
773,7,2,,,,,,,,,,,,
773,8,2,,,,,,,,,,,,
774,1,2,,,,,,,,,,,,
774,2,2,,,,,,,,,,,,
774,3,2,2,3,2,2,2,2,2,2,2,,,
774,4,2,,,,,,,,,,,,
774,5,2,,,,,,,,,,,,
774,7,2,,,,,,,,,,,,
774,8,2,,,,,,,,,,,,
774,9,2,2,1,2,2,2,2,2,2,2,,,
775,1,2,,,,,,,,,,,,
775,2,2,,,,,,,,,,,,
775,4,2,,,,,,,,,,,,
775,5,2,,,,,,,,,,,,
775,6,2,2,1,2,2,2,2,2,2,2,,,
775,7,2,,,,,,,,,,,,
775,8,2,,,,,,,,,,,,
777,1,2,,,,,,,,,,,,
777,2,2,,,,,,,,,,,,
777,4,2,,,,,,,,,,,,
777,5,2,,,,,,,,,,,,
777,6,2,2,3,2,2,2,2,2,2,2,,,
777,7,2,,,,,,,,,,,,
777,8,2,,,,,,,,,,,,
778,1,2,,,,,,,,,,,,
778,2,2,,,,,,,,,,,,
778,3,2,2,1,2,2,2,2,2,2,2,,,
778,4,2,,,,,,,,,,,,
778,5,2,,,,,,,,,,,,
778,7,2,,,,,,,,,,,,
778,8,2,,,,,,,,,,,,
778,9,2,2,1,2,2,2,2,2,2,2,,,
780,1,2,,,,,,,,,,,,
780,2,2,,,,,,,,,,,,
780,3,2,2,1,2,2,2,1,2,1,2,,,
780,4,2,,,,,,,,,,,,
780,5,2,,,,,,,,,,,,
780,7,2,,,,,,,,,,,,
780,8,2,,,,,,,,,,,,
780,9,2,2,1,2,98,98,1,2,98,98,,,
781,1,2,,,,,,,,,,,,
781,2,2,,,,,,,,,,,,
781,4,2,,,,,,,,,,,,
781,5,2,,,,,,,,,,,,
781,6,2,2,1,1,2,2,2,98,2,98,,,
781,7,2,,,,,,,,,,,,
781,8,2,,,,,,,,,,,,
782,1,2,,,,,,,,,,,,
782,2,2,,,,,,,,,,,,
782,3,2,2,1,2,2,98,98,98,2,2,,,
782,4,2,,,,,,,,,,,,
782,5,2,,,,,,,,,,,,
782,7,2,,,,,,,,,,,,
782,8,2,,,,,,,,,,,,
782,9,2,2,1,2,2,2,98,98,2,2,,,
783,1,2,,,,,,,,,,,,
783,2,2,,,,,,,,,,,,
783,4,2,,,,,,,,,,,,
783,5,2,,,,,,,,,,,,
783,6,2,2,1,1,1,2,2,1,1,1,2,,
783,7,2,,,,,,,,,,,,
783,8,2,,,,,,,,,,,,
785,1,2,,,,,,,,,,,,
785,2,2,,,,,,,,,,,,
785,4,2,,,,,,,,,,,,
785,5,2,,,,,,,,,,,,
785,6,2,2,1,2,2,1,2,2,2,2,,,
785,7,2,,,,,,,,,,,,
785,8,2,,,,,,,,,,,,
786,1,2,,,,,,,,,,,,
786,2,2,,,,,,,,,,,,
786,3,2,2,1,1,2,1,2,1,2,2,,,
786,4,2,,,,,,,,,,,,
786,5,2,,,,,,,,,,,,
786,7,2,,,,,,,,,,,,
786,8,2,,,,,,,,,,,,
786,9,2,2,1,2,2,2,2,2,2,2,,,
787,1,2,,,,,,,,,,,,
787,2,2,,,,,,,,,,,,
787,4,2,,,,,,,,,,,,
787,5,2,,,,,,,,,,,,
787,6,2,2,1,1,2,1,1,2,1,1,2,,
787,7,2,,,,,,,,,,,,
787,8,2,,,,,,,,,,,,
789,1,2,,,,,,,,,,,,
789,2,2,,,,,,,,,,,,
789,4,2,,,,,,,,,,,,
789,5,2,,,,,,,,,,,,
789,6,2,2,1,1,2,1,1,2,1,2,,,
789,7,2,,,,,,,,,,,,
789,8,2,,,,,,,,,,,,
794,1,2,,,,,,,,,,,,
794,2,2,,,,,,,,,,,,
794,3,2,2,1,98,98,98,99,98,99,99,,,
794,4,2,,,,,,,,,,,,
794,5,2,,,,,,,,,,,,
794,7,2,,,,,,,,,,,,
794,8,2,,,,,,,,,,,,
794,9,2,2,1,98,99,98,99,98,99,98,,,
796,1,2,,,,,,,,,,,,
796,2,2,,,,,,,,,,,,
796,3,2,2,1,2,2,98,98,2,2,1,98,,
796,4,2,,,,,,,,,,,,
796,5,2,,,,,,,,,,,,
796,7,2,,,,,,,,,,,,
796,8,2,,,,,,,,,,,,
796,9,2,2,1,1,1,1,1,1,1,1,2,,
797,1,2,,,,,,,,,,,,
797,2,2,,,,,,,,,,,,
797,4,2,,,,,,,,,,,,
797,5,2,,,,,,,,,,,,
797,6,2,2,1,1,1,1,1,1,1,1,1,,
797,7,2,,,,,,,,,,,,
797,8,2,,,,,,,,,,,,
798,1,2,,,,,,,,,,,,
798,2,2,,,,,,,,,,,,
798,3,2,2,1,2,1,2,2,2,2,1,1,,
798,4,2,,,,,,,,,,,,
798,5,2,,,,,,,,,,,,
798,7,2,,,,,,,,,,,,
798,8,2,,,,,,,,,,,,
798,9,2,2,1,1,1,1,1,1,1,1,2,,
799,1,2,,,,,,,,,,,,
799,2,2,,,,,,,,,,,,
799,4,2,,,,,,,,,,,,
799,5,2,,,,,,,,,,,,
799,6,2,2,1,2,1,2,2,2,2,2,,,
799,7,2,,,,,,,,,,,,
799,8,2,,,,,,,,,,,,
800,1,2,,,,,,,,,,,,
800,2,2,,,,,,,,,,,,
800,3,2,2,1,1,2,2,2,2,2,2,,,
800,4,2,,,,,,,,,,,,
800,5,2,,,,,,,,,,,,
800,7,2,,,,,,,,,,,,
800,8,2,,,,,,,,,,,,
800,9,2,2,1,1,2,2,2,2,2,2,,,
801,1,2,,,,,,,,,,,,
801,2,2,,,,,,,,,,,,
801,4,2,,,,,,,,,,,,
801,5,2,,,,,,,,,,,,
801,6,2,2,1,2,1,1,2,1,2,2,,,
801,7,2,,,,,,,,,,,,
801,8,2,,,,,,,,,,,,
802,1,2,,,,,,,,,,,,
802,3,2,2,1,1,1,1,2,1,2,2,,,
802,4,2,,,,,,,,,,,,
802,5,2,,,,,,,,,,,,
802,7,2,,,,,,,,,,,,
802,8,2,,,,,,,,,,,,
802,9,2,2,1,1,1,1,2,1,2,2,,,
803,1,2,,,,,,,,,,,,
803,2,2,,,,,,,,,,,,
803,4,2,,,,,,,,,,,,
803,5,2,,,,,,,,,,,,
803,6,2,2,1,1,1,2,2,1,2,2,,,
803,7,2,,,,,,,,,,,,
803,8,2,,,,,,,,,,,,
804,1,2,,,,,,,,,,,,
804,2,2,,,,,,,,,,,,
804,3,2,2,1,2,2,2,2,2,2,2,,,
804,4,2,,,,,,,,,,,,
804,5,2,,,,,,,,,,,,
804,7,2,,,,,,,,,,,,
804,8,2,,,,,,,,,,,,
804,9,2,2,1,2,2,2,2,2,2,2,,,
807,1,2,,,,,,,,,,,,
807,2,2,,,,,,,,,,,,
807,4,2,,,,,,,,,,,,
807,5,2,,,,,,,,,,,,
807,6,2,2,1,1,1,1,1,1,2,2,,,
807,7,2,,,,,,,,,,,,
807,8,2,,,,,,,,,,,,
808,1,2,,,,,,,,,,,,
808,2,2,,,,,,,,,,,,
808,3,2,2,1,1,1,1,2,2,2,2,,,
808,4,2,,,,,,,,,,,,
808,5,2,,,,,,,,,,,,
808,7,2,,,,,,,,,,,,
808,8,2,,,,,,,,,,,,
808,9,2,2,1,2,1,1,2,2,98,2,,,
812,1,2,,,,,,,,,,,,
812,2,2,,,,,,,,,,,,
812,3,2,2,1,2,2,2,2,2,2,2,,,
812,4,2,,,,,,,,,,,,
812,5,2,,,,,,,,,,,,
812,7,2,,,,,,,,,,,,
812,8,2,,,,,,,,,,,,
812,9,2,2,1,2,2,2,2,2,2,2,,,
813,1,2,,,,,,,,,,,,
813,2,2,,,,,,,,,,,,
813,4,2,,,,,,,,,,,,
813,5,2,,,,,,,,,,,,
813,6,2,2,1,2,2,2,2,2,2,2,,,
813,7,2,,,,,,,,,,,,
813,8,2,,,,,,,,,,,,
815,1,2,,,,,,,,,,,,
815,2,2,,,,,,,,,,,,
815,4,2,,,,,,,,,,,,
815,5,2,,,,,,,,,,,,
815,6,2,2,1,1,1,1,1,1,2,1,2,,
815,7,2,,,,,,,,,,,,
815,8,2,,,,,,,,,,,,
817,1,2,,,,,,,,,,,,
817,2,2,,,,,,,,,,,,
817,4,2,,,,,,,,,,,,
817,5,2,,,,,,,,,,,,
817,6,2,2,1,1,1,1,1,1,2,2,,,
817,7,2,,,,,,,,,,,,
817,8,2,,,,,,,,,,,,
818,1,2,,,,,,,,,,,,
818,2,2,,,,,,,,,,,,
818,3,2,2,1,2,2,2,2,2,2,2,,,
818,4,2,,,,,,,,,,,,
818,5,2,,,,,,,,,,,,
818,7,2,,,,,,,,,,,,
818,8,2,,,,,,,,,,,,
818,9,2,2,1,2,2,2,2,2,2,2,,,
819,1,2,,,,,,,,,,,,
819,2,2,,,,,,,,,,,,
819,4,2,,,,,,,,,,,,
819,5,2,,,,,,,,,,,,
819,6,2,2,1,1,2,1,2,99,2,2,,,
819,7,2,,,,,,,,,,,,
819,8,2,,,,,,,,,,,,
820,1,2,,,,,,,,,,,,
820,2,2,,,,,,,,,,,,
820,3,2,2,1,2,2,2,2,2,2,2,,,
820,4,2,,,,,,,,,,,,
820,5,2,,,,,,,,,,,,
820,7,2,,,,,,,,,,,,
820,8,2,,,,,,,,,,,,
820,9,2,2,1,1,1,1,1,2,2,2,,,
821,1,2,,,,,,,,,,,,
821,2,2,,,,,,,,,,,,
821,4,2,,,,,,,,,,,,
821,5,2,,,,,,,,,,,,
821,6,2,2,1,2,2,2,2,2,2,2,,,
821,7,2,,,,,,,,,,,,
821,8,2,,,,,,,,,,,,
822,1,2,,,,,,,,,,,,
822,2,2,,,,,,,,,,,,
822,3,2,2,1,1,1,1,1,1,1,1,1,,
822,4,2,,,,,,,,,,,,
822,5,2,,,,,,,,,,,,
822,7,2,,,,,,,,,,,,
822,8,2,,,,,,,,,,,,
822,9,2,2,1,1,1,1,1,1,1,1,1,,
823,1,2,,,,,,,,,,,,
823,2,2,,,,,,,,,,,,
823,4,2,,,,,,,,,,,,
823,5,2,,,,,,,,,,,,
823,6,2,2,1,1,2,1,2,1,1,98,,,
823,7,2,,,,,,,,,,,,
823,8,2,,,,,,,,,,,,
825,1,2,,,,,,,,,,,,
825,2,2,,,,,,,,,,,,
825,4,2,,,,,,,,,,,,
825,6,2,2,1,1,1,1,1,1,1,1,1,,
825,7,2,,,,,,,,,,,,
825,8,2,,,,,,,,,,,,
826,1,2,,,,,,,,,,,,
826,2,2,,,,,,,,,,,,
826,3,2,2,1,1,1,1,1,1,1,1,1,,
826,4,2,,,,,,,,,,,,
826,5,2,,,,,,,,,,,,
826,7,2,,,,,,,,,,,,
826,8,2,,,,,,,,,,,,
826,9,2,2,1,1,1,1,1,1,1,1,1,,
827,1,2,,,,,,,,,,,,
827,2,2,,,,,,,,,,,,
827,4,2,,,,,,,,,,,,
827,5,2,,,,,,,,,,,,
827,6,2,2,1,1,1,1,1,1,1,1,1,,
827,7,2,,,,,,,,,,,,
827,8,2,,,,,,,,,,,,
828,1,2,,,,,,,,,,,,
828,2,2,,,,,,,,,,,,
828,3,2,2,1,2,2,2,2,2,2,2,,,
828,4,2,,,,,,,,,,,,
828,5,2,,,,,,,,,,,,
828,7,2,,,,,,,,,,,,
828,8,2,,,,,,,,,,,,
828,9,2,2,1,2,2,2,2,2,2,2,,,
829,1,2,,,,,,,,,,,,
829,2,2,,,,,,,,,,,,
829,4,2,,,,,,,,,,,,
829,5,2,,,,,,,,,,,,
829,6,2,2,1,1,2,1,2,1,1,1,1,,
829,7,2,,,,,,,,,,,,
829,8,2,,,,,,,,,,,,
830,1,2,,,,,,,,,,,,
830,2,2,,,,,,,,,,,,
830,3,2,2,1,1,1,1,1,2,1,2,,,
830,4,2,,,,,,,,,,,,
830,5,2,,,,,,,,,,,,
830,7,2,,,,,,,,,,,,
830,8,2,,,,,,,,,,,,
830,9,2,2,1,1,2,1,2,2,2,2,,,
831,1,2,,,,,,,,,,,,
831,2,2,,,,,,,,,,,,
831,4,2,,,,,,,,,,,,
831,5,2,,,,,,,,,,,,
831,6,2,2,1,2,2,2,2,2,2,2,,,
831,7,2,,,,,,,,,,,,
831,8,2,,,,,,,,,,,,
832,1,2,,,,,,,,,,,,
832,2,2,,,,,,,,,,,,
832,3,2,2,1,2,2,1,1,1,2,2,,,
832,4,2,,,,,,,,,,,,
832,5,2,,,,,,,,,,,,
832,7,2,,,,,,,,,,,,
832,8,2,,,,,,,,,,,,
832,9,2,2,1,1,2,2,2,2,98,2,,,
833,1,2,,,,,,,,,,,,
833,2,2,,,,,,,,,,,,
833,4,2,,,,,,,,,,,,
833,5,2,,,,,,,,,,,,
833,6,2,2,1,1,2,1,2,1,2,2,,,
833,7,2,,,,,,,,,,,,
833,8,2,,,,,,,,,,,,
834,1,2,,,,,,,,,,,,
834,2,2,,,,,,,,,,,,
834,3,2,2,1,2,2,2,2,2,2,2,,,
834,4,2,,,,,,,,,,,,
834,5,2,,,,,,,,,,,,
834,7,2,,,,,,,,,,,,
834,8,2,,,,,,,,,,,,
834,9,2,2,1,2,2,2,2,2,2,2,,,
835,1,2,,,,,,,,,,,,
835,2,2,,,,,,,,,,,,
835,4,2,,,,,,,,,,,,
835,5,2,,,,,,,,,,,,
835,6,2,2,1,1,1,1,1,1,1,1,1,,
835,7,2,,,,,,,,,,,,
835,8,2,,,,,,,,,,,,
836,1,2,,,,,,,,,,,,
836,2,2,,,,,,,,,,,,
836,3,2,2,1,2,2,2,2,2,2,2,,,
836,4,2,,,,,,,,,,,,
836,5,2,,,,,,,,,,,,
836,7,2,,,,,,,,,,,,
836,8,2,,,,,,,,,,,,
836,9,2,2,1,2,2,2,2,2,2,2,,,
837,1,2,,,,,,,,,,,,
837,2,2,,,,,,,,,,,,
837,4,2,,,,,,,,,,,,
837,5,2,,,,,,,,,,,,
837,6,2,2,1,2,2,2,2,2,2,2,,,
837,7,2,,,,,,,,,,,,
837,8,2,,,,,,,,,,,,
838,1,2,,,,,,,,,,,,
838,2,2,,,,,,,,,,,,
838,3,2,2,1,2,1,1,2,2,2,2,,,
838,4,2,,,,,,,,,,,,
838,5,2,,,,,,,,,,,,
838,7,2,,,,,,,,,,,,
838,8,2,,,,,,,,,,,,
838,9,2,2,1,1,1,1,1,1,1,1,1,,
839,2,2,2,1,1,1,1,1,1,1,1,2,,
839,4,2,2,1,1,1,1,1,1,1,1,2,,
839,6,2,2,2,1,1,1,1,1,1,2,,,
839,8,2,2,2,2,2,2,2,98,98,98,,,
840,1,2,2,1,2,2,2,2,2,2,2,,,
840,3,2,2,2,2,2,2,2,2,2,2,,,
840,5,2,2,1,1,1,1,1,1,1,98,,,
840,7,2,2,2,2,2,2,98,98,98,98,,,
840,9,2,2,2,2,2,2,2,2,2,2,,,
842,1,2,2,2,2,2,2,2,2,2,2,,,
842,3,2,2,2,2,2,2,2,2,98,98,,,
842,5,2,2,1,1,1,1,1,1,1,1,2,,
842,7,2,2,1,2,2,2,2,98,98,98,,,
842,9,2,2,2,2,2,2,2,98,98,98,,,
844,1,2,,,,,,,,,,,,
844,2,2,,,,,,,,,,,,
844,3,2,2,1,2,2,1,2,2,2,2,,,
844,4,2,,,,,,,,,,,,
844,5,2,,,,,,,,,,,,
844,7,2,,,,,,,,,,,,
844,8,2,,,,,,,,,,,,
844,9,2,2,1,2,2,1,2,2,2,2,,,
845,1,2,,,,,,,,,,,,
845,2,2,,,,,,,,,,,,
845,4,2,,,,,,,,,,,,
845,5,2,,,,,,,,,,,,
845,6,2,2,1,2,2,1,2,2,2,2,,,
845,7,2,,,,,,,,,,,,
845,8,2,,,,,,,,,,,,
846,1,2,,,,,,,,,,,,
846,2,2,,,,,,,,,,,,
846,3,2,2,1,2,2,2,2,2,2,2,,,
846,4,2,,,,,,,,,,,,
846,5,2,,,,,,,,,,,,
846,7,2,,,,,,,,,,,,
846,8,2,,,,,,,,,,,,
846,9,2,2,1,2,2,2,2,2,2,2,,,
847,1,2,,,,,,,,,,,,
847,2,2,,,,,,,,,,,,
847,4,2,,,,,,,,,,,,
847,5,2,,,,,,,,,,,,
847,6,2,2,1,2,2,1,2,2,2,2,,,
847,7,2,,,,,,,,,,,,
847,8,2,,,,,,,,,,,,
848,1,2,,,,,,,,,,,,
848,2,2,,,,,,,,,,,,
848,3,2,2,1,2,1,1,2,2,2,2,,,
848,4,2,,,,,,,,,,,,
848,5,2,,,,,,,,,,,,
848,7,2,,,,,,,,,,,,
848,8,2,,,,,,,,,,,,
848,9,2,2,1,2,2,1,2,1,2,2,,,
849,1,2,,,,,,,,,,,,
849,2,2,,,,,,,,,,,,
849,4,2,,,,,,,,,,,,
849,5,2,,,,,,,,,,,,
849,6,2,2,1,2,2,1,2,2,2,2,,,
849,7,2,,,,,,,,,,,,
849,8,2,,,,,,,,,,,,
850,1,2,,,,,,,,,,,,
850,2,2,,,,,,,,,,,,
850,3,2,2,1,2,2,1,2,2,2,2,,,
850,4,2,,,,,,,,,,,,
850,5,2,,,,,,,,,,,,
850,7,2,,,,,,,,,,,,
850,8,2,,,,,,,,,,,,
850,9,2,2,1,2,1,1,2,2,2,2,,,
851,1,2,,,,,,,,,,,,
851,2,2,,,,,,,,,,,,
851,4,2,,,,,,,,,,,,
851,5,2,,,,,,,,,,,,
851,6,2,2,1,2,2,1,2,2,2,2,,,
851,7,2,,,,,,,,,,,,
851,8,2,,,,,,,,,,,,
852,1,2,,,,,,,,,,,,
852,2,2,,,,,,,,,,,,
852,3,2,2,1,1,1,1,2,2,2,2,,,
852,4,2,,,,,,,,,,,,
852,5,2,,,,,,,,,,,,
852,7,2,,,,,,,,,,,,
852,8,2,,,,,,,,,,,,
852,9,2,2,1,1,1,1,2,2,2,2,,,
853,1,2,,,,,,,,,,,,
853,2,2,,,,,,,,,,,,
853,4,2,,,,,,,,,,,,
853,5,2,,,,,,,,,,,,
853,6,2,2,1,2,2,1,2,2,2,2,,,
853,7,2,,,,,,,,,,,,
853,8,2,,,,,,,,,,,,
854,1,2,,,,,,,,,,,,
854,2,2,,,,,,,,,,,,
854,3,2,2,1,2,2,1,2,2,2,2,,,
854,4,2,,,,,,,,,,,,
854,5,2,,,,,,,,,,,,
854,7,2,,,,,,,,,,,,
854,8,2,,,,,,,,,,,,
854,9,2,2,1,2,2,1,2,2,2,2,,,
855,1,2,,,,,,,,,,,,
855,2,2,,,,,,,,,,,,
855,4,2,,,,,,,,,,,,
855,5,2,,,,,,,,,,,,
855,6,2,2,1,2,2,2,2,2,2,2,,,
855,7,2,,,,,,,,,,,,
855,8,2,,,,,,,,,,,,
856,2,2,,,,,,,,,,,,
856,3,2,2,1,2,2,1,2,2,2,2,,,
856,4,2,,,,,,,,,,,,
856,5,2,,,,,,,,,,,,
856,7,2,,,,,,,,,,,,
856,8,2,,,,,,,,,,,,
856,9,2,2,1,1,1,1,2,1,2,2,,,
857,1,2,,,,,,,,,,,,
857,2,2,,,,,,,,,,,,
857,4,2,,,,,,,,,,,,
