"grappe","exploitation","passage","typequest","s0q01","s0q02","s0q03","s0q04","s0q06","s0q09","s0q10","s0q18","s0q19","s0q20","s0q21a","s0q21b","s0q21c","s0q21d","s0q21e","s0q22a","s0q22b","s0q22c","s0q22d","s0q22e","s0q23a","s0q23b","s0q23c","s0q24","s0q25","s0q26","s0q27","s0q28","s9aq00","s9bq13","s11bq00"
532,2,1,1,4,43,4301,2,49,1,1.79769313486232e+308,331,331,332,2,10,2017,18,18,2,10,2017,19,19,2,10,2017,1,1,1,1,6,1.79769313486232e+308,1.79769313486232e+308,1
532,3,1,2,4,43,4301,2,49,1,1.79769313486232e+308,331,332,332,3,10,2017,12,46,3,10,2017,13,52,3,10,2017,1,1,1,1,11,2,2,1
532,4,1,1,4,43,4301,2,49,1,1.79769313486232e+308,331,332,332,2,10,2017,19,20,3,10,2017,7,18,2,10,2017,1,1,1,1,11,1.79769313486232e+308,1.79769313486232e+308,1
532,5,1,1,4,43,4301,2,49,1,1.79769313486232e+308,331,332,332,3,10,2017,7,18,3,10,2017,9,26,3,10,2017,1,1,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1
532,6,1,2,4,43,4301,2,49,1,1.79769313486232e+308,331,332,332,3,10,2017,13,53,3,10,2017,14,54,3,10,2017,1,1,1,1,7,2,2,1
532,8,1,1,4,43,4301,2,49,1,1.79769313486232e+308,331,332,332,3,10,2017,11,10,3,10,2017,12,32,3,10,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
532,9,1,2,4,43,4301,2,49,1,1.79769313486232e+308,331,332,332,3,10,2017,14,54,3,10,2017,15,44,3,10,2017,1,1,1,1,6,2,2,1
533,1,1,1,4,43,4301,2,61,1,1.79769313486232e+308,331,334,334,27,9,2017,17,40,28,9,2017,19,47,27,9,2017,1,1,1,1,13,1.79769313486232e+308,1.79769313486232e+308,1
533,2,1,1,4,43,4301,2,61,1,1.79769313486232e+308,331,334,334,28,9,2017,19,47,29,9,2017,8,41,28,9,2017,1,1,1,1,6,1.79769313486232e+308,1.79769313486232e+308,2
533,3,1,2,4,43,4301,2,61,1,1.79769313486232e+308,331,334,334,29,9,2017,8,43,30,9,2017,10,38,29,9,2017,1,1,1,1,11,2,2,1
533,4,1,1,4,43,4301,2,61,1,1.79769313486232e+308,331,334,334,30,9,2017,10,40,30,9,2017,11,27,30,9,2017,1,1,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1
533,5,1,1,4,43,4301,2,61,1,1.79769313486232e+308,331,334,334,30,9,2017,11,28,30,9,2017,12,2,30,9,2017,1,1,1,1,8,1.79769313486232e+308,1.79769313486232e+308,1
533,6,1,2,4,43,4301,2,61,1,1.79769313486232e+308,331,334,334,1,10,2017,18,48,2,10,2017,14,10,1,10,2017,1,1,1,1,8,2,2,1
533,7,1,1,4,43,4301,2,61,1,1.79769313486232e+308,331,334,334,2,10,2017,9,13,2,10,2017,12,44,2,10,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
533,8,1,1,4,43,4301,2,61,1,1.79769313486232e+308,331,334,334,2,10,2017,12,45,2,10,2017,13,19,2,10,2017,1,1,1,1,5,1.79769313486232e+308,1.79769313486232e+308,2
533,9,1,2,4,43,4301,2,61,1,1.79769313486232e+308,331,334,334,2,10,2017,14,10,2,10,2017,16,19,2,10,2017,1,1,1,1,5,2,2,2
534,1,1,1,4,43,4301,2,78,1,1.79769313486232e+308,331,334,334,5,10,2017,13,57,5,10,2017,17,0,5,10,2017,1,1,1,1,4,1.79769313486232e+308,1.79769313486232e+308,2
534,2,1,1,4,43,4301,2,78,1,1.79769313486232e+308,331,334,334,5,10,2017,17,1,5,10,2017,17,37,5,10,2017,1,1,1,1,9,1.79769313486232e+308,1.79769313486232e+308,2
534,3,1,2,4,43,4301,2,78,1,1.79769313486232e+308,331,334,334,5,10,2017,17,39,5,10,2017,18,17,5,10,2017,1,1,1,1,6,2,2,2
534,4,1,1,4,43,4301,2,78,1,1.79769313486232e+308,331,334,334,5,10,2017,23,48,6,10,2017,0,3,5,10,2017,1,1,1,1,6,1.79769313486232e+308,1.79769313486232e+308,2
534,5,1,1,4,43,4301,2,78,1,1.79769313486232e+308,331,334,334,6,10,2017,0,3,6,10,2017,8,54,6,10,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
534,6,1,2,4,43,4301,2,78,1,1.79769313486232e+308,331,334,334,6,10,2017,8,55,6,10,2017,9,40,6,10,2017,1,1,1,1,7,2,2,2
534,7,1,1,4,43,4301,2,78,1,1.79769313486232e+308,331,334,334,6,10,2017,9,40,6,10,2017,10,8,6,10,2017,1,1,1,1,9,1.79769313486232e+308,1.79769313486232e+308,2
534,8,1,1,4,43,4301,2,78,1,1.79769313486232e+308,331,334,334,6,10,2017,10,9,6,10,2017,10,39,6,10,2017,1,1,1,1,3,1.79769313486232e+308,1.79769313486232e+308,1
534,9,1,2,4,43,4301,2,78,1,1.79769313486232e+308,331,334,334,6,10,2017,10,40,6,10,2017,11,20,6,10,2017,1,1,1,1,6,2,2,2
535,1,1,1,4,43,4301,2,88,1,1.79769313486232e+308,351,356,356,8,9,2017,8,9,20,9,2017,7,8,8,9,2017,1,1,1,1,6,1.79769313486232e+308,1.79769313486232e+308,1
535,2,1,1,4,43,4301,2,88,1,1.79769313486232e+308,351,356,356,20,9,2017,7,9,22,9,2017,9,15,20,9,2017,1,1,1,1,8,1.79769313486232e+308,1.79769313486232e+308,1
535,3,1,2,4,43,4301,2,88,1,1.79769313486232e+308,351,356,356,22,9,2017,9,15,22,9,2017,11,22,22,9,2017,1,1,1,1,7,1,2,1
535,4,1,1,4,43,4301,2,88,1,1.79769313486232e+308,351,356,356,22,9,2017,11,24,22,9,2017,16,22,22,9,2017,1,1,1,1,8,1.79769313486232e+308,1.79769313486232e+308,1
535,5,1,1,4,43,4301,2,88,1,1.79769313486232e+308,351,356,356,22,9,2017,16,22,22,9,2017,18,25,22,9,2017,1,1,1,1,8,1.79769313486232e+308,1.79769313486232e+308,1
535,6,1,2,4,43,4301,2,88,1,1.79769313486232e+308,351,356,356,22,9,2017,18,26,22,9,2017,22,20,22,9,2017,1,1,1,1,7,2,2,1
535,7,1,1,4,43,4301,2,88,1,1.79769313486232e+308,351,356,356,22,9,2017,22,23,22,9,2017,23,30,22,9,2017,1,1,1,1,8,1.79769313486232e+308,1.79769313486232e+308,1
535,8,1,1,4,43,4301,2,88,1,1.79769313486232e+308,351,356,356,22,9,2017,23,31,23,9,2017,0,0,22,9,2017,1,1,1,1,3,1.79769313486232e+308,1.79769313486232e+308,1
535,9,1,2,4,43,4301,2,88,1,1.79769313486232e+308,351,356,356,23,9,2017,8,59,23,9,2017,10,54,23,9,2017,1,1,1,1,8,2,2,1
536,1,1,1,4,43,4301,2,91,1,1.79769313486232e+308,331,334,334,3,10,2017,12,56,3,10,2017,16,12,3,10,2017,1,1,2,1,27,1.79769313486232e+308,1.79769313486232e+308,1
536,2,1,1,4,43,4301,2,91,1,1.79769313486232e+308,331,334,334,3,10,2017,8,1,3,10,2017,12,55,3,10,2017,1,1,1,1,16,1.79769313486232e+308,1.79769313486232e+308,1
536,3,1,2,4,43,4301,2,91,1,1.79769313486232e+308,331,334,334,3,10,2017,16,13,4,10,2017,7,45,3,10,2017,1,1,1,1,13,2,2,1
536,4,1,1,4,43,4301,2,91,1,1.79769313486232e+308,331,334,334,4,10,2017,7,45,4,10,2017,8,31,4,10,2017,1,1,1,1,12,1.79769313486232e+308,1.79769313486232e+308,1
536,5,1,1,4,43,4301,2,91,1,1.79769313486232e+308,331,334,334,4,10,2017,8,32,4,10,2017,11,39,4,10,2017,1,1,1,1,12,1.79769313486232e+308,1.79769313486232e+308,1
536,6,1,2,4,43,4301,2,91,1,1.79769313486232e+308,331,334,334,4,10,2017,11,39,4,10,2017,14,6,4,10,2017,1,1,1,1,8,2,2,1
536,7,1,1,4,43,4301,2,91,1,1.79769313486232e+308,331,334,334,4,10,2017,14,8,5,10,2017,8,29,4,10,2017,1,1,1,1,13,1.79769313486232e+308,1.79769313486232e+308,1
536,8,1,1,4,43,4301,2,91,1,1.79769313486232e+308,331,334,334,5,10,2017,8,30,5,10,2017,9,33,5,10,2017,1,1,1,1,9,1.79769313486232e+308,1.79769313486232e+308,1
536,9,1,2,4,43,4301,2,91,1,1.79769313486232e+308,331,334,334,5,10,2017,9,42,5,10,2017,12,4,5,10,2017,1,1,1,1,14,2,2,1
537,1,1,1,4,43,4309,2,108,1,1.79769313486232e+308,331,333,333,29,9,2017,16,38,30,9,2017,14,39,29,9,2017,1,1,1,1,10,1.79769313486232e+308,1.79769313486232e+308,1
537,2,1,1,4,43,4309,2,108,1,1.79769313486232e+308,331,333,333,30,9,2017,15,0,30,9,2017,16,25,30,9,2017,1,1,1,2,13,1.79769313486232e+308,1.79769313486232e+308,1
537,3,1,2,4,43,4309,2,108,1,1.79769313486232e+308,331,333,333,30,9,2017,16,26,30,9,2017,18,4,30,9,2017,1,1,1,3,14,2,2,1
537,4,1,1,4,43,4309,2,108,1,1.79769313486232e+308,331,333,333,1,10,2017,7,51,1,10,2017,9,6,1,10,2017,1,1,1,4,7,1.79769313486232e+308,1.79769313486232e+308,1
537,5,1,1,4,43,4309,2,108,1,1.79769313486232e+308,331,333,333,1,10,2017,9,20,1,10,2017,10,8,1,10,2017,1,1,1,5,5,1.79769313486232e+308,1.79769313486232e+308,1
537,6,1,2,4,43,4309,2,108,1,1.79769313486232e+308,331,333,333,1,10,2017,10,8,1,10,2017,16,42,1,10,2017,1,1,1,6,12,1,2,1
537,7,1,1,4,43,4309,2,108,1,1.79769313486232e+308,331,333,333,1,10,2017,16,52,2,10,2017,10,16,1,10,2017,1,1,1,7,13,1.79769313486232e+308,1.79769313486232e+308,1
537,8,1,1,4,43,4309,2,108,1,1.79769313486232e+308,331,333,333,2,10,2017,11,10,2,10,2017,11,40,2,10,2017,1,1,1,8,4,1.79769313486232e+308,1.79769313486232e+308,1
537,9,1,2,4,43,4309,2,108,1,1.79769313486232e+308,331,333,333,2,10,2017,11,42,2,10,2017,12,49,2,10,2017,1,1,1,9,9,2,2,1
538,1,1,1,4,43,4305,2,121,1,1.79769313486232e+308,331,333,333,3,10,2017,9,26,3,10,2017,10,56,3,10,2017,1,1,1,1,13,1.79769313486232e+308,1.79769313486232e+308,1
538,2,1,1,4,43,4305,2,121,1,1.79769313486232e+308,331,333,333,3,10,2017,10,57,3,10,2017,11,35,3,10,2017,1,1,1,1,8,1.79769313486232e+308,1.79769313486232e+308,1
538,3,1,2,4,43,4305,2,121,1,1.79769313486232e+308,331,333,333,3,10,2017,11,37,3,10,2017,13,6,3,10,2017,1,1,1,1,18,1,2,1
538,4,1,1,4,43,4305,2,121,1,1.79769313486232e+308,331,333,333,3,10,2017,23,2,3,10,2017,23,56,3,10,2017,1,1,1,1,11,1.79769313486232e+308,1.79769313486232e+308,1
538,5,1,1,4,43,4305,2,121,1,1.79769313486232e+308,331,333,333,3,10,2017,23,57,4,10,2017,8,12,3,10,2017,1,1,1,1,16,1.79769313486232e+308,1.79769313486232e+308,1
538,6,1,2,4,43,4305,2,121,1,1.79769313486232e+308,331,333,333,4,10,2017,9,34,4,10,2017,10,34,4,10,2017,1,1,1,1,7,1,2,1
538,7,1,1,4,43,4305,2,121,1,1.79769313486232e+308,331,333,333,4,10,2017,10,36,4,10,2017,11,7,4,10,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
538,8,1,1,4,43,4305,2,121,1,1.79769313486232e+308,331,333,333,4,10,2017,11,8,4,10,2017,11,48,4,10,2017,1,1,1,1,6,1.79769313486232e+308,1.79769313486232e+308,1
538,9,1,2,4,43,4305,2,121,1,1.79769313486232e+308,331,333,333,4,10,2017,11,49,4,10,2017,12,41,4,10,2017,1,1,1,1,8,1,2,1
539,1,1,1,4,43,4305,2,132,1,1.79769313486232e+308,331,335,335,20,9,2017,20,45,3,10,2017,17,29,20,9,2017,1,1,1,1,19,1.79769313486232e+308,1.79769313486232e+308,1
539,2,1,1,4,43,4305,2,132,1,1.79769313486232e+308,331,335,335,3,10,2017,10,5,3,10,2017,10,46,3,10,2017,1,1,1,2,6,1.79769313486232e+308,1.79769313486232e+308,1
539,3,1,2,4,43,4305,2,132,1,1.79769313486232e+308,331,335,335,4,10,2017,12,25,4,10,2017,13,26,4,10,2017,1,1,1,3,9,2,2,1
539,4,1,1,4,43,4305,2,132,1,1.79769313486232e+308,331,335,335,3,10,2017,17,30,3,10,2017,19,13,3,10,2017,1,1,1,4,18,1.79769313486232e+308,1.79769313486232e+308,1
539,5,1,1,4,43,4305,2,132,1,1.79769313486232e+308,331,335,335,3,10,2017,19,19,3,10,2017,20,53,3,10,2017,1,1,1,5,33,1.79769313486232e+308,1.79769313486232e+308,1
539,6,1,2,4,43,4305,2,132,1,1.79769313486232e+308,331,335,335,4,10,2017,13,26,4,10,2017,15,21,4,10,2017,1,1,1,6,14,1,2,1
539,7,1,1,4,43,4305,2,132,1,1.79769313486232e+308,331,335,335,4,10,2017,10,31,4,10,2017,11,37,4,10,2017,1,1,1,7,16,1.79769313486232e+308,1.79769313486232e+308,1
539,8,1,1,4,43,4305,2,132,1,1.79769313486232e+308,331,335,335,4,10,2017,11,37,4,10,2017,12,24,4,10,2017,1,1,1,8,8,1.79769313486232e+308,1.79769313486232e+308,1
539,9,1,2,4,43,4305,2,132,1,1.79769313486232e+308,331,335,335,4,10,2017,15,24,4,10,2017,16,52,4,10,2017,1,1,1,9,20,2,2,1
540,1,1,1,4,43,4314,2,143,1,1.79769313486232e+308,331,335,335,26,9,2017,9,3,26,9,2017,10,30,26,9,2017,1,1,1,1,16,1.79769313486232e+308,1.79769313486232e+308,1
540,2,1,1,4,43,4314,2,143,1,1.79769313486232e+308,331,335,335,26,9,2017,10,31,26,9,2017,14,8,26,9,2017,1,1,1,2,27,1.79769313486232e+308,1.79769313486232e+308,1
540,3,1,2,4,43,4314,2,143,1,1.79769313486232e+308,331,335,335,27,9,2017,8,40,27,9,2017,10,25,27,9,2017,1,1,1,3,13,2,2,1
540,4,1,1,4,43,4314,2,143,1,1.79769313486232e+308,331,335,335,27,9,2017,10,25,27,9,2017,12,13,27,9,2017,1,1,1,4,6,1.79769313486232e+308,1.79769313486232e+308,1
540,5,1,1,4,43,4314,2,143,1,1.79769313486232e+308,331,335,335,27,9,2017,12,21,27,9,2017,13,32,27,9,2017,1,1,1,5,4,1.79769313486232e+308,1.79769313486232e+308,1
540,6,1,2,4,43,4314,2,143,1,1.79769313486232e+308,331,335,335,27,9,2017,14,0,28,9,2017,14,20,27,9,2017,1,1,1,6,14,1,2,1
540,7,1,1,4,43,4314,2,143,1,1.79769313486232e+308,331,335,335,27,9,2017,14,55,27,9,2017,20,3,27,9,2017,1,1,1,7,11,1.79769313486232e+308,1.79769313486232e+308,1
540,8,1,1,4,43,4314,2,143,1,1.79769313486232e+308,331,335,335,27,9,2017,20,6,28,9,2017,8,38,27,9,2017,1,1,1,8,10,1.79769313486232e+308,1.79769313486232e+308,1
540,9,1,2,4,43,4314,2,143,1,1.79769313486232e+308,331,335,335,28,9,2017,8,39,28,9,2017,12,43,28,9,2017,1,1,1,9,27,2,1,1
541,1,1,1,4,43,4313,2,168,1,1.79769313486232e+308,331,335,335,23,9,2017,14,57,23,9,2017,16,15,23,9,2017,1,1,1,1,6,1.79769313486232e+308,1.79769313486232e+308,1
541,2,1,1,4,43,4313,2,168,1,1.79769313486232e+308,331,335,335,23,9,2017,16,16,23,9,2017,17,57,23,9,2017,1,1,1,2,18,1.79769313486232e+308,1.79769313486232e+308,1
541,3,1,2,4,43,4313,2,168,1,1.79769313486232e+308,331,335,335,23,9,2017,18,6,23,9,2017,19,27,23,9,2017,1,1,1,3,8,1,2,1
541,4,1,1,4,43,4313,2,168,1,1.79769313486232e+308,331,335,335,23,9,2017,19,45,23,9,2017,20,59,23,9,2017,1,1,1,4,12,1.79769313486232e+308,1.79769313486232e+308,1
541,5,1,1,4,43,4313,2,168,1,1.79769313486232e+308,331,335,335,23,9,2017,21,5,23,9,2017,22,7,23,9,2017,1,1,1,5,10,1.79769313486232e+308,1.79769313486232e+308,1
541,6,1,2,4,43,4313,2,168,1,1.79769313486232e+308,331,335,335,23,9,2017,22,13,24,9,2017,8,0,23,9,2017,1,1,1,6,6,1,2,1
541,7,1,1,4,43,4313,2,168,1,1.79769313486232e+308,331,335,335,24,9,2017,8,0,24,9,2017,8,50,24,9,2017,1,1,1,7,14,1.79769313486232e+308,1.79769313486232e+308,1
541,8,1,1,4,43,4313,2,168,1,1.79769313486232e+308,331,335,335,24,9,2017,8,51,24,9,2017,9,28,24,9,2017,1,1,1,8,11,1.79769313486232e+308,1.79769313486232e+308,1
541,9,1,2,4,43,4313,2,168,1,1.79769313486232e+308,331,335,335,24,9,2017,10,18,24,9,2017,12,42,24,9,2017,1,1,1,9,14,1,1,1
542,1,1,1,4,43,4316,2,20,1,1.79769313486232e+308,351,356,356,23,9,2017,20,53,23,9,2017,23,28,23,9,2017,1,1,1,1,8,1.79769313486232e+308,1.79769313486232e+308,1
542,2,1,1,4,43,4316,2,20,1,1.79769313486232e+308,351,356,356,23,9,2017,23,28,25,9,2017,9,50,23,9,2017,1,1,1,1,4,1.79769313486232e+308,1.79769313486232e+308,1
542,3,1,2,4,43,4316,2,20,1,1.79769313486232e+308,351,356,356,25,9,2017,9,51,25,9,2017,10,41,25,9,2017,1,1,1,1,4,1,2,1
542,4,1,1,4,43,4316,2,20,1,1.79769313486232e+308,351,356,356,25,9,2017,10,41,2,10,2017,12,42,25,9,2017,1,1,1,1,6,1.79769313486232e+308,1.79769313486232e+308,1
542,5,1,1,4,43,4316,2,20,1,1.79769313486232e+308,351,356,356,28,9,2017,15,49,2,10,2017,13,3,28,9,2017,1,1,1,1,12,1.79769313486232e+308,1.79769313486232e+308,1
542,6,1,2,4,43,4316,2,20,1,1.79769313486232e+308,351,356,356,30,9,2017,10,45,2,10,2017,15,9,30,9,2017,1,1,1,1,12,2,2,1
542,7,1,1,4,43,4316,2,20,1,1.79769313486232e+308,351,356,356,1,10,2017,21,4,2,10,2017,15,48,1,10,2017,1,1,1,1,4,1.79769313486232e+308,1.79769313486232e+308,1
542,8,1,1,4,43,4316,2,20,1,1.79769313486232e+308,351,356,356,2,10,2017,7,56,2,10,2017,16,15,2,10,2017,1,1,1,1,4,1.79769313486232e+308,1.79769313486232e+308,1
542,9,1,2,4,43,4316,2,20,1,1.79769313486232e+308,351,356,356,2,10,2017,8,16,2,10,2017,16,34,2,10,2017,1,1,1,1,3,2,2,1
543,1,1,1,4,43,4310,2,12,1,1.79769313486232e+308,331,336,336,24,9,2017,9,39,24,9,2017,10,41,24,9,2017,1,1,1,1,9,1.79769313486232e+308,1.79769313486232e+308,1
543,2,1,1,4,43,4310,2,12,1,1.79769313486232e+308,331,336,336,24,9,2017,10,42,24,9,2017,11,18,24,9,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
543,3,1,2,4,43,4310,2,12,1,1.79769313486232e+308,331,336,336,24,9,2017,13,41,24,9,2017,14,24,24,9,2017,1,1,1,1,9,2,2,1
543,4,1,1,4,43,4310,2,12,1,1.79769313486232e+308,331,336,336,24,9,2017,11,19,24,9,2017,12,10,24,9,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
543,6,1,2,4,43,4310,2,12,1,1.79769313486232e+308,331,336,336,25,9,2017,8,57,25,9,2017,11,20,25,9,2017,1,1,1,1,9,2,2,1
543,7,1,1,4,43,4310,2,12,1,1.79769313486232e+308,331,336,336,24,9,2017,12,41,24,9,2017,13,9,24,9,2017,1,1,1,1,6,1.79769313486232e+308,1.79769313486232e+308,1
543,8,1,1,4,43,4310,2,12,1,1.79769313486232e+308,331,336,336,24,9,2017,13,9,24,9,2017,13,40,24,9,2017,1,1,1,1,9,1.79769313486232e+308,1.79769313486232e+308,1
543,9,1,2,4,43,4310,2,12,1,1.79769313486232e+308,331,336,336,25,9,2017,11,21,25,9,2017,12,43,25,9,2017,1,1,1,1,8,2,2,1
544,1,1,1,4,43,4310,2,16,1,1.79769313486232e+308,331,336,336,6,10,2017,14,23,6,10,2017,15,10,6,10,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
544,2,1,1,4,43,4310,2,16,1,1.79769313486232e+308,331,336,336,6,10,2017,15,10,7,10,2017,11,47,6,10,2017,1,1,1,1,9,1.79769313486232e+308,1.79769313486232e+308,1
544,3,1,2,4,43,4310,2,16,1,1.79769313486232e+308,331,336,336,7,10,2017,11,48,7,10,2017,12,46,7,10,2017,1,1,1,1,11,2,2,1
544,4,1,1,4,43,4310,2,16,1,1.79769313486232e+308,331,336,336,7,10,2017,12,49,7,10,2017,13,33,7,10,2017,1,1,1,1,11,1.79769313486232e+308,1.79769313486232e+308,1
544,5,1,1,4,43,4310,2,16,1,1.79769313486232e+308,331,336,336,7,10,2017,13,34,7,10,2017,19,22,7,10,2017,1,1,1,1,9,1.79769313486232e+308,1.79769313486232e+308,1
544,6,1,2,4,43,4310,2,16,1,1.79769313486232e+308,331,336,336,7,10,2017,19,22,7,10,2017,20,2,7,10,2017,1,1,1,1,9,2,2,1
544,7,1,1,4,43,4310,2,16,1,1.79769313486232e+308,331,336,336,7,10,2017,20,2,7,10,2017,20,55,7,10,2017,1,1,1,1,12,1.79769313486232e+308,1.79769313486232e+308,1
544,8,1,1,4,43,4310,2,16,1,1.79769313486232e+308,331,336,336,7,10,2017,21,47,7,10,2017,22,23,7,10,2017,1,1,1,1,9,1.79769313486232e+308,1.79769313486232e+308,1
544,9,1,2,4,43,4310,2,16,1,1.79769313486232e+308,331,336,336,7,10,2017,20,55,7,10,2017,21,46,7,10,2017,1,1,1,1,12,2,2,1
545,1,1,1,4,43,4310,2,22,1,1.79769313486232e+308,331,336,336,8,10,2017,19,14,8,10,2017,19,43,8,10,2017,1,1,1,1,9,1.79769313486232e+308,1.79769313486232e+308,1
545,2,1,1,4,43,4310,2,22,1,1.79769313486232e+308,331,336,336,8,10,2017,19,43,8,10,2017,20,11,8,10,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
545,3,1,2,4,43,4310,2,22,1,1.79769313486232e+308,331,336,336,8,10,2017,20,12,8,10,2017,20,47,8,10,2017,1,1,1,1,8,2,2,1
545,4,1,1,4,43,4310,2,22,1,1.79769313486232e+308,331,336,336,8,10,2017,20,47,8,10,2017,21,19,8,10,2017,1,1,1,1,9,1.79769313486232e+308,1.79769313486232e+308,1
545,5,1,1,4,43,4310,2,22,1,1.79769313486232e+308,331,336,336,8,10,2017,21,20,8,10,2017,21,46,8,10,2017,1,1,1,1,8,1.79769313486232e+308,1.79769313486232e+308,1
545,6,1,2,4,43,4310,2,22,1,1.79769313486232e+308,331,336,336,9,10,2017,0,8,9,10,2017,0,41,9,10,2017,1,1,1,1,7,2,2,1
545,7,1,1,4,43,4310,2,22,1,1.79769313486232e+308,331,336,336,9,10,2017,11,4,9,10,2017,11,49,9,10,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
545,8,1,1,4,43,4310,2,22,1,1.79769313486232e+308,331,336,336,9,10,2017,11,49,9,10,2017,12,12,9,10,2017,1,1,1,1,8,1.79769313486232e+308,1.79769313486232e+308,1
545,9,1,2,4,43,4310,2,22,1,1.79769313486232e+308,331,336,336,9,10,2017,12,12,9,10,2017,12,44,9,10,2017,1,1,1,1,7,2,2,1
546,1,1,1,4,43,4311,2,62,1,1.79769313486232e+308,381,385,385,26,9,2017,15,47,28,9,2017,20,14,26,9,2017,1,1,1,1,16,1.79769313486232e+308,1.79769313486232e+308,1
546,2,1,1,4,43,4311,2,62,1,1.79769313486232e+308,381,385,385,26,9,2017,9,49,28,9,2017,15,57,26,9,2017,1,1,1,1,14,1.79769313486232e+308,1.79769313486232e+308,1
546,3,1,2,4,43,4311,2,62,1,1.79769313486232e+308,381,385,385,26,9,2017,11,37,28,9,2017,17,57,26,9,2017,1,1,1,1,10,2,2,1
546,4,1,1,4,43,4311,2,62,1,1.79769313486232e+308,381,385,385,27,9,2017,16,0,27,9,2017,19,3,27,9,2017,1,1,1,1,10,1.79769313486232e+308,1.79769313486232e+308,1
546,5,1,1,4,43,4311,2,62,1,1.79769313486232e+308,381,385,385,28,9,2017,10,26,28,9,2017,14,32,28,9,2017,1,1,1,1,17,1.79769313486232e+308,1.79769313486232e+308,1
546,6,1,2,4,43,4311,2,62,1,1.79769313486232e+308,381,385,385,27,9,2017,11,52,27,9,2017,15,59,27,9,2017,1,1,1,1,9,1,1,1
546,7,1,1,4,43,4311,2,62,1,1.79769313486232e+308,381,385,385,26,9,2017,13,13,28,9,2017,18,59,26,9,2017,1,1,1,1,8,1.79769313486232e+308,1.79769313486232e+308,1
546,8,1,1,4,43,4311,2,62,1,1.79769313486232e+308,381,385,385,28,9,2017,2,28,28,9,2017,10,24,28,9,2017,1,1,1,1,15,1.79769313486232e+308,1.79769313486232e+308,1
546,9,1,2,4,43,4311,2,62,1,1.79769313486232e+308,381,385,385,27,9,2017,19,56,28,9,2017,2,26,27,9,2017,1,1,1,1,5,2,2,1
547,1,1,1,4,43,4307,2,83,1,1.79769313486232e+308,331,333,331,17,9,2017,13,39,22,9,2017,13,3,17,9,2017,1,1,1,1,10,1.79769313486232e+308,1.79769313486232e+308,1
547,2,1,1,4,43,4307,2,83,1,1.79769313486232e+308,331,333,331,22,9,2017,13,26,22,9,2017,18,25,22,9,2017,1,1,8,1,8,1.79769313486232e+308,1.79769313486232e+308,1
547,3,1,2,4,43,4307,2,83,1,1.79769313486232e+308,331,333,331,22,9,2017,22,9,23,9,2017,17,35,22,9,2017,1,1,12,1,12,2,2,1
547,4,1,1,4,43,4307,2,83,1,1.79769313486232e+308,331,333,331,23,9,2017,18,6,23,9,2017,20,18,23,9,2017,1,1,1,1,15,1.79769313486232e+308,1.79769313486232e+308,1
547,5,1,1,4,43,4307,2,83,1,1.79769313486232e+308,331,333,331,24,9,2017,13,2,24,9,2017,18,34,24,9,2017,1,1,1,1,15,1.79769313486232e+308,1.79769313486232e+308,1
547,6,1,2,4,43,4307,2,83,1,1.79769313486232e+308,331,333,331,26,9,2017,11,58,28,9,2017,12,13,26,9,2017,1,1,1,1,13,1,2,1
547,7,1,1,4,43,4307,2,83,1,1.79769313486232e+308,331,333,333,28,9,2017,12,14,29,9,2017,6,49,28,9,2017,1,1,1,1,13,1.79769313486232e+308,1.79769313486232e+308,1
547,8,1,1,4,43,4307,2,83,1,1.79769313486232e+308,331,333,333,29,9,2017,6,49,29,9,2017,8,11,29,9,2017,1,1,1,1,9,1.79769313486232e+308,1.79769313486232e+308,1
547,9,1,2,4,43,4307,2,83,1,1.79769313486232e+308,331,333,331,29,9,2017,9,23,29,9,2017,11,59,29,9,2017,1,1,1,1,8,2,2,1
548,1,1,1,4,44,4401,2,17,1,1.79769313486232e+308,361,366,366,19,9,2017,14,35,19,9,2017,15,28,19,9,2017,1,1,1,1,17,1.79769313486232e+308,1.79769313486232e+308,1
548,2,1,1,4,44,4401,2,17,1,1.79769313486232e+308,361,366,366,19,9,2017,16,18,19,9,2017,16,55,19,9,2017,1,1,1,1,15,1.79769313486232e+308,1.79769313486232e+308,2
548,3,1,2,4,44,4401,2,17,1,1.79769313486232e+308,361,366,366,19,9,2017,18,18,20,9,2017,20,51,19,9,2017,1,1,1,1,4,1,2,1
548,4,1,1,4,44,4401,2,17,1,1.79769313486232e+308,361,366,366,19,9,2017,18,47,19,9,2017,19,40,19,9,2017,1,1,1,1,17,1.79769313486232e+308,1.79769313486232e+308,1
