"grappe","exploitation","passage","s11a1q01","s11a1q02","s11a1q03a","s11a1q03d","s11a1q04","s11a1q05","s11a1q06"
456,6,1,1,1,1,1,1,2,1
456,6,1,3,1,1,1,2,2,1
456,6,1,2,1,1,1,2,2,1
456,7,1,1,1,1,1,1,2,1
456,7,1,4,1,1,1,1,2,2
456,7,1,5,1,1,1,1,2,2
456,7,1,2,1,1,1,1,2,1
456,9,1,2,1,1,1,1,2,2
457,1,1,1,1,1,1,1,2,2
457,3,1,3,1,1,1,1,2,2
457,3,1,2,1,1,1,1,2,1
457,4,1,4,1,1,1,1,2,2
457,4,1,3,1,1,1,1,2,2
457,4,1,1,1,1,1,1,2,1
457,5,1,3,1,1,1,1,2,2
457,5,1,2,1,1,1,1,2,2
457,7,1,2,1,1,1,1,2,1
457,7,1,1,1,1,1,1,2,1
457,7,1,4,1,1,1,1,2,2
457,8,1,3,1,1,1,1,2,1
457,8,1,1,1,1,1,1,2,1
457,8,1,5,1,1,1,1,2,2
457,8,1,2,1,1,1,1,2,1
457,8,1,6,1,1,1,1,2,2
457,9,1,2,1,1,1,1,2,1
458,1,1,1,13,13,1,1,2,1
458,2,1,2,1,1,1,1,2,1
458,5,1,2,1,1,1,1,2,1
458,7,1,1,1,1,1,1,2,1
458,8,1,1,13,13,1,1,2,1
459,3,1,1,1,1,1,1,2,1
459,4,1,2,1,1,1,1,2,1
459,8,1,1,1,1,1,1,2,1
460,1,1,1,1,1,1,1,2,1
460,1,1,2,1,1,1,1,2,1
460,1,1,3,1,1,1,1,2,2
460,1,1,4,1,1,1,1,2,2
460,2,1,2,1,1,1,1,2,1
460,2,1,4,1,1,1,1,2,2
460,2,1,1,1,1,1,1,2,1
460,3,1,2,1,1,1,1,2,1
460,4,1,1,6,1,1,1,2,1
460,4,1,3,6,1,1,1,2,2
460,5,1,1,1,1,1,1,2,2
460,7,1,1,1,1,1,1,2,2
460,8,1,5,1,1,1,1,2,2
460,8,1,2,1,1,1,1,2,1
460,8,1,1,1,1,1,1,2,1
460,8,1,3,1,1,1,1,2,1
460,9,1,2,5,1,1,1,2,2
460,9,1,1,5,1,1,1,2,1
461,1,1,2,1,1,1,1,2,2
461,1,1,3,1,1,1,1,2,2
461,2,1,2,6,1,1,1,2,1
461,2,1,1,6,1,1,1,2,1
461,4,1,2,1,1,1,1,2,1
461,4,1,3,1,1,1,1,2,2
461,4,1,4,1,1,1,1,2,2
461,5,1,2,1,1,1,1,2,2
461,5,1,1,1,1,1,1,2,1
461,8,1,1,15,1,1,1,2,1
462,2,1,1,1,1,1,1,2,1
462,2,1,2,1,1,1,1,2,1
462,3,1,2,8,1,1,1,2,2
462,4,1,5,23,1,1,1,2,2
462,4,1,1,23,1,1,1,2,1
462,4,1,4,23,1,1,1,2,2
462,4,1,3,23,1,1,1,2,2
462,6,1,1,1,1,1,1,2,1
462,6,1,3,1,1,1,1,2,2
462,6,1,4,1,1,1,1,2,2
462,8,1,1,3,1,1,1,2,1
462,8,1,3,3,1,1,1,2,2
462,9,1,2,1,1,1,1,2,2
462,9,1,1,1,1,1,1,2,1
463,1,1,1,4,1,1,1,2,1
463,3,1,2,7,1,1,1,2,1
463,4,1,2,14,1,1,1,2,2
463,6,1,3,11,1,1,1,3,1
463,6,1,1,11,1,1,1,2,1
463,7,1,1,1,1,1,2,2,1
463,8,1,2,1,1,1,2,2,1
463,9,1,1,1,1,1,2,2,1
464,1,1,2,1,1,1,1,2,2
464,2,1,1,1,1,1,2,2,2
464,3,1,1,1,1,1,2,2,2
464,4,1,2,1,1,1,2,2,1
464,5,1,2,1,1,1,1,2,1
464,7,1,1,1,1,1,2,2,1
464,8,1,1,4,1,1,1,2,1
464,9,1,1,1,1,1,1,2,1
465,1,1,1,1,1,1,1,2,1
465,2,1,1,5,1,1,1,2,1
465,5,1,1,1,1,1,1,2,1
465,6,1,2,1,1,1,1,1,1
465,7,1,2,1,1,1,1,2,1
465,8,1,1,1,1,1,1,1,1
465,8,1,2,1,1,1,1,1,1
465,9,1,3,6,1,1,1,2,1
465,9,1,1,6,1,1,1,2,1
466,8,1,1,1,1,1,1,2,1
466,9,1,2,1,1,1,1,2,1
466,9,1,1,1,1,1,1,2,1
467,1,1,1,1,1,1,1,2,1
467,2,1,3,13,1,1,1,3,1
467,2,1,2,13,1,1,1,2,1
467,4,1,1,1,1,1,1,2,1
467,5,1,3,2,1,1,1,3,1
467,5,1,2,2,1,1,1,2,1
467,6,1,1,1,1,1,1,2,1
467,7,1,3,2,1,1,1,3,1
467,7,1,1,2,1,1,1,2,1
467,8,1,2,14,1,1,1,2,1
467,8,1,3,14,1,1,1,2,1
467,8,1,4,14,1,1,1,3,1
467,9,1,3,4,1,1,1,2,1
467,9,1,2,4,1,1,1,2,2
468,2,1,2,1,1,1,1,2,1
468,4,1,2,1,1,1,1,2,1
468,6,1,1,1,1,1,1,2,1
468,8,1,2,1,1,1,1,2,1
469,3,1,4,10,1,1,1,2,1
469,3,1,1,10,1,1,1,2,1
469,3,1,3,10,1,1,1,2,1
469,8,1,2,1,1,1,1,1,1
471,3,1,1,1,1,1,1,2,1
473,2,1,1,1,1,1,1,2,1
479,5,1,2,2,1,1,1,2,1
480,5,1,2,1,1,1,1,2,1
480,8,1,2,8,1,1,1,2,1
482,3,1,3,1,1,1,1,2,2
482,3,1,1,1,1,1,1,2,1
483,7,1,2,1,1,1,1,2,1
483,8,1,2,1,1,1,1,2,1
484,1,1,1,1,1,1,1,2,1
484,2,1,2,8,8,1,1,2,1
485,1,1,2,3,1,1,1,1,1
485,2,1,2,1,1,1,1,1,1
485,3,1,1,1,1,1,1,1,1
486,2,1,1,13,13,1,1,2,1
486,5,1,2,1,1,1,1,2,1
486,6,1,1,1,1,1,1,2,1
486,8,1,1,1,1,1,1,2,1
486,9,1,1,1,1,1,1,2,1
488,1,1,2,1,1,1,1,2,1
488,4,1,1,1,1,1,1,2,1
488,5,1,2,1,1,1,1,2,1
488,6,1,3,1,1,1,1,2,1
488,6,1,1,1,1,1,1,2,1
488,9,1,1,1,1,1,1,2,1
489,1,1,1,1,1,1,1,2,1
489,1,1,2,1,1,1,1,2,1
489,2,1,2,1,1,1,1,2,1
489,3,1,2,1,1,1,1,3,1
489,4,1,2,4,1,1,1,2,1
489,6,1,2,7,1,1,1,2,1
489,8,1,2,1,1,1,1,2,1
489,9,1,1,1,2,1,1,2,1
491,9,1,4,1,1,1,1,2,1
491,9,1,2,1,1,1,1,2,1
491,9,1,3,1,1,1,1,2,1
492,1,1,2,1,1,1,1,2,1
492,2,1,1,1,4,1,1,2,1
492,2,1,2,1,4,1,1,2,1
494,3,1,1,1,1,1,1,1,1
494,4,1,1,1,1,1,1,2,1
494,9,1,2,1,1,1,1,2,1
495,1,1,1,1,1,1,1,2,1
495,1,1,2,1,1,1,1,2,1
508,6,1,2,20,2,2,1,1,1
510,3,1,3,1,1,1,1,1,1
510,3,1,2,1,1,1,1,1,1
510,4,1,1,1,1,1,1,1,1
513,4,1,1,2,1,1,1,1,1
517,2,1,1,16,1,1,1,1,1
517,5,1,2,1,1,1,1,1,1
517,8,1,2,16,1,1,1,1,1
518,1,1,1,21,1,1,1,1,1
518,2,1,2,1,1,1,1,1,1
518,6,1,2,1,1,1,1,1,2
518,8,1,2,1,1,1,1,1,1
518,9,1,1,1,1,1,1,1,1
519,2,1,2,1,1,1,1,1,1
519,3,1,2,1,1,1,1,1,1
519,4,1,1,1,1,1,1,1,1
519,6,1,2,1,1,1,1,1,2
519,7,1,1,1,1,1,1,1,1
519,8,1,1,1,1,1,1,1,1
520,1,1,2,1,1,1,1,1,1
520,4,1,1,1,1,1,1,1,1
523,7,1,1,1,15,2,1,2,1
523,7,1,3,1,15,2,1,2,1
524,2,1,2,1,1,1,1,2,2
524,2,1,1,1,1,1,1,2,1
524,8,1,1,1,1,1,1,2,1
525,9,1,2,1,1,1,1,2,1
526,1,1,1,1,1,1,1,2,1
527,6,1,2,1,1,1,1,1,2
529,7,1,1,1,1,1,1,1,1
530,1,1,3,1,1,1,1,2,1
530,1,1,1,1,1,1,1,2,1
530,2,1,1,1,1,1,1,1,1
530,3,1,2,1,1,1,1,1,1
530,3,1,1,1,1,1,1,1,1
530,4,1,1,1,1,1,1,1,1
530,5,1,2,1,1,1,1,2,1
530,5,1,3,1,1,1,1,2,1
530,6,1,3,1,1,1,1,2,1
530,6,1,2,1,1,1,1,2,1
530,7,1,1,1,1,1,1,1,1
530,8,1,1,1,1,1,1,2,1
530,9,1,3,1,1,1,1,2,1
530,9,1,2,1,1,1,1,2,1
531,2,1,1,1,1,1,1,2,1
531,2,1,3,1,1,1,1,2,1
531,3,1,1,1,1,1,1,2,1
531,3,1,3,1,1,1,1,2,1
531,4,1,2,1,1,1,1,2,1
531,4,1,3,1,1,1,1,2,1
531,5,1,2,1,1,1,1,2,1
531,6,1,3,1,1,1,1,2,1
531,7,1,2,1,1,1,1,2,1
531,8,1,3,1,1,1,1,2,1
531,8,1,2,1,1,1,1,2,1
531,9,1,2,1,1,1,1,2,1
531,9,1,3,1,1,1,1,2,1
532,1,1,2,1,1,1,1,2,1
532,4,1,1,1,1,1,1,2,1
532,4,1,2,1,1,1,1,2,1
532,6,1,1,1,1,1,1,2,1
532,9,1,2,1,1,1,1,2,1
533,3,1,1,1,1,1,1,2,1
533,3,1,3,1,1,1,1,2,1
533,6,1,2,1,1,1,1,2,1
533,7,1,3,1,1,1,1,2,1
533,7,1,1,1,1,1,1,2,1
534,8,1,2,1,1,1,1,2,1
536,1,1,1,1,1,1,1,2,1
536,1,1,2,1,1,1,1,2,1
536,2,1,2,1,1,1,1,2,1
536,2,1,1,1,1,1,1,2,1
536,3,1,1,1,1,1,1,2,1
536,4,1,2,1,1,1,1,2,1
536,4,1,1,1,1,1,1,2,1
536,5,1,3,1,1,1,1,2,1
536,5,1,1,1,1,1,1,2,1
536,6,1,3,1,1,1,1,2,1
536,6,1,1,1,1,1,1,2,1
536,7,1,4,1,1,1,1,2,1
536,7,1,2,1,1,1,1,2,1
536,7,1,1,1,1,1,1,2,1
536,8,1,2,1,1,1,1,2,1
536,9,1,3,1,1,1,1,2,1
536,9,1,1,1,1,1,1,2,1
536,9,1,2,1,1,1,1,2,1
537,1,1,2,1,1,1,1,2,1
537,6,1,2,1,1,1,1,2,1
537,7,1,1,1,1,1,1,2,1
537,9,1,1,1,1,1,1,2,1
538,6,1,2,1,1,1,1,1,1
539,1,1,2,1,1,1,1,2,1
539,1,1,1,1,1,1,1,2,1
539,1,1,4,1,1,1,1,2,1
539,2,1,3,1,1,1,1,2,1
539,2,1,1,1,1,1,1,2,1
539,3,1,2,1,1,1,1,2,1
539,3,1,3,1,1,1,1,2,1
539,4,1,2,1,1,1,1,2,1
539,4,1,3,1,1,1,1,2,1
539,4,1,4,1,1,1,1,2,1
539,5,1,1,1,1,1,1,2,1
539,5,1,4,1,1,1,1,2,1
539,5,1,3,1,1,1,1,2,1
539,6,1,2,1,1,1,1,2,1
539,6,1,3,1,1,1,1,2,1
539,7,1,1,1,1,1,1,2,1
539,7,1,3,1,1,1,1,2,1
539,8,1,1,1,1,1,1,2,1
539,8,1,2,1,1,1,1,2,1
539,9,1,2,1,1,1,1,2,1
539,9,1,1,1,1,1,1,2,1
540,1,1,2,1,1,1,1,2,1
540,1,1,4,1,1,1,1,2,1
540,1,1,1,1,1,1,1,2,1
540,2,1,3,1,1,1,1,2,1
540,2,1,1,1,1,1,1,2,1
540,2,1,2,1,1,1,1,2,1
540,3,1,1,1,1,1,1,2,1
540,3,1,2,1,1,1,1,2,1
540,4,1,3,1,1,1,1,2,1
540,4,1,1,1,1,1,1,2,1
540,5,1,4,1,1,1,1,2,1
540,5,1,2,1,1,1,1,2,1
540,5,1,3,1,1,1,1,2,1
540,6,1,3,1,1,1,1,2,1
540,6,1,2,1,1,1,1,2,1
540,7,1,1,1,1,1,1,2,1
540,7,1,3,1,1,1,1,2,1
540,8,1,3,1,1,1,1,2,1
540,8,1,1,1,1,1,1,2,1
540,8,1,2,1,1,1,1,2,1
540,9,1,3,1,1,1,1,2,1
540,9,1,4,1,1,1,1,2,1
540,9,1,2,1,1,1,1,2,1
541,1,1,1,1,1,1,1,2,1
541,1,1,3,1,1,1,1,2,1
541,2,1,3,1,1,1,1,2,1
541,2,1,1,1,1,1,1,2,1
541,2,1,4,1,1,1,1,2,1
541,3,1,1,1,1,1,1,2,1
541,3,1,4,1,1,1,1,2,1
541,3,1,2,1,1,1,1,2,1
541,4,1,1,1,1,1,1,2,1
541,4,1,3,1,1,1,1,2,1
541,4,1,2,1,1,1,1,2,1
541,5,1,1,1,1,1,1,2,1
541,5,1,2,1,1,1,1,2,1
541,6,1,3,1,1,1,1,2,1
541,6,1,4,1,1,1,1,2,1
541,6,1,1,1,1,1,1,2,1
541,7,1,1,1,1,1,1,2,1
541,7,1,2,1,1,1,1,2,1
541,8,1,2,1,1,1,1,2,1
541,8,1,3,1,1,1,1,2,1
541,9,1,3,1,1,1,1,2,1
541,9,1,1,1,1,1,1,2,1
543,1,1,2,1,1,1,1,2,1
543,2,1,2,1,1,1,1,2,1
543,3,1,2,1,1,1,1,2,1
543,4,1,3,1,1,1,1,2,1
543,4,1,1,1,1,1,1,2,1
543,6,1,1,1,1,1,1,2,1
543,7,1,1,1,1,1,1,2,1
543,8,1,2,1,1,1,1,2,1
543,9,1,2,1,1,1,1,2,1
544,2,1,2,1,1,1,1,2,1
544,3,1,1,1,1,1,1,2,1
544,3,1,2,1,1,1,1,2,1
544,4,1,3,1,1,1,1,2,1
544,4,1,2,1,1,1,1,2,1
544,5,1,1,1,1,1,1,2,1
544,7,1,1,1,1,1,1,2,1
544,7,1,2,1,1,1,1,2,1
544,8,1,3,1,1,1,1,2,1
544,8,1,2,1,1,1,1,2,1
545,2,1,2,1,1,1,1,2,1
545,3,1,1,1,1,1,1,2,1
545,4,1,2,1,1,1,1,2,1
545,5,1,2,1,1,1,1,2,1
545,6,1,2,1,1,1,1,2,1
545,7,1,1,1,1,1,1,2,1
545,7,1,2,1,1,1,1,2,1
545,9,1,1,1,1,1,1,2,1
546,1,1,2,1,1,1,1,2,1
546,1,1,1,1,1,1,1,2,1
546,2,1,2,1,1,1,1,2,1
546,3,1,1,10,10,1,1,2,1
546,4,1,2,1,1,1,1,2,1
546,5,1,2,1,1,1,1,2,1
546,5,1,1,1,1,1,1,2,1
546,6,1,1,1,1,1,1,2,1
546,6,1,2,1,1,1,1,2,1
546,7,1,1,1,1,1,1,2,1
546,8,1,1,1,1,1,2,2,1
546,9,1,2,1,1,1,1,2,1
547,3,1,1,1,1,1,1,2,1
547,4,1,3,1,1,1,2,2,1
547,4,1,2,1,1,1,1,2,1
547,4,1,4,1,1,1,2,2,2
547,5,1,1,1,1,1,1,2,1
547,7,1,2,1,1,1,1,2,1
547,8,1,1,1,1,1,1,2,1
547,9,1,3,1,1,1,1,2,1
547,9,1,2,1,1,1,1,2,1
549,1,1,2,1,1,1,1,2,1
549,4,1,2,8,8,1,1,2,1
555,8,1,1,1,1,1,1,2,1
560,1,1,1,1,1,1,1,1,1
560,3,1,2,5,1,1,1,1,1
560,3,1,1,5,1,1,1,1,1
560,7,1,2,1,1,1,1,2,1
560,9,1,1,1,1,1,1,2,1
561,6,1,2,1,1,1,1,2,2
562,1,1,1,1,1,1,1,1,1
563,3,1,2,1,1,1,1,2,2
563,5,1,2,1,1,1,1,2,1
563,5,1,3,1,1,1,1,2,2
564,4,1,2,1,1,1,1,2,1
564,9,1,1,1,1,1,1,2,1
565,6,1,1,1,1,1,1,2,1
566,2,1,2,1,1,1,1,1,1
566,8,1,1,1,1,1,1,1,1
566,9,1,2,1,1,1,1,1,1
567,6,1,1,1,1,1,1,1,1
568,2,1,2,1,1,1,1,1,1
568,3,1,2,3,3,1,1,1,1
568,4,1,2,1,1,1,1,1,1
568,8,1,2,1,1,1,1,1,1
568,8,1,3,1,1,1,1,1,1
569,2,1,2,1,1,1,1,2,1
569,4,1,2,1,1,1,1,2,1
569,5,1,2,1,1,1,1,2,1
569,6,1,2,1,1,1,1,2,1
569,6,1,1,1,1,1,1,2,1
569,7,1,3,1,1,1,1,2,1
569,7,1,2,1,1,1,1,2,1
569,7,1,4,1,1,1,1,2,1
569,8,1,1,1,1,1,1,2,1
569,8,1,3,1,1,1,1,2,1
570,6,1,1,5,1,1,1,2,1
570,7,1,2,1,1,1,1,2,1
570,9,1,2,1,1,1,1,2,1
571,2,1,1,1,1,1,1,2,1
571,4,1,2,1,1,1,1,2,1
571,6,1,2,10,1,1,1,2,1
571,7,1,1,1,1,1,1,2,1
576,1,1,2,1,1,1,1,2,1
576,4,1,2,1,1,1,1,2,1
579,1,1,1,1,1,1,1,2,1
579,7,1,2,2,2,1,1,2,1
579,7,1,3,2,2,1,1,2,1
583,3,1,2,1,1,1,1,2,1
583,4,1,1,10,1,1,1,1,1
583,5,1,2,1,1,1,1,1,1
583,7,1,1,1,1,1,1,1,1
583,7,1,2,1,1,1,1,1,1
583,8,1,2,1,1,1,1,1,1
588,4,1,1,1,1,1,1,2,1
588,5,1,1,1,1,1,1,2,1
594,1,1,1,1,1,1,1,2,1
594,4,1,2,1,1,1,1,2,1
594,5,1,2,2,1,1,1,2,1
594,7,1,3,1,1,1,1,2,1
594,7,1,1,1,1,1,1,2,1
595,1,1,2,1,1,1,1,2,1
595,1,1,3,1,1,1,1,2,1
595,1,1,4,1,1,1,1,2,1
595,2,1,2,1,1,1,1,2,1
595,2,1,3,1,1,1,1,2,1
595,3,1,1,1,1,1,1,2,1
595,3,1,3,1,1,1,1,2,1
595,4,1,4,1,1,1,1,2,1
595,4,1,2,1,1,1,1,2,1
595,4,1,1,1,1,1,1,2,1
595,5,1,3,1,1,1,1,2,1
595,5,1,5,1,1,1,1,2,1
595,5,1,2,1,1,1,1,2,1
595,5,1,4,1,1,1,1,2,1
595,6,1,1,1,1,1,1,2,1
595,6,1,3,1,1,1,1,2,1
595,7,1,3,1,1,1,1,2,1
595,7,1,2,1,1,1,1,2,1
595,7,1,1,1,1,1,1,2,1
595,8,1,1,1,1,1,1,2,1
595,8,1,4,1,1,1,1,2,1
595,8,1,2,1,1,1,1,2,1
595,9,1,2,1,1,1,1,2,1
595,9,1,4,1,1,1,1,2,1
595,9,1,3,1,1,1,1,2,1
596,1,1,3,1,1,1,1,2,1
596,1,1,1,1,1,1,1,2,1
596,2,1,1,1,1,1,1,2,1
596,2,1,3,1,1,1,1,2,1
596,3,1,2,1,1,1,1,2,1
596,3,1,1,1,1,1,1,2,1
596,4,1,1,1,1,1,1,2,1
596,4,1,2,1,1,1,1,2,1
596,4,1,4,1,1,1,1,2,1
596,4,1,5,1,1,1,1,2,1
596,5,1,2,1,1,1,1,2,1
596,5,1,3,1,1,1,1,2,1
596,6,1,2,1,1,1,1,2,1
596,6,1,1,1,1,1,1,2,1
596,7,1,1,1,1,1,1,2,1
596,8,1,1,1,1,1,1,2,1
596,9,1,2,1,1,1,1,2,1
596,9,1,3,1,1,1,1,2,1
596,9,1,1,1,1,1,1,2,1
597,1,1,4,9,1,1,1,2,1
597,1,1,1,9,1,1,1,2,1
597,1,1,2,9,1,1,1,2,1
597,2,1,3,1,1,1,1,2,1
597,2,1,2,1,1,1,1,2,1
597,2,1,1,1,1,1,1,2,1
597,3,1,2,1,1,1,1,2,1
597,3,1,1,1,1,1,1,2,1
597,4,1,2,1,3,1,1,2,1
597,4,1,4,1,3,1,1,2,1
597,4,1,3,1,3,1,1,2,1
597,4,1,5,1,3,1,1,2,1
597,5,1,2,1,1,1,1,2,1
597,6,1,1,1,1,1,1,2,1
597,7,1,1,1,1,1,1,2,1
597,8,1,1,12,1,1,1,2,1
597,9,1,1,7,1,1,1,2,1
598,1,1,3,1,1,1,1,2,1
598,1,1,1,1,1,1,1,2,1
598,1,1,4,1,1,1,1,2,1
598,1,1,2,1,1,1,1,2,1
598,1,1,5,1,1,1,1,2,1
598,2,1,2,1,1,1,1,2,1
598,3,1,2,1,1,1,1,2,1
598,4,1,4,1,1,1,1,2,1
598,4,1,1,1,1,1,1,2,1
598,4,1,3,1,1,1,1,2,1
598,7,1,2,1,1,1,1,2,1
598,7,1,3,1,1,1,1,2,1
598,7,1,5,1,1,1,1,2,1
598,7,1,1,1,1,1,1,2,1
598,8,1,1,1,1,1,1,2,1
598,8,1,2,1,1,1,1,2,1
598,9,1,1,1,1,1,1,2,1
599,2,1,1,1,1,1,1,2,1
599,2,1,3,1,1,1,1,2,1
599,3,1,1,1,1,1,1,2,1
599,4,1,1,1,1,1,1,2,1
599,5,1,1,1,1,1,1,2,1
599,6,1,1,1,1,1,1,2,1
599,7,1,1,1,1,1,1,2,1
599,8,1,3,1,1,1,1,2,1
599,8,1,1,1,1,1,1,2,1
600,1,1,1,1,1,1,1,2,1
600,3,1,1,1,1,1,1,2,1
600,5,1,2,1,1,1,1,2,1
600,6,1,1,4,1,1,1,2,1
600,9,1,2,1,1,1,1,2,1
601,1,1,4,1,1,1,1,2,1
601,1,1,2,1,1,1,1,2,1
601,1,1,1,1,1,1,1,2,1
601,2,1,1,1,1,1,1,2,1
601,4,1,2,1,1,1,1,2,1
601,5,1,1,1,1,1,1,2,1
601,5,1,3,1,1,1,1,2,1
601,5,1,2,1,1,1,1,2,1
601,5,1,4,1,1,1,1,2,1
601,6,1,2,1,1,1,1,2,1
601,8,1,1,1,1,1,1,2,1
601,8,1,3,1,1,1,1,2,1
601,9,1,2,1,1,1,1,2,1
602,4,1,2,1,1,1,1,2,1
603,3,1,2,3,3,1,1,2,1
603,3,1,3,3,3,1,1,2,1
603,3,1,1,3,3,1,1,2,1
603,4,1,1,1,1,1,1,2,1
603,5,1,2,3,3,1,1,2,1
603,5,1,1,3,3,1,1,2,1
603,6,1,3,1,1,1,1,2,1
603,6,1,1,1,1,1,1,2,1
603,7,1,4,1,1,1,1,2,1
603,7,1,2,1,1,1,1,2,1
603,7,1,3,1,1,1,1,2,1
603,9,1,1,1,1,1,1,2,1
604,2,1,1,1,1,1,1,2,1
604,2,1,2,1,1,1,1,2,1
604,3,1,2,4,1,1,1,2,1
604,3,1,3,4,1,1,1,2,1
604,4,1,3,16,1,1,1,2,1
604,4,1,2,16,1,1,1,2,1
604,5,1,2,1,1,1,1,2,1
604,6,1,1,1,1,1,1,2,1
604,7,1,2,1,1,1,1,2,1
604,7,1,1,1,1,1,1,2,1
604,7,1,3,1,1,1,1,2,1
604,9,1,4,1,1,1,1,2,1
604,9,1,2,1,1,1,1,2,1
604,9,1,1,1,1,1,1,2,1
605,1,1,2,1,1,1,1,2,1
605,3,1,1,1,1,1,1,2,1
605,4,1,2,1,1,1,1,2,1
605,5,1,1,1,1,1,1,2,1
605,5,1,4,1,1,1,1,2,1
605,5,1,3,1,1,1,1,2,1
605,6,1,1,1,1,1,1,2,1
605,8,1,1,1,1,1,1,2,1
605,9,1,1,1,1,1,1,2,1
605,9,1,3,1,1,1,1,2,1
605,9,1,2,1,1,1,1,2,1
606,1,1,2,1,1,1,1,2,1
606,3,1,2,1,1,1,1,2,1
606,5,1,2,1,1,1,2,2,1
606,6,1,2,1,1,1,1,2,1
606,7,1,2,1,1,1,1,2,1
606,9,1,1,1,10,1,1,2,1
607,1,1,2,1,1,1,1,2,1
607,3,1,2,1,1,1,1,2,1
607,4,1,1,1,1,1,1,2,1
607,4,1,2,1,1,1,1,2,1
607,6,1,2,1,1,1,1,2,1
607,6,1,3,1,1,1,1,2,1
607,6,1,4,1,1,1,1,2,1
607,7,1,2,1,1,1,1,2,1
607,8,1,1,1,1,1,1,2,1
607,8,1,2,1,1,1,1,2,1
607,9,1,2,1,1,1,1,2,2
607,9,1,1,1,1,1,1,2,1
608,1,1,2,1,1,1,1,2,1
608,2,1,2,1,1,1,1,2,2
608,4,1,2,1,1,1,1,2,2
608,6,1,3,1,1,1,1,2,1
608,6,1,1,1,1,1,1,2,1
608,7,1,1,1,1,1,1,2,1
608,8,1,1,1,1,1,1,2,1
608,8,1,3,1,1,1,1,2,1
609,1,1,6,1,1,1,1,2,1
609,1,1,3,1,1,1,1,2,1
609,1,1,4,1,1,1,1,2,1
609,1,1,1,1,1,1,1,2,1
609,1,1,5,1,1,1,1,2,1
609,2,1,3,1,1,1,1,2,1
609,2,1,1,1,1,1,1,2,1
609,3,1,3,1,1,1,1,2,1
609,3,1,2,1,1,1,1,2,1
609,4,1,4,1,1,1,1,2,1
609,4,1,1,1,1,1,1,2,1
609,4,1,3,1,1,1,1,2,1
609,5,1,1,1,1,1,1,2,1
609,5,1,3,1,1,1,1,2,1
609,7,1,1,1,1,1,1,2,1
609,7,1,2,1,1,1,1,2,1
609,7,1,4,1,1,1,1,2,1
609,8,1,3,1,1,1,1,2,1
609,8,1,1,1,1,1,1,2,1
609,9,1,1,1,1,1,1,2,1
609,9,1,3,1,1,1,1,2,1
610,1,1,3,1,1,1,1,2,1
610,1,1,1,1,1,1,1,2,1
610,3,1,1,3,1,1,1,2,1
610,3,1,2,3,1,1,1,2,1
610,4,1,1,1,1,1,1,2,1
610,4,1,3,1,1,1,1,2,1
610,5,1,3,1,1,1,1,2,2
610,5,1,4,1,1,1,1,2,2
610,5,1,5,1,1,1,1,2,2
610,5,1,6,1,1,1,1,2,2
610,5,1,2,1,1,1,1,2,1
610,6,1,2,1,1,1,1,2,1
610,6,1,1,1,1,1,1,2,1
610,7,1,3,1,1,1,1,2,1
610,7,1,4,1,1,1,1,2,1
610,7,1,1,1,1,1,1,2,1
610,7,1,2,1,1,1,1,2,1
610,8,1,1,1,1,1,1,2,1
610,9,1,2,1,1,1,1,2,1
611,2,1,1,1,1,1,1,2,1
611,5,1,2,1,1,1,1,2,1
611,6,1,4,1,1,1,1,2,2
611,6,1,1,1,1,1,1,2,1
611,7,1,1,4,1,1,1,2,1
611,9,1,3,1,1,1,1,2,1
611,9,1,2,1,1,1,1,2,1
612,1,1,2,1,1,1,1,2,1
612,2,1,2,1,1,1,1,2,1
612,3,1,3,1,1,1,1,2,1
612,3,1,1,1,1,1,1,2,1
612,6,1,2,1,1,1,1,2,1
612,7,1,5,1,1,1,1,2,1
612,7,1,3,1,1,1,1,2,1
612,7,1,6,1,1,1,1,2,1
612,7,1,2,1,1,1,1,2,1
612,7,1,4,1,1,1,2,2,1
612,8,1,2,1,1,1,1,2,1
612,8,1,3,1,1,1,1,2,1
612,9,1,2,1,1,1,1,2,1
612,9,1,1,1,1,1,1,2,1
617,4,1,1,1,1,1,1,2,1
617,7,1,1,1,1,1,1,2,1
617,8,1,1,1,1,1,1,2,1
617,9,1,1,1,1,1,1,2,1
617,9,1,3,1,1,1,1,2,1
618,1,1,1,1,1,1,1,2,1
618,6,1,1,9,1,1,1,2,1
619,2,1,2,1,1,1,1,2,1
619,3,1,1,1,1,1,1,2,1
619,3,1,3,1,1,1,1,2,1
619,4,1,2,1,1,1,1,2,1
619,4,1,3,1,1,1,1,2,1
619,5,1,2,1,1,1,1,2,2
619,6,1,2,1,1,1,1,2,1
620,1,1,1,1,1,1,1,2,1
620,2,1,2,1,1,1,1,2,1
620,2,1,1,1,1,1,1,2,1
620,3,1,2,1,1,1,1,2,2
620,4,1,1,1,1,1,1,2,1
620,6,1,2,1,1,1,1,2,2
620,7,1,2,1,1,1,1,2,1
620,9,1,1,1,1,1,1,2,1
620,9,1,3,1,1,1,1,2,1
621,1,1,1,1,1,1,1,2,1
621,1,1,3,1,1,1,1,2,2
621,2,1,1,1,1,1,1,2,1
621,3,1,1,1,1,1,1,2,1
621,3,1,3,1,1,1,1,2,1
621,4,1,1,1,1,1,1,2,1
621,5,1,2,1,1,1,1,2,1
621,6,1,1,1,1,1,1,2,1
621,7,1,1,1,1,1,1,2,1
