"grappe","exploitation","passage","s9q00","s9q01","s9q02a","s9q02d","s9q02e","s9q02f","s9q03","s9q04","s9q05","s9q06","s9q07","s9q08","s9q09","s9q10","s9q11","s9q12a","s9q12b"
1019,9,1,1,6,6,2,35,1.79769313486232e+308,4,1,32,4,2,1.79769313486232e+308,2,1,3,27500,5
1020,1,1,1,2,2,2,17,1.79769313486232e+308,4,1,30,6,2,1.79769313486232e+308,6,1,3,30000,5
1020,2,1,2,2,2,2,25,1.79769313486232e+308,6,2,30,5,2,1.79769313486232e+308,5,3,3,30000,5
1020,3,1,1,1,1,1,58,1.79769313486232e+308,5,1,32,6,1,0,1,1,1,50000,5
1020,6,1,1,1,1,1,40,1.79769313486232e+308,5,1,39,1,2,1.79769313486232e+308,6,1,1,75000,4
1020,8,1,2,2,2,2,38,1.79769313486232e+308,1,1,51,1,1,1,6,1,3,100000,1
1020,9,1,1,8,1,1,60,1.79769313486232e+308,6,1,55,1,2,1.79769313486232e+308,5,1,7,200000,5
1021,1,1,1,2,2,2,25,1.79769313486232e+308,3,2,50,2,2,1.79769313486232e+308,1,3,7,10000,5
1021,2,1,1,4,4,2,33,1.79769313486232e+308,1,1,40,1,1,3,5,1,3,120000,1
1021,3,1,1,2,2,2,33,1.79769313486232e+308,1,1,50,1,1,1,5,1,3,1350000,5
1021,4,1,1,5,6,1,19,1.79769313486232e+308,3,1,56,1,1,2,5,1,3,400000,1
1021,5,1,2,1,1,1,40,1.79769313486232e+308,4,1,34,4,2,1.79769313486232e+308,3,2,3,35000,5
1021,6,1,1,2,2,2,34,1.79769313486232e+308,1,1,60,6,1,0,3,1,3,100000,1
1021,7,1,1,6,6,1,22,1.79769313486232e+308,3,1,43,4,2,1.79769313486232e+308,3,1,1,20000,5
1021,8,1,1,1,1,2,37,1.79769313486232e+308,1,1,48,1,1,2,3,1,3,17500,1
1021,9,1,2,2,2,2,24,1.79769313486232e+308,6,2,31,3,2,1.79769313486232e+308,4,3,6,40000,5
1022,1,1,2,1,1,1,55,1.79769313486232e+308,6,1,52,2,2,1.79769313486232e+308,3,1,3,125000,5
1022,2,1,1,1,1,2,54,1.79769313486232e+308,5,1,39,1,2,1.79769313486232e+308,5,1,3,15000,5
1022,4,1,1,2,2,2,40,1.79769313486232e+308,1,1,59,2,1,0,3,1,3,10000,1
1022,5,1,2,7,16,1,85,1.79769313486232e+308,5,2,49,1,2,1.79769313486232e+308,5,3,2,50000,5
1022,7,1,2,2,2,2,34,1.79769313486232e+308,5,1,24,3,1,3,5,1,3,75000,1
1022,8,1,1,2,2,2,26,1.79769313486232e+308,3,1,50,4,2,1.79769313486232e+308,3,1,1,20000,5
1022,9,1,1,2,2,2,22,1.79769313486232e+308,3,1,50,5,2,1.79769313486232e+308,1,1,3,2000,5
1023,2,1,1,2,2,2,34,1.79769313486232e+308,4,2,32,2,1,3,4,1,3,50000,5
1023,4,1,1,2,2,2,34,1.79769313486232e+308,4,2,998,1,1,2,5,3,3,150000,5
1023,6,1,1,1,1,2,64,1.79769313486232e+308,2,2,27,2,1,12,5,1,3,60000,2
1024,5,1,1,1,1,1,81,1.79769313486232e+308,2,2,47,1,2,1.79769313486232e+308,1,1,3,25000,1
1024,7,1,1,1,13,2,32,1.79769313486232e+308,1,1,35,3,1,35,3,1,7,30000,1
1024,9,1,1,1,6,2,72,1.79769313486232e+308,3,2,40,6,1,10,3,1,7,20000,1
1025,8,1,1,1,1,1,67,1.79769313486232e+308,5,1,45,4,2,1.79769313486232e+308,3,1,3,10000,5
1026,2,1,1,1,22,1,30,1.79769313486232e+308,5,1,45,3,1,15,5,1,7,80000,5
1027,2,1,1,3,3,2,33,1.79769313486232e+308,4,2,998,1,1,1,4,1,7,50000,1
1027,6,1,1,9,7,2,24,1.79769313486232e+308,3,1,998,3,1,0,4,1,3,50000,5
1027,9,1,1,2,1,1,33,1.79769313486232e+308,4,1,998,6,1,2,5,3,5,1.79769313486232e+308,5
1028,4,1,1,1,1,1,37,1.79769313486232e+308,6,1,998,3,2,1.79769313486232e+308,5,1,7,100000,5
1028,6,1,2,3,1,2,60,1.79769313486232e+308,2,2,98,6,1,0,6,3,6,75000,5
1028,8,1,1,35,29,2,50,1.79769313486232e+308,2,1,25,3,2,1.79769313486232e+308,4,1,3,50000,1
1029,1,1,1,2,1,1,35,1.79769313486232e+308,3,1,998,3,2,1.79769313486232e+308,4,3,3,1.79769313486232e+308,5
1029,2,1,1,7,5,1,20,1.79769313486232e+308,4,1,998,1,1,5,6,1,3,15000,5
1030,1,1,2,1,6,1,21,1.79769313486232e+308,5,1,45,1,2,1.79769313486232e+308,1,1,3,10000,5
1030,2,1,2,2,4,1,25,1.79769313486232e+308,4,1,34,1,2,1.79769313486232e+308,4,1,3,20000,5
1030,3,1,1,1,1,1,73,1.79769313486232e+308,2,1,31,5,1,1,3,1,3,20000,1
1030,4,1,2,1,1,2,27,1.79769313486232e+308,4,2,30,1,2,1.79769313486232e+308,5,1,3,20000,5
1030,5,1,2,2,2,2,28,1.79769313486232e+308,4,2,34,1,2,1.79769313486232e+308,1,3,3,15000,5
1030,6,1,1,1,1,1,40,1.79769313486232e+308,6,1,43,1,2,1.79769313486232e+308,1,1,6,30000,5
1030,7,1,1,2,2,2,45,1.79769313486232e+308,2,1,30,6,1,3,6,1,3,50000,5
1030,8,1,1,1,6,2,77,1.79769313486232e+308,2,1,38,4,2,1.79769313486232e+308,1,1,3,10000,1
1030,9,1,1,1,1,2,52,1.79769313486232e+308,6,1,998,1,2,1.79769313486232e+308,1,1,3,2000,5
1031,1,1,1,1,1,1,32,1.79769313486232e+308,4,2,36,4,2,1.79769313486232e+308,5,1,3,50000,1
1031,2,1,2,1,2,2,21,1.79769313486232e+308,3,1,48,4,2,1.79769313486232e+308,2,1,3,10000,5
1031,3,1,1,1,1,1,52,1.79769313486232e+308,6,1,34,4,2,1.79769313486232e+308,1,1,7,25000,5
1031,4,1,2,1,1,1,33,1.79769313486232e+308,3,1,58,5,2,1.79769313486232e+308,1,1,3,25000,5
1031,5,1,2,2,2,2,47,1.79769313486232e+308,4,2,35,1,2,1.79769313486232e+308,1,2,3,20000,5
1031,6,1,2,1,2,2,26,1.79769313486232e+308,4,2,24,1,2,1.79769313486232e+308,4,1,3,25000,5
1031,7,1,1,2,2,2,25,1.79769313486232e+308,4,2,30,4,2,1.79769313486232e+308,1,2,3,10000,5
1031,8,1,1,1,1,2,34,1.79769313486232e+308,4,1,36,5,2,1.79769313486232e+308,1,1,3,30000,1
1031,9,1,2,1,1,1,40,1.79769313486232e+308,4,1,43,1,2,1.79769313486232e+308,1,2,3,20000,5
1032,1,1,1,1,1,2,37,1.79769313486232e+308,5,1,41,6,2,1.79769313486232e+308,2,1,3,100000,5
1032,2,1,2,1,1,1,40,1.79769313486232e+308,6,1,998,5,2,1.79769313486232e+308,5,1,3,100000,5
1032,3,1,1,1,1,1,41,1.79769313486232e+308,4,1,45,6,2,1.79769313486232e+308,2,2,3,45000,5
1032,4,1,1,1,1,1,40,1.79769313486232e+308,4,1,40,1,2,1.79769313486232e+308,5,1,3,100000,5
1032,5,1,1,1,1,1,36,1.79769313486232e+308,4,1,40,6,2,1.79769313486232e+308,5,3,3,200000,5
1032,6,1,1,3,3,1,33,1.79769313486232e+308,4,1,35,1,2,1.79769313486232e+308,5,1,3,30000,5
1032,7,1,1,2,2,2,40,1.79769313486232e+308,1,1,60,1,1,2,3,1,3,100000,1
1032,8,1,1,1,1,1,56,1.79769313486232e+308,2,2,25,4,1,6,5,1,1,250000,2
1032,9,1,2,1,2,2,20,1.79769313486232e+308,4,2,34,1,2,1.79769313486232e+308,5,1,3,30000,5
1033,2,1,2,2,2,2,26,1.79769313486232e+308,4,1,35,1,2,1.79769313486232e+308,4,1,7,50000,5
1033,8,1,2,8,8,2,66,1.79769313486232e+308,2,2,35,3,1,3,5,1,3,25000,5
1033,9,1,1,1,1,1,60,1.79769313486232e+308,2,1,28,4,1,5,1,1,3,20000,5
1034,5,1,1,13,13,2,78,1.79769313486232e+308,2,2,46,3,2,1.79769313486232e+308,4,1,3,30000,4
1035,1,1,1,1,1,2,77,1.79769313486232e+308,2,2,43,5,1,12,5,2,3,1.79769313486232e+308,5
1035,3,1,1,1,1,2,46,1.79769313486232e+308,1,1,54,6,1,10,5,1,3,150000,1
1035,8,1,2,4,2,2,30,1.79769313486232e+308,4,1,998,4,2,1.79769313486232e+308,6,1,6,30000,4
1035,9,1,1,2,8,2,70,1.79769313486232e+308,2,1,42,3,1,15,6,3,2,1.79769313486232e+308,5
1037,3,1,1,1,1,1,32,1.79769313486232e+308,4,1,32,1,2,1.79769313486232e+308,6,1,3,1.79769313486232e+308,5
1037,7,1,1,2,2,2,20,1.79769313486232e+308,5,1,60,1,2,1.79769313486232e+308,4,1,3,50000,5
1038,2,1,1,1,1,2,52,1.79769313486232e+308,4,1,35,1,2,1.79769313486232e+308,4,1,6,100000,5
1038,3,1,1,1,1,2,25,1.79769313486232e+308,6,1,35,1,2,1.79769313486232e+308,1,1,3,5000,5
1039,3,1,1,1,1,2,27,1.79769313486232e+308,1,1,40,3,2,1.79769313486232e+308,3,1,7,35000,1
1039,4,1,1,1,1,2,33,1.79769313486232e+308,4,1,40,1,2,1.79769313486232e+308,6,1,7,50000,5
1039,6,1,1,1,1,1,37,1.79769313486232e+308,6,1,45,1,2,1.79769313486232e+308,1,1,3,15000,5
1039,7,1,2,1,1,1,57,1.79769313486232e+308,2,1,40,1,1,2,4,1,3,50000,5
1039,9,1,1,1,1,1,35,1.79769313486232e+308,4,1,27,3,2,1.79769313486232e+308,3,1,3,15000,5
1040,2,1,1,1,1,1,53,1.79769313486232e+308,4,1,41,4,2,1.79769313486232e+308,3,1,3,15000,5
1040,4,1,1,2,2,2,45,1.79769313486232e+308,4,2,43,1,2,1.79769313486232e+308,4,1,5,15000,5
1040,5,1,2,2,2,2,39,1.79769313486232e+308,4,2,35,2,2,1.79769313486232e+308,5,1,3,60000,5
1040,6,1,1,2,1,1,62,1.79769313486232e+308,3,1,32,6,1,7,5,1,3,196500,1
1040,8,1,1,2,2,2,33,1.79769313486232e+308,1,1,40,4,2,1.79769313486232e+308,3,1,3,10000,5
1040,9,1,2,2,2,2,37,1.79769313486232e+308,1,1,60,6,1,1,3,1,3,50000,5
1042,3,1,1,1,5,2,32,1.79769313486232e+308,1,1,35,2,2,1.79769313486232e+308,5,1,3,100000,1
1042,8,1,1,1,9,1,23,1.79769313486232e+308,4,2,35,1,1,10,5,1,3,100000,4
1044,5,1,1,2,2,2,38,1.79769313486232e+308,4,1,998,4,2,1.79769313486232e+308,4,1,3,25000,4
1044,8,1,1,2,2,2,52,1.79769313486232e+308,3,1,35,5,1,7,4,1,3,100000,2
1047,3,1,1,1,2,2,20,1.79769313486232e+308,5,2,40,1,2,1.79769313486232e+308,1,1,6,20000,4
1047,9,1,1,1,2,1,19,1.79769313486232e+308,5,1,998,1,2,1.79769313486232e+308,1,1,1,20000,4
1048,5,1,1,2,2,2,60,1.79769313486232e+308,3,1,41,3,1,0,5,1,3,50000,4
1048,6,1,1,2,2,2,42,1.79769313486232e+308,3,1,24,3,1,3,4,1,3,0,4
1048,7,1,1,2,2,2,29,1.79769313486232e+308,4,1,40,5,2,1.79769313486232e+308,3,1,3,10000,4
1048,8,1,1,2,2,2,52,1.79769313486232e+308,3,2,55,4,2,1.79769313486232e+308,6,1,7,30000,4
1049,2,1,1,1,1,1,30,1.79769313486232e+308,1,1,998,1,1,0,3,1,3,100000,5
1049,5,1,1,1,1,2,34,1.79769313486232e+308,1,1,998,1,1,2,5,1,7,600000,4
1050,7,1,1,1,1,1,50,1.79769313486232e+308,4,1,27,4,1,10,2,1,3,450000,1
1052,1,1,1,1,1,1,52,1.79769313486232e+308,4,2,65,6,1,1,5,3,3,25000,5
1052,5,1,1,1,1,2,33,1.79769313486232e+308,6,1,998,1,2,1.79769313486232e+308,1,2,3,20000,5
1053,1,1,1,2,2,2,23,1.79769313486232e+308,5,2,998,5,1,3,3,1,7,50000,5
1053,6,1,3,9,8,1,23,1.79769313486232e+308,4,2,998,1,2,1.79769313486232e+308,5,1,3,30000,1
1053,9,1,1,5,3,1,29,1.79769313486232e+308,4,1,998,4,1,1,3,1,3,15000,5
1054,5,1,1,1,1,1,26,1.79769313486232e+308,4,1,998,3,2,1.79769313486232e+308,2,1,7,100000,5
1054,7,1,1,2,1,1,35,1.79769313486232e+308,6,1,998,1,2,1.79769313486232e+308,1,1,3,5000,5
1055,2,1,1,9,9,2,21,1.79769313486232e+308,1,1,28,3,2,1.79769313486232e+308,6,1,3,25000,1
1055,3,1,2,2,1,1,47,1.79769313486232e+308,6,1,998,5,2,1.79769313486232e+308,5,1,7,75000,1
1056,1,1,1,4,9,1,2,2,4,1,46,6,1,25,4,1,6,50000,5
1056,2,1,1,2,2,2,22,1.79769313486232e+308,3,1,40,6,2,1.79769313486232e+308,6,1,7,50000,5
1057,4,1,1,4,3,1,72,1.79769313486232e+308,3,1,27,3,1,7,4,1,3,100000,4
1057,9,1,1,3,1,1,72,1.79769313486232e+308,3,1,32,3,1,5,6,1,3,5000000,4
1058,1,1,2,1,3,1,8,1.79769313486232e+308,3,1,998,6,1,0,1,1,1,360000,4
1058,8,1,1,25,6,2,69,1.79769313486232e+308,2,1,998,6,1,0,3,1,3,120000,4
1059,2,1,1,1,1,2,62,1.79769313486232e+308,3,2,998,1,1,0,3,1,3,300000,4
1059,3,1,1,1,1,1,38,1.79769313486232e+308,4,1,35,3,2,1.79769313486232e+308,4,1,6,100000,5
1059,5,1,2,1,2,2,20,1.79769313486232e+308,1,1,30,5,1,0,5,1,3,125000,1
1060,1,1,1,1,3,2,77,1.79769313486232e+308,2,2,43,5,1,10,6,1,3,150000,4
1061,1,1,1,1,1,2,38,1.79769313486232e+308,6,1,25,4,2,1.79769313486232e+308,4,1,7,200000,5
1061,4,1,2,1,1,2,35,1.79769313486232e+308,5,1,52,1,2,1.79769313486232e+308,3,2,3,20000,4
1061,5,1,1,1,1,1,50,1.79769313486232e+308,6,2,42,5,2,1.79769313486232e+308,1,1,7,26100,5
1061,6,1,1,1,1,2,37,1.79769313486232e+308,1,1,45,1,1,0,3,1,3,20000,5
1062,1,1,1,1,1,1,52,1.79769313486232e+308,3,1,26,2,1,0,3,1,3,40000,5
1062,5,1,2,1,1,1,46,1.79769313486232e+308,5,1,30,6,1,3,3,1,3,100000,4
1062,6,1,1,1,1,2,54,1.79769313486232e+308,5,2,45,1,2,1.79769313486232e+308,3,1,7,100000,5
1062,7,1,2,1,9,2,29,1.79769313486232e+308,5,2,39,1,1,11,5,1,3,75000,5
1064,1,1,1,1,1,1,61,1.79769313486232e+308,2,1,25,4,1,2,4,1,3,100000,5
1064,7,1,1,1,1,1,73,1.79769313486232e+308,2,1,40,1,1,12,6,1,2,200000,5
1064,8,1,1,2,2,2,35,1.79769313486232e+308,1,1,59,6,1,12,5,3,3,124000,5
1065,3,1,1,1,1,1,66,1.79769313486232e+308,2,1,998,4,2,1.79769313486232e+308,5,1,1,150000,5
1066,5,1,1,1,1,2,41,1.79769313486232e+308,1,1,51,1,1,0,5,1,7,75000,1
1066,8,1,1,1,1,1,60,1.79769313486232e+308,5,1,998,1,2,1.79769313486232e+308,3,3,3,100000,5
1067,1,1,2,2,8,2,23,1.79769313486232e+308,1,1,998,4,2,1.79769313486232e+308,2,1,3,5000,1
1067,5,1,2,1,1,1,46,1.79769313486232e+308,5,1,31,4,2,1.79769313486232e+308,3,1,2,10000,5
1067,8,1,1,2,2,2,29,1.79769313486232e+308,1,1,31,1,1,0,1,1,3,5000,5
1068,2,1,1,1,1,1,80,1.79769313486232e+308,2,2,35,1,1,10,2,1,3,25000,5
1069,1,1,1,1,1,2,43,1.79769313486232e+308,4,1,35,1,2,1.79769313486232e+308,3,1,3,25000,5
1070,2,1,1,2,2,2,35,1.79769313486232e+308,1,1,42,1,1,0,4,1,3,30000,5
1070,6,1,1,2,2,2,22,1.79769313486232e+308,4,1,30,4,2,1.79769313486232e+308,2,1,3,10000,5
1,3,1,2,1,1,1,25,1.79769313486232e+308,4,1,998,3,1,3,5,1,3,50000,1
1,9,1,2,1,1,1,72,1.79769313486232e+308,2,1,998,1,1,6,5,1,3,75000,1
1,9,1,3,1,1,1,72,1.79769313486232e+308,2,1,998,1,1,8,6,1,3,75000,1
4,3,1,2,1,2,2,29,1.79769313486232e+308,4,2,998,2,2,1.79769313486232e+308,5,1,3,50000,5
12,3,1,2,2,6,2,37,1.79769313486232e+308,1,1,40,1,1,1,5,1,3,75000,1
12,3,1,3,23,23,2,50,1.79769313486232e+308,1,1,55,1,1,1,5,1,3,50000,1
12,9,1,2,3,7,2,60,1.79769313486232e+308,2,1,36,1,1,6,5,1,3,50000,1
12,9,1,3,3,12,2,50,1.79769313486232e+308,2,1,30,2,1,5,4,1,3,75000,2
13,3,1,2,1,20,1,6,1.79769313486232e+308,2,1,50,1,1,15,5,1,3,150000,2
25,1,1,2,1,1,1,74,1.79769313486232e+308,2,1,998,1,1,7,4,1,3,75000,1
25,9,1,1,1,1,1,65,1.79769313486232e+308,4,1,45,1,1,20,5,1,3,200000,1
30,7,1,1,1,4,2,65,1.79769313486232e+308,3,1,45,3,1,2,5,1,3,50000,1
31,1,1,2,1,1,1,66,1.79769313486232e+308,3,1,33,4,1,6,3,1,3,600000,3
31,6,1,2,2,2,2,46,1.79769313486232e+308,5,2,37,3,1,0,2,1,3,20000,4
31,6,1,3,2,2,2,46,1.79769313486232e+308,5,1,37,3,1,0,1,2,3,15000,4
33,5,1,2,2,2,2,53,1.79769313486232e+308,2,2,998,6,1,20,1,1,3,75000,3
42,3,1,2,1,5,2,28,1.79769313486232e+308,3,1,60,1,2,1.79769313486232e+308,5,1,3,50000,5
47,3,1,1,1,1,1,70,1.79769313486232e+308,3,1,45,1,1,20,5,1,3,200000,5
48,9,1,2,1,5,2,60,1.79769313486232e+308,2,2,45,1,1,20,5,1,3,50000,5
50,3,1,1,1,1,1,65,1.79769313486232e+308,2,1,34,6,1,0,3,1,3,50000,5
50,6,1,4,8,1,1,36,1.79769313486232e+308,4,1,998,6,1,1,3,1,3,25000,5
50,6,1,3,8,1,1,36,1.79769313486232e+308,4,1,998,3,1,4,4,1,3,100000,5
50,6,1,1,8,8,2,40,1.79769313486232e+308,4,1,998,6,1,10,6,1,3,25000,5
57,6,1,1,1,1,1,72,1.79769313486232e+308,2,1,42,1,1,8,6,2,3,120000,4
57,9,1,2,1,1,1,75,1.79769313486232e+308,2,2,41,1,1,25,1,2,3,16000,4
60,3,1,2,1,10,2,60,1.79769313486232e+308,2,2,24,1,2,1.79769313486232e+308,3,3,2,90000,1
60,6,1,2,2,2,2,50,1.79769313486232e+308,5,2,33,3,2,1.79769313486232e+308,3,1,3,75000,4
61,9,1,1,1,2,2,34,1.79769313486232e+308,5,1,42,1,2,1.79769313486232e+308,5,1,3,90000,4
62,3,1,2,1,1,1,35,1.79769313486232e+308,6,1,35,2,2,1.79769313486232e+308,6,1,4,80000,4
62,6,1,2,1,6,2,62,1.79769313486232e+308,5,2,29,1,2,1.79769313486232e+308,2,1,6,30000,4
62,9,1,2,1,7,1,35,1.79769313486232e+308,5,1,30,3,2,1.79769313486232e+308,5,1,3,75000,4
80,3,1,2,2,2,2,25,1.79769313486232e+308,3,2,59,1,2,1.79769313486232e+308,1,2,3,500,5
80,6,1,2,2,2,2,69,1.79769313486232e+308,2,2,29,2,1,10,1,2,3,1000,5
81,6,1,1,9,1,1,74,1.79769313486232e+308,2,1,28,5,1,6,2,1,3,10000,5
81,6,1,3,9,11,1,3,4,6,2,33,1,2,1.79769313486232e+308,1,2,3,400,5
81,9,1,1,1,6,2,30,1.79769313486232e+308,4,2,21,2,2,1.79769313486232e+308,1,2,3,1000,5
98,9,1,2,1,1,1,55,1.79769313486232e+308,1,1,37,1,1,1,2,1,3,50000,2
99,9,1,1,1,1,1,82,1.79769313486232e+308,2,1,45,1,1,30,6,2,3,15000,1
100,3,1,2,1,2,2,30,1.79769313486232e+308,2,1,22,1,1,2,6,1,3,20000,1
100,6,1,1,1,1,1,48,1.79769313486232e+308,2,1,26,1,1,5,6,1,2,30000,1
103,9,1,2,1,1,1,57,1.79769313486232e+308,2,1,22,1,1,5,3,1,3,250000,1
108,9,1,1,1,1,1,72,1.79769313486232e+308,2,1,35,1,1,4,5,1,3,75000,2
112,3,1,2,2,2,2,47,1.79769313486232e+308,2,1,29,1,1,3,2,1,3,25000,1
112,6,1,3,1,9,1,27,1.79769313486232e+308,4,1,29,1,1,5,2,1,3,10000,2
112,6,1,1,1,1,1,70,1.79769313486232e+308,2,1,34,1,1,7,2,1,2,50000,1
112,9,1,2,1,2,2,50,1.79769313486232e+308,2,1,42,1,1,6,2,1,3,20000,1
115,2,1,2,1,1,1,50,1.79769313486232e+308,4,2,41,4,1,2,2,2,3,50000,5
115,3,1,1,1,1,1,67,1.79769313486232e+308,2,1,34,6,1,12,1,1,3,50000,5
115,4,1,2,2,1,1,64,1.79769313486232e+308,2,1,32,4,1,2,3,1,4,100000,5
115,6,1,2,2,1,1,34,1.79769313486232e+308,4,2,20,5,2,1.79769313486232e+308,2,1,6,30000,5
115,6,1,3,7,1,1,34,1.79769313486232e+308,1,1,33,1,2,1.79769313486232e+308,1,1,3,30000,2
115,7,1,2,9,9,2,24,1.79769313486232e+308,5,1,52,3,2,1.79769313486232e+308,2,1,3,30000,5
115,7,1,3,12,12,2,22,1.79769313486232e+308,4,1,27,2,2,1.79769313486232e+308,1,1,3,15000,2
136,6,1,2,2,2,2,75,1.79769313486232e+308,2,1,3,1,1,14,6,1,3,100000,2
137,3,1,2,1,1,1,60,1.79769313486232e+308,4,1,45,1,1,15,4,1,3,40000,5
139,3,1,2,1,1,1,56,1.79769313486232e+308,2,1,20,3,1,4,4,1,3,40000,5
143,3,1,2,4,1,1,70,1.79769313486232e+308,2,1,28,2,1,2,5,1,3,500000,4
152,9,1,2,2,1,2,67,1.79769313486232e+308,2,1,37,1,1,5,6,1,4,15000,5
153,6,1,2,5,5,2,17,1.79769313486232e+308,1,1,34,1,1,2,4,1,3,30000,5
157,3,1,1,1,1,1,52,1.79769313486232e+308,4,2,68,1,2,1.79769313486232e+308,5,1,3,250000,3
158,9,1,1,1,1,2,55,1.79769313486232e+308,2,1,998,1,1,7,5,1,3,200000,2
159,9,1,1,1,1,1,61,1.79769313486232e+308,5,1,998,1,2,1.79769313486232e+308,4,1,3,200000,3
173,6,1,2,2,2,2,68,1.79769313486232e+308,2,1,998,2,1,10,2,1,2,100000,4
188,4,1,1,2,1,1,42,1.79769313486232e+308,4,1,58,4,2,1.79769313486232e+308,2,1,3,50000,3
189,7,1,2,11,11,2,43,1.79769313486232e+308,4,2,30,4,2,1.79769313486232e+308,2,3,7,20000,5
215,3,1,2,22,1,1,70,1.79769313486232e+308,2,1,24,1,1,4,4,1,3,65000,3
216,3,1,2,8,1,1,55,1.79769313486232e+308,2,2,23,1,1,5,3,3,6,10000,5
216,3,1,3,8,3,2,49,1.79769313486232e+308,2,2,23,1,1,53,3,3,6,10000,5
216,6,1,2,7,7,1,56,1.79769313486232e+308,2,2,20,1,1,6,1,3,6,25000,5
216,6,1,3,7,1,1,61,1.79769313486232e+308,4,1,40,3,1,20,3,1,3,50000,5
234,6,1,2,3,1,1,61,1.79769313486232e+308,4,1,45,1,1,20,4,1,3,100000,4
261,9,1,1,7,7,1,24,1.79769313486232e+308,2,1,22,3,1,2,6,1,7,50000,5
262,3,1,2,1,1,1,47,1.79769313486232e+308,2,1,28,1,1,4,4,1,3,10000,2
263,3,1,5,1,1,1,67,1.79769313486232e+308,2,2,998,1,1,4,2,3,2,2000,5
263,3,1,2,1,1,1,67,1.79769313486232e+308,5,1,35,2,2,1.79769313486232e+308,1,1,6,1000,3
263,3,1,1,1,1,1,67,1.79769313486232e+308,2,1,30,2,1,5,1,1,3,2000,2
263,3,1,4,1,1,1,67,1.79769313486232e+308,2,2,998,1,1,6,1,3,7,1500,3
263,3,1,7,2,2,2,59,1.79769313486232e+308,2,2,998,1,1,6,1,3,7,2500,5
263,3,1,6,2,2,2,59,1.79769313486232e+308,2,1,26,3,1,3,1,1,6,1000,5
263,9,1,1,5,1,1,65,1.79769313486232e+308,2,1,27,2,1,7,3,1,3,50000,5
267,3,1,2,2,2,2,43,1.79769313486232e+308,3,2,71,2,2,1.79769313486232e+308,2,1,6,21500,4
267,6,1,1,1,1,1,55,1.79769313486232e+308,2,2,26,6,1,24,2,1,6,50000,4
280,1,1,2,2,1,1,60,1.79769313486232e+308,3,1,998,1,2,1.79769313486232e+308,5,1,3,50000,2
280,5,1,1,3,3,2,31,1.79769313486232e+308,4,1,43,1,2,1.79769313486232e+308,5,1,3,50000,4
280,6,1,2,7,7,2,57,1.79769313486232e+308,2,1,30,3,1,0,2,1,3,10000,1
280,8,1,2,9,9,2,19,1.79769313486232e+308,3,1,26,1,2,1.79769313486232e+308,1,1,6,15000,4
281,4,1,1,1,1,2,61,1.79769313486232e+308,2,1,41,2,1,9,4,1,3,100000,1
281,4,1,3,1,1,2,61,1.79769313486232e+308,2,2,35,1,1,8,4,1,3,75000,2
281,7,1,2,1,1,1,75,1.79769313486232e+308,2,1,36,2,1,8,4,1,3,100000,2
281,7,1,3,4,4,2,52,1.79769313486232e+308,3,1,48,6,2,1.79769313486232e+308,4,1,3,75000,4
281,8,1,1,1,1,1,67,1.79769313486232e+308,2,1,38,3,1,0,3,1,3,15000,1
281,9,1,2,1,1,1,40,1.79769313486232e+308,5,1,38,6,2,1.79769313486232e+308,5,1,3,100000,4
282,1,1,2,2,2,1,36,1.79769313486232e+308,4,1,42,4,1,0,2,1,6,10000,1
282,1,1,3,5,5,2,47,1.79769313486232e+308,4,1,46,3,2,1.79769313486232e+308,1,1,3,10000,1
282,2,1,3,1,1,2,58,1.79769313486232e+308,2,1,38,2,1,5,2,1,3,5000,3
282,2,1,2,6,6,2,21,1.79769313486232e+308,4,1,38,2,1,5,2,1,3,12500,4
282,3,1,2,2,2,2,51,1.79769313486232e+308,2,1,46,6,2,1.79769313486232e+308,3,1,3,100000,4
282,4,1,2,2,2,2,35,1.79769313486232e+308,6,2,998,1,2,1.79769313486232e+308,2,1,3,15000,2
282,4,1,3,4,4,1,24,1.79769313486232e+308,5,1,998,5,2,1.79769313486232e+308,2,1,6,25000,4
282,8,1,1,6,6,1,55,1.79769313486232e+308,2,2,40,1,1,0,3,1,3,20000,2
282,9,1,2,6,6,1,33,1.79769313486232e+308,5,1,42,2,2,1.79769313486232e+308,3,1,3,75000,4
282,9,1,3,7,7,2,25,1.79769313486232e+308,3,1,33,3,2,1.79769313486232e+308,2,1,3,15000,2
312,3,1,1,1,1,2,45,1.79769313486232e+308,2,1,29,1,1,10,4,1,3,150000,4
317,9,1,1,1,1,1,70,1.79769313486232e+308,2,1,37,1,1,7,5,1,3,200000,4
320,6,1,1,1,1,1,63,1.79769313486232e+308,2,1,35,1,1,4,4,1,6,100000,3
320,6,1,4,1,1,1,63,1.79769313486232e+308,2,1,21,1,1,5,2,1,5,70000,4
320,6,1,3,1,1,1,63,1.79769313486232e+308,2,1,25,1,1,10,4,1,6,100000,3
321,6,1,2,18,1,1,81,1.79769313486232e+308,2,1,29,6,1,0,3,1,6,100000,4
329,3,1,2,2,2,2,47,1.79769313486232e+308,4,1,29,1,1,8,1,1,3,10000,5
329,6,1,1,4,1,1,98,1.79769313486232e+308,4,1,52,1,1,30,2,1,6,75000,4
330,3,1,2,1,1,1,67,1.79769313486232e+308,2,1,22,1,1,4,1,1,3,50000,4
330,6,1,1,4,1,1,63,1.79769313486232e+308,3,1,28,3,1,12,2,1,6,35000,4
