"grappe","passage","exploitation","s6q00","s6q01","s6q02","s6q03","s6q04","s6q05","s6q06","s6q07a","s6q07b","s6q08","s6q09a","s6q09b","s6q09c","s6q10","s6q11a","s6q11b","s6q11c","s6q12","s6q13","s6q14","s6q15","s6q16a","s6q16b"
26,1,3,1,3,12,1,1,1,2,14,14,40,15,0,30,40,15,0,30,2,1,2,6,2,3
26,1,4,1,3,14,1,1,1,2,14,14,50,20,0,15,50,20,0,15,2,1,2,6,2,3
26,1,5,1,3,8,1,1,1,2,14,14,40,15,0,10,40,15,0,10,2,1,2,6,2,3
26,1,6,1,3,6,1,3,3,3,14,14,30,10,0,10,30,10,0,10,2,1,2,6,2,3
26,1,7,4,3,11,1,1,1,2,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,2,6,2,3
26,1,8,2,3,3,1,1,1,2,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,2,6,2,3
26,1,9,2,3,2,5,1,1,2,14,14,5,5,0,5,5,5,0,5,2,1,2,4,2,3
27,1,1,2,3,5,1,3,3,2,14,14,20,5,0,20,20,5,0,20,2,1,2,4,2,3
27,1,2,2,3,15,1,1,1,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,2,1,2,3
27,1,3,1,3,6,1,1,1,2,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,2,1,2,3
27,1,4,2,3,7,1,1,1,2,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,2,6,2,3
27,1,5,2,3,3,1,3,3,3,14,14,20,5,0,5,20,5,0,5,2,1,2,7,2,3
27,1,6,2,3,2,1,2,2,2,14,14,30,15,0,10,15,10,0,10,2,1,2,7,2,3
27,1,7,2,3,6,1,1,1,2,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,2,1,2,3
27,1,8,2,3,5,1,1,3,2,14,14,40,15,0,20,40,15,0,20,2,1,2,6,2,3
27,1,9,1,3,7,1,3,3,3,14,14,30,10,0,10,30,10,0,10,2,1,2,4,2,3
28,1,1,1,3,1,5,1,3,2,14,14,200,10,0,10,200,10,0,10,3,1,1,7,2,3
28,1,2,2,3,2,5,1,3,2,14,14,300,15,0,15,300,15,0,15,3,4,1,1,2,3
28,1,3,2,2,6,1,1,1,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,2,1,2,3
28,1,4,2,4,4,5,3,3,2,14,14,300,15,1,15,300,15,0,15,3,4,1,7,2,3
28,1,5,2,2,5,1,1,1,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,2,6,2,3
28,1,6,1,2,4,1,1,3,2,14,14,200,10,0,10,200,10,0,10,3,4,2,7,2,3
28,1,7,1,2,4,5,1,1,2,14,14,100,10,0,10,100,10,0,10,3,1,2,6,2,3
28,1,8,6,3,3,5,1,1,2,14,14,100,5,0,5,100,5,0,5,3,4,1,6,2,3
28,1,9,2,5,2,7,1,3,2,14,14,100,5,0,5,100,5,0,5,3,4,1,7,2,3
29,1,1,2,3,1,5,1,3,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,1,2,3
29,1,2,2,3,3,5,1,3,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,1,3,2
29,1,3,1,4,2,5,1,3,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,1,2,3
29,1,4,2,3,2,5,1,3,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,1,2,3
29,1,5,2,5,3,5,3,3,3,14,14,300,10,0,10,300,10,0,10,3,2,1,4,2,3
29,1,6,3,2,7,1,1,1,1,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,1,2,1,2,3
29,1,7,2,3,2,5,1,3,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,1,2,3
29,1,8,1,3,4,1,1,3,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,2,1,2,3
29,1,9,2,3,1,5,1,3,2,14,14,500,15,0,16,500,16,0,16,3,1,1,1,2,3
30,1,1,1,1,2,5,1,1,2,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,6,2,3
30,1,2,1,3,4,1,1,3,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,2,6,2,3
30,1,3,8,3,8,1,3,5,2,14,14,300,5,5,10,10,10,0,10,3,1,2,4,2,3
30,1,4,2,2,8,1,1,1,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,1,2,6,2,3
30,1,5,2,4,2,5,1,3,2,14,14,300,15,0,15,300,15,0,15,3,1,1,4,2,3
30,1,6,1,1,4,5,1,1,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,6,2,3
30,1,7,1,2,8,1,1,1,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,2,6,2,3
30,1,8,2,3,4,5,1,1,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,4,2,3
30,1,9,1,3,2,5,1,1,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,4,2,3
31,1,1,1,4,5,1,3,5,2,14,14,150,5,2,0,150,5,0,30,2,4,2,6,2,0
31,1,2,2,2,1,5,1,1,2,14,14,200,10,0,45,200,10,1,15,2,1,1,6,2,0
31,1,3,9,5,4,2,3,3,2,13,13,150,10,3,0,150,10,0,15,2,4,2,7,2,0
31,1,4,1,2,6,1,1,1,2,14,14,160,10,2,0,160,10,2,0,2,1,2,6,2,0
31,1,5,2,5,2,5,3,3,2,14,14,80,8,3,30,80,8,0,10,2,2,1,7,2,0
31,1,6,2,3,2,2,1,3,2,14,14,50,5,3,30,50,5,0,20,2,1,2,6,2,3
31,1,7,2,4,6,2,1,3,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,2,1,3,2
31,1,8,2,1,1,5,1,1,2,14,14,30,2,0,5,30,2,0,5,2,1,1,6,3,0
31,1,9,2,1,1,5,1,1,2,14,14,40,2,2,30,40,2,0,5,2,1,1,6,3,0
32,1,1,1,2,3,2,1,1,2,14,51,800,20,0,0,800,20,0,0,3,1,2,1,2,3
32,1,2,1,4,5,1,1,1,2,11,41,50,10,0,10,50,10,0,10,1,1,2,1,2,3
32,1,3,1,1,6,2,1,1,2,14,14,300,45,40,45,300,50,0,45,1,1,2,2,3,2
32,1,4,1,1,6,2,3,3,3,14,14,14,0,0,4,45,65,0,45,1,2,2,3,2,3
32,1,5,1,1,12,1,1,1,2,11,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,1,2,1,2,3
32,1,6,2,1,2,5,1,1,2,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,1,2,1,2,3
32,1,7,8,4,4,2,1,1,3,14,14,300,20,1,30,300,20,1,30,2,1,2,6,2,3
32,1,8,1,1,5,1,1,1,3,13,41,100,30,0,30,100,30,0,30,1,2,2,1,2,1
32,1,9,2,2,2,5,1,1,3,13,13,500,30,0,30,500,45,0,45,3,1,2,6,2,3
33,1,1,3,4,4,1,3,3,3,11,14,41,10,0,41,10,10,0,20,1,2,2,4,2,3
33,1,2,2,5,4,2,3,3,3,14,14,10,45,0,45,100,41,0,45,1,2,2,4,2,3
33,1,3,1,2,2,5,1,1,3,14,14,300,30,0,30,300,50,0,0,1,1,2,4,2,3
33,1,4,1,1,1,5,1,2,3,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,1,1,1,3,2
33,1,5,1,1,2,2,2,2,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,1,2,1,2,3
33,1,6,1,2,8,1,1,1,3,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,11,0,0,0,1,1,2,1,2,3
33,1,7,3,1,4,1,1,3,1,11,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,1,2,2,2,3
33,1,8,15,4,10,1,3,3,3,11,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2,2,3
33,1,9,1,2,2,5,1,1,2,11,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,1,2,1,3,2
35,1,1,1,3,2,5,1,3,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,2,1,2,3
35,1,2,1,5,3,5,3,3,3,22,22,20,1,0,1,20,1,0,1,4,4,1,4,2,3
35,1,3,4,3,2,1,1,3,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,2,1,1,2,3
35,1,4,2,3,6,2,1,3,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,1,2,3
35,1,5,1,3,4,3,1,1,2,13,13,20,1,0,5,20,1,0,5,3,4,1,1,2,0
35,1,6,1,3,4,2,3,3,2,14,14,100,2,0,2,100,2,0,2,3,4,1,1,2,3
35,1,7,1,3,3,2,3,3,3,14,14,20,1,0,5,20,1,0,5,3,2,2,4,2,3
35,1,8,1,3,2,5,1,3,2,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,1,3,4
35,1,9,2,3,4,1,1,1,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,4,2,1,2,3
36,1,1,5,3,4,1,2,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,2,1,2,3
36,1,2,8,3,8,1,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,2,1,1,2,3
36,1,3,2,3,1,1,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,1,1,3
36,1,4,1,3,9,2,1,3,2,52,21,100,3,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,1,2,3
36,1,5,8,3,12,1,1,3,1,32,34,100,3,0,3,100,3,0,3,3,2,2,1,2,3
36,1,6,1,3,4,2,1,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,2,1,2,3
36,1,7,2,3,6,1,1,3,1,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,1,2,3
36,1,8,2,3,4,1,3,5,2,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,2,7,1,3
36,1,9,2,3,3,1,1,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,7,2,3
37,1,1,1,2,7,1,1,3,2,22,22,120,5,0,5,120,5,0,5,2,2,2,6,1,0
37,1,2,1,3,4,1,3,4,3,22,22,60,4,0,4,4,4,0,4,2,2,2,6,1,0
37,1,3,1,3,3,1,3,4,3,22,22,125,4,0,4,125,4,0,4,2,2,2,6,1,0
37,1,4,1,3,5,1,3,4,3,22,22,110,5,0,5,110,5,0,5,2,2,2,6,1,0
37,1,5,1,3,8,1,3,4,3,22,22,215,7,0,7,215,7,0,7,2,2,2,6,1,0
37,1,6,1,3,4,1,3,4,3,32,32,215,6,0,6,215,6,0,6,2,2,2,6,1,0
37,1,7,1,3,3,1,3,4,3,22,22,100,1,0,1,100,1,0,1,2,2,2,6,1,0
37,1,8,1,3,3,1,3,4,3,22,22,110,3,0,3,110,3,0,3,2,2,2,6,1,0
37,1,9,1,3,7,1,3,4,3,22,22,125,4,0,4,125,4,0,4,2,2,2,6,1,0
38,1,1,1,3,5,1,3,4,3,34,34,115,2,0,2,115,2,0,2,1,2,2,6,1,0
38,1,2,1,3,3,1,3,4,3,13,13,100,2,0,2,100,2,0,2,1,2,2,6,1,0
38,1,3,1,3,4,1,3,4,3,13,13,80,1,0,1,80,1,0,1,1,2,2,6,1,0
38,1,4,1,3,3,1,3,4,3,22,22,160,2,0,2,160,2,0,2,1,2,2,6,1,0
38,1,5,1,3,5,1,3,4,3,32,32,200,5,0,5,200,5,0,5,1,2,2,6,1,0
38,1,6,1,3,2,1,3,4,3,34,34,70,0,0,0,70,0,0,0,1,2,2,6,1,0
38,1,7,1,3,4,1,3,4,3,13,13,150,2,0,2,150,2,0,2,1,2,2,6,1,0
38,1,8,1,3,5,1,3,4,3,13,13,100,7,0,7,100,7,0,7,3,2,2,1,1,3
38,1,9,1,3,6,1,3,4,3,34,34,90,1,0,1,90,1,0,1,1,2,2,6,1,0
39,1,1,1,3,5,2,3,3,4,14,14,200,15,15,0,200,15,15,0,3,2,2,6,1,0
39,1,2,1,3,5,2,3,3,4,14,14,230,25,25,0,230,30,0,30,3,2,2,2,1,0
39,1,3,1,3,5,2,3,3,4,14,14,240,40,0,40,240,40,0,45,3,2,2,2,1,0
39,1,4,1,3,5,2,3,3,4,14,14,110,30,0,30,110,30,0,30,3,2,2,2,1,0
39,1,5,1,3,7,2,3,3,4,14,14,200,45,0,45,200,45,0,45,3,2,2,6,1,0
39,1,6,1,3,3,2,3,3,4,14,14,400,50,0,50,400,50,0,50,3,2,2,2,1,0
39,1,7,1,3,4,2,3,3,4,14,14,100,20,0,20,100,20,0,20,3,2,2,2,1,0
39,1,8,1,3,5,2,3,3,4,14,14,100,30,0,30,100,30,0,30,3,2,2,2,1,0
39,1,9,1,3,6,2,3,3,4,14,14,100,30,0,30,100,30,0,30,3,2,2,2,1,0
40,1,1,1,3,6,2,3,3,4,14,14,50,10,0,10,50,10,0,10,3,2,2,2,1,0
40,1,2,1,3,6,2,3,3,4,14,14,30,10,0,10,30,10,0,10,3,2,2,2,1,0
40,1,3,1,3,4,2,3,3,2,14,14,20,5,0,5,20,5,0,5,3,2,2,2,1,0
40,1,4,1,3,6,2,3,3,4,14,14,50,20,0,20,50,20,0,20,3,2,2,2,1,0
40,1,6,1,4,10,2,1,3,2,14,14,60,20,0,20,60,20,0,20,3,2,2,2,1,0
40,1,7,1,3,5,2,3,3,2,14,14,20,5,0,5,20,5,0,5,3,2,2,2,1,0
40,1,8,1,3,11,2,3,3,2,14,14,20,5,0,5,20,5,0,5,3,2,2,2,1,0
40,1,9,1,3,5,2,3,3,2,14,14,20,5,0,5,20,5,0,5,3,2,2,2,1,0
41,1,1,12,4,12,2,3,3,4,22,22,120,10,0,10,140,15,0,10,1,2,2,6,1,2
41,1,2,1,4,5,2,3,3,4,22,22,210,15,0,10,160,15,0,10,2,2,2,6,1,2
41,1,3,1,4,8,2,1,3,2,22,22,140,15,0,10,120,15,0,10,1,2,2,6,1,2
41,1,4,1,4,6,2,3,3,4,22,22,200,15,0,10,250,20,0,10,1,2,2,6,1,2
41,1,5,1,4,6,2,3,3,4,22,22,90,10,0,10,120,15,0,10,1,2,2,6,1,2
41,1,6,17,4,8,2,3,3,4,22,22,50,10,0,5,100,15,0,10,1,2,2,2,1,2
41,1,7,22,4,10,2,2,3,2,22,22,180,15,0,10,300,20,0,10,1,2,2,2,1,2
41,1,8,1,4,6,2,3,3,4,22,22,180,15,0,10,220,15,0,10,1,2,2,2,1,2
41,1,9,1,4,7,2,3,3,4,22,22,90,10,0,10,130,15,0,10,1,2,2,6,1,2
42,1,1,1,4,5,2,3,3,4,22,22,200,15,0,10,250,25,0,5,3,2,2,6,1,2
42,1,2,1,3,6,2,1,1,2,22,22,200,10,0,5,250,15,0,5,2,2,2,6,1,2
42,1,3,1,4,6,2,3,3,4,22,22,150,10,0,10,200,15,0,10,3,2,2,6,1,2
42,1,4,1,4,5,2,3,3,4,22,22,500,10,0,10,500,10,0,15,1,2,2,6,1,2
42,1,5,1,4,10,2,3,3,4,22,22,500,15,0,10,300,15,0,10,3,2,2,6,1,2
42,1,6,1,4,4,2,3,3,4,22,22,200,15,0,5,300,20,0,5,3,2,2,6,1,2
42,1,7,1,4,10,2,3,3,4,22,22,300,20,0,10,250,25,0,10,3,2,2,6,1,2
42,1,8,2,4,6,2,3,3,4,22,22,320,25,0,5,250,20,0,5,2,3,2,7,1,2
42,1,9,1,4,6,2,3,3,4,22,22,200,20,0,5,125,15,0,5,1,2,2,6,1,2
43,1,1,1,3,4,2,3,3,4,22,22,100,25,0,25,100,25,0,25,3,2,2,6,1,0
43,1,2,1,3,16,2,3,3,4,22,22,100,25,0,25,100,25,0,25,3,2,2,6,1,0
43,1,3,1,3,3,2,3,3,4,22,22,100,25,0,25,105,30,0,30,3,2,2,6,1,0
43,1,4,1,3,5,2,3,3,4,22,22,105,25,0,25,105,25,0,25,3,2,2,6,1,0
43,1,5,1,3,3,2,3,3,4,22,22,110,30,0,30,110,30,0,30,3,2,2,6,1,0
43,1,6,1,3,7,2,3,3,4,22,22,100,20,0,20,100,20,2,20,3,2,2,6,1,0
43,1,7,1,3,15,2,3,3,4,22,22,100,25,0,25,100,25,0,25,3,2,2,6,1,0
43,1,8,1,3,7,2,3,3,4,22,22,100,25,0,25,100,25,0,25,3,2,2,6,1,0
43,1,9,1,3,8,2,3,3,4,22,22,100,25,0,25,100,25,0,25,3,2,2,6,1,0
44,1,1,1,3,5,1,3,4,3,22,22,400,6,0,6,400,6,0,6,1,2,2,6,1,0
44,1,2,1,3,3,1,3,4,3,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,2,2,6,1,0
44,1,3,1,3,4,1,3,4,3,22,22,300,4,0,4,300,4,0,4,1,2,2,6,1,0
44,1,4,1,3,10,1,3,4,3,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,2,2,6,1,0
44,1,5,1,3,7,1,3,4,3,22,22,700,5,0,5,700,5,0,5,1,2,2,6,1,0
44,1,6,1,3,6,1,3,4,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,2,2,6,1,0
44,1,7,1,3,6,1,3,4,3,22,22,200,3,0,3,200,3,0,3,1,2,2,6,1,0
44,1,8,1,3,6,3,4,3,3,22,22,500,8,0,8,500,8,0,8,1,2,2,6,1,0
44,1,9,1,3,4,1,3,4,3,22,22,700,6,0,6,700,6,0,6,1,2,2,6,1,0
45,1,3,2,4,1,2,2,4,4,14,14,80,1,0,15,80,1,0,10,6,4,2,7,1,3
45,1,6,8,4,4,2,2,5,4,14,14,100,1,0,45,100,1,0,5,3,4,1,7,1,3
45,1,9,2,3,5,2,2,3,4,14,14,50,1,0,30,50,1,0,10,3,4,2,6,1,3
46,1,3,2,4,2,2,2,4,4,21,21,400,2,0,2,400,2,0,2,3,4,1,7,1,3
46,1,6,1,4,3,2,2,4,4,22,22,100,1,0,1,100,1,0,1,3,4,2,7,1,3
46,1,9,1,4,5,2,2,4,3,22,22,200,2,0,1,100,1,0,1,3,4,1,7,1,3
47,1,1,1,4,6,2,3,3,4,34,34,100,10,0,5,150,15,0,5,2,2,2,6,1,2
47,1,2,1,4,3,2,3,3,4,34,34,150,15,0,5,200,20,0,5,2,2,2,6,1,2
47,1,3,1,3,8,2,1,3,2,34,34,100,10,0,5,200,15,0,5,2,2,2,6,1,2
47,1,4,1,4,5,2,3,3,4,34,34,150,10,0,5,250,20,0,10,2,2,2,6,1,2
47,1,5,2,4,4,2,3,3,4,34,34,100,10,0,10,200,15,0,15,2,2,2,6,1,2
47,1,6,1,5,5,2,3,3,4,22,22,30,5,0,5,30,5,0,5,2,2,2,6,1,2
47,1,7,1,3,6,2,3,3,4,34,34,180,15,0,10,230,20,0,10,2,2,2,7,1,2
47,1,8,13,4,12,2,3,3,4,34,34,200,10,0,10,220,10,0,10,2,2,2,6,1,2
47,1,9,1,4,5,2,3,3,4,34,34,160,10,0,5,175,15,0,8,2,2,2,6,1,2
48,1,1,5,4,6,2,3,3,4,22,22,160,10,0,10,225,15,0,5,2,2,2,6,1,2
48,1,2,1,4,6,2,3,3,4,22,22,170,10,0,5,200,10,0,5,2,2,2,6,1,2
48,1,3,1,4,6,2,3,3,4,22,22,80,10,0,10,150,15,0,10,2,2,2,6,1,2
48,1,4,1,4,5,2,3,3,4,22,22,55,5,0,10,150,15,0,10,2,2,2,5,1,2
48,1,5,12,4,20,2,3,3,4,22,22,75,10,0,5,120,15,0,10,2,2,2,6,1,2
48,1,6,1,4,8,2,3,3,4,22,22,120,15,0,5,85,10,0,5,2,2,2,6,1,2
48,1,7,1,4,4,2,3,3,4,22,22,180,10,0,5,100,10,0,5,2,2,2,6,1,2
48,1,8,6,4,5,2,3,3,4,22,22,60,5,0,5,125,10,0,5,2,2,2,6,1,2
48,1,9,1,3,5,2,1,1,2,22,22,110,10,0,5,150,15,0,10,2,2,2,6,1,2
49,1,1,1,3,10,1,1,3,2,14,14,50,1,0,1,50,1,0,1,3,1,2,1,2,3
49,1,2,1,3,1,5,1,3,2,14,14,30,1,0,1,30,1,0,1,3,1,1,1,2,3
49,1,3,2,3,2,1,1,3,2,14,14,25,2,0,5,25,2,0,5,3,2,2,1,2,3
49,1,4,1,3,2,1,1,1,2,14,14,2,10,0,15,2,10,1,5,3,2,2,1,2,3
49,1,5,2,3,4,1,1,3,2,14,14,20,3,0,5,20,3,0,5,3,4,1,7,2,3
49,1,6,1,3,2,5,2,3,2,43,43,70,5,0,1,70,5,0,1,3,2,1,7,3,1
49,1,7,2,3,5,1,1,3,2,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,2,1,3,1
49,1,8,2,3,2,2,1,3,2,43,43,400,5,0,1,400,5,0,1,3,2,2,1,2,3
49,1,9,2,3,3,2,2,3,2,43,43,500,10,0,1,500,10,0,1,3,4,1,1,2,3
50,1,1,1,3,5,2,3,3,3,43,43,500,5,0,1,500,5,0,1,3,2,1,7,2,3
50,1,2,1,4,2,2,3,4,3,43,43,200,1,0,1,200,1,0,1,3,4,1,7,2,3
50,1,3,1,3,13,2,1,1,2,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,1,2,3
50,1,4,2,3,8,1,1,3,2,43,22,200,2,0,1,200,2,0,10,3,2,2,6,2,3
50,1,5,1,3,1,5,1,3,2,43,21,200,2,0,1,150,1,0,5,3,2,1,6,2,3
50,1,6,8,3,7,1,3,3,2,43,21,500,5,0,1,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,2,1,1,2
50,1,7,1,4,4,5,1,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,1,3,0
50,1,8,1,4,2,1,2,3,2,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,2,1,1,2,3
50,1,9,1,3,7,1,2,3,2,43,43,500,10,0,1,500,10,0,1,3,4,2,7,2,3
51,1,1,1,3,3,1,3,4,3,22,22,70,1,0,1,70,1,0,1,1,2,2,6,1,0
51,1,2,1,3,3,1,3,4,3,22,22,100,1,0,1,100,1,0,1,1,2,2,6,1,0
51,1,3,1,3,2,1,3,4,3,22,22,100,2,0,2,100,2,0,2,1,2,2,6,1,0
51,1,4,1,3,2,1,3,4,3,22,22,200,3,0,3,200,3,0,3,1,2,2,6,1,0
51,1,5,1,3,4,1,3,4,3,22,22,100,2,0,2,100,2,0,2,1,2,2,6,1,0
51,1,6,1,3,2,1,3,4,3,22,22,200,3,0,3,200,3,0,3,1,2,2,6,1,0
51,1,7,1,3,3,1,3,4,3,22,22,210,3,0,3,210,3,0,3,1,2,2,6,1,0
51,1,8,1,3,4,1,3,4,3,22,22,250,3,0,3,250,3,0,3,1,2,2,6,1,0
51,1,9,1,3,5,1,3,4,3,22,22,120,2,0,2,120,2,0,2,1,2,2,6,1,0
52,1,3,2,4,5,1,2,4,4,14,14,200,2,0,30,200,2,0,30,3,4,1,7,1,3
52,1,6,1,4,3,2,2,4,3,14,14,400,2,0,15,400,2,0,30,3,4,1,7,1,3
52,1,9,1,4,2,2,2,4,4,14,14,400,2,0,15,400,2,0,30,3,4,1,7,1,3
53,1,3,2,4,2,2,2,4,4,22,22,800,5,0,15,800,5,0,5,3,4,1,7,1,3
