"grappe","exploitation","passage","typequest","s0q01","s0q02","s0q03","s0q04","s0q09","s0q10","s0q18","s0q19","s0q20","s0q21a","s0q21b","s0q21c","s0q21d","s0q21e","s0q22a","s0q22b","s0q22c","s0q22d","s0q22e","s0q23a","s0q23b","s0q23c","s0q25","s0q26","s0q27","s0q28","s8aq00"
305,6,2,2,2,27,2711,2,1,1.79769313486232e+308,201,203,203,1,1,2018,8,53,2,1,2018,15,56,1,1,2018,1,1,1,12,1
305,7,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,2,1,2018,16,0,2,1,2018,16,52,2,1,2018,1,1,1,14,1
305,8,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,2,1,2018,16,55,2,1,2018,20,6,2,1,2018,1,2,8,19,1
305,9,2,2,2,27,2711,2,1,1.79769313486232e+308,201,203,203,2,1,2018,20,7,3,1,2018,7,29,2,1,2018,1,1,9,7,1
306,1,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,15,12,2017,16,37,3,1,2018,12,15,15,12,2017,1,1,1,9,1
306,2,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,3,1,2018,12,15,3,1,2018,12,43,3,1,2018,1,1,1,8,1
306,3,2,2,2,27,2711,2,1,1.79769313486232e+308,201,203,203,3,1,2018,12,44,3,1,2018,13,52,3,1,2018,1,1,1,9,1
306,4,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,3,1,2018,14,28,3,1,2018,15,6,3,1,2018,1,1,1,5,1
306,5,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,3,1,2018,15,7,3,1,2018,15,47,3,1,2018,1,1,1,20,1
306,6,2,2,2,27,2711,2,1,1.79769313486232e+308,201,203,203,3,1,2018,15,47,3,1,2018,21,57,3,1,2018,1,1,1,4,1
306,7,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,3,1,2018,21,57,3,1,2018,22,45,3,1,2018,1,1,1,13,1
306,8,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,3,1,2018,22,45,4,1,2018,13,53,3,1,2018,1,1,1,17,1
306,9,2,2,2,27,2711,2,1,1.79769313486232e+308,201,203,203,4,1,2018,13,54,4,1,2018,15,0,4,1,2018,1,1,1,15,1
309,1,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,17,12,2017,7,44,4,1,2018,15,14,17,12,2017,1,1,1,10,1
309,2,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,17,12,2017,7,46,4,1,2018,15,49,17,12,2017,1,1,1,8,1
309,3,2,2,2,27,2711,2,1,1.79769313486232e+308,201,203,203,17,12,2017,11,7,4,1,2018,16,55,17,12,2017,1,1,1,6,1
309,4,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,4,1,2018,16,55,4,1,2018,21,2,4,1,2018,1,2,4,17,1
309,5,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,4,1,2018,21,2,5,1,2018,8,47,4,1,2018,1,2,5,25,1
309,6,2,2,2,27,2711,2,1,1.79769313486232e+308,201,203,203,5,1,2018,8,48,5,1,2018,12,25,5,1,2018,1,1,6,11,1
309,7,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,5,1,2018,14,10,5,1,2018,15,25,5,1,2018,1,1,1,6,1
309,8,2,1,2,27,2711,2,1,1.79769313486232e+308,201,203,203,5,1,2018,15,25,5,1,2018,15,51,5,1,2018,1,1,1,12,1
309,9,2,2,2,27,2711,2,1,1.79769313486232e+308,201,203,203,5,1,2018,15,51,5,1,2018,16,52,5,1,2018,1,2,9,16,1
310,1,2,1,2,27,2709,2,1,1.79769313486232e+308,201,202,202,15,1,2018,22,6,15,1,2018,22,42,15,1,2018,1,1,1,4,1
310,2,2,1,2,27,2709,2,1,1.79769313486232e+308,201,202,202,16,1,2018,9,10,16,1,2018,10,12,16,1,2018,1,1,1,12,1
310,3,2,2,2,27,2709,2,1,1.79769313486232e+308,201,202,202,5,1,2018,10,45,16,1,2018,12,8,5,1,2018,1,1,1,2,2
310,4,2,1,2,27,2709,2,1,1.79769313486232e+308,201,202,202,16,1,2018,12,23,16,1,2018,13,6,16,1,2018,1,1,1,7,1
310,5,2,1,2,27,2709,2,1,1.79769313486232e+308,201,202,202,16,1,2018,10,36,16,1,2018,11,17,16,1,2018,1,1,1,15,1
310,6,2,2,2,27,2709,2,1,1.79769313486232e+308,201,202,202,15,1,2018,21,22,15,1,2018,21,53,15,1,2018,1,1,1,6,2
310,7,2,1,2,27,2709,2,1,1.79769313486232e+308,201,202,202,16,1,2018,10,15,16,1,2018,10,33,16,1,2018,1,1,1,2,1
310,8,2,1,2,27,2709,2,1,1.79769313486232e+308,201,202,202,16,1,2018,11,18,16,1,2018,11,40,16,1,2018,1,1,1,5,2
310,9,2,2,2,27,2709,2,1,1.79769313486232e+308,201,202,202,15,1,2018,19,43,15,1,2018,21,11,15,1,2018,1,1,1,9,1
311,1,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,13,1,2018,20,40,13,1,2018,20,57,13,1,2018,1,1,1,4,2
311,2,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,14,1,2018,9,47,14,1,2018,10,24,14,1,2018,1,1,1,7,1
311,3,2,2,2,27,2701,2,1,1.79769313486232e+308,201,202,202,13,1,2018,17,14,13,1,2018,20,38,13,1,2018,1,1,1,7,1
311,4,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,13,1,2018,15,16,13,1,2018,16,4,13,1,2018,1,1,1,13,1
311,5,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,14,1,2018,8,0,14,1,2018,8,59,14,1,2018,1,1,1,9,1
311,6,2,2,2,27,2701,2,1,1.79769313486232e+308,201,202,202,13,1,2018,13,48,13,1,2018,15,11,13,1,2018,1,1,1,9,1
311,7,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,14,1,2018,10,25,14,1,2018,11,28,14,1,2018,1,1,1,18,1
311,8,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,14,1,2018,9,12,14,1,2018,9,46,14,1,2018,1,1,1,9,1
311,9,2,2,2,27,2701,2,1,1.79769313486232e+308,201,202,202,13,1,2018,16,6,13,1,2018,17,12,13,1,2018,1,1,1,14,1
312,1,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,15,1,2018,12,10,15,1,2018,12,46,15,1,2018,1,1,1,5,1
312,2,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,15,1,2018,10,46,15,1,2018,11,18,15,1,2018,1,1,1,4,1
312,3,2,2,2,27,2701,2,1,1.79769313486232e+308,201,202,202,15,1,2018,11,19,15,1,2018,12,9,15,1,2018,1,1,1,4,1
312,4,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,15,1,2018,13,23,15,1,2018,14,5,15,1,2018,1,1,1,5,1
312,5,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,14,1,2018,18,7,14,1,2018,18,57,14,1,2018,1,1,1,7,1
312,6,2,2,2,27,2701,2,1,1.79769313486232e+308,201,202,202,14,1,2018,19,16,14,1,2018,20,16,14,1,2018,1,1,1,13,1
312,7,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,15,1,2018,12,47,15,1,2018,13,22,15,1,2018,1,1,1,6,1
312,8,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,15,1,2018,8,59,15,1,2018,9,37,15,1,2018,1,1,1,7,1
312,9,2,2,2,27,2701,2,1,1.79769313486232e+308,201,202,202,15,1,2018,9,39,15,1,2018,10,44,15,1,2018,1,1,1,10,1
313,1,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,2,1,2018,16,1,2,1,2018,17,38,2,1,2018,1,1,1,14,1
313,2,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,1,1,2018,15,54,1,1,2018,16,14,1,1,2018,1,1,1,5,2
313,3,2,2,2,27,2701,2,1,1.79769313486232e+308,201,202,202,1,1,2018,9,51,1,1,2018,11,53,1,1,2018,1,1,1,13,1
313,4,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,2,1,2018,13,52,2,1,2018,14,26,2,1,2018,1,1,1,7,1
313,5,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,1,1,2018,12,47,1,1,2018,13,29,1,1,2018,1,1,1,7,1
313,6,2,2,2,27,2701,2,1,1.79769313486232e+308,201,202,202,1,1,2018,14,7,1,1,2018,15,23,1,1,2018,1,1,1,3,1
313,7,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,2,1,2018,14,49,2,1,2018,15,9,2,1,2018,8,1,1,6,2
313,8,2,1,2,27,2701,2,1,1.79769313486232e+308,201,202,202,2,1,2018,10,38,2,1,2018,11,32,2,1,2018,1,1,1,25,1
313,9,2,2,2,27,2701,2,1,1.79769313486232e+308,201,202,202,2,1,2018,12,12,2,1,2018,13,22,2,1,2018,8,1,1,5,1
316,1,2,1,2,27,2706,2,1,1.79769313486232e+308,191,193,191,2,1,2018,21,39,7,1,2018,11,52,2,1,2018,1,1,1,20,1
316,2,2,1,2,27,2706,2,1,1.79769313486232e+308,191,193,191,7,1,2018,11,53,7,1,2018,15,36,7,1,2018,1,1,1,13,1
316,3,2,2,2,27,2706,2,1,1.79769313486232e+308,191,193,191,7,1,2018,15,40,9,1,2018,20,13,7,1,2018,1,1,1,15,1
316,4,2,1,2,27,2706,2,1,1.79769313486232e+308,191,193,191,11,1,2018,19,7,11,1,2018,20,12,11,1,2018,1,1,1,9,1
316,5,2,1,2,27,2706,2,1,1.79769313486232e+308,191,193,191,11,1,2018,20,12,11,1,2018,21,24,11,1,2018,1,1,1,11,1
316,6,2,2,2,27,2706,2,1,1.79769313486232e+308,191,193,191,11,1,2018,21,28,12,1,2018,20,37,11,1,2018,1,1,1,20,1
316,7,2,1,2,27,2706,2,1,1.79769313486232e+308,191,193,191,12,1,2018,20,38,13,1,2018,15,18,12,1,2018,1,1,1,15,1
316,8,2,1,2,27,2706,2,1,1.79769313486232e+308,191,193,191,13,1,2018,15,19,15,1,2018,13,29,13,1,2018,1,1,1,10,1
316,9,2,2,2,27,2706,2,1,1.79769313486232e+308,191,193,191,15,1,2018,13,30,17,1,2018,14,52,15,1,2018,1,1,1,16,1
317,1,2,1,2,27,2706,2,1,1.79769313486232e+308,191,195,191,2,1,2018,16,38,1,2,2018,18,40,2,1,2018,1,1,1,14,1
317,2,2,1,2,27,2706,2,1,1.79769313486232e+308,191,195,191,29,12,2017,14,37,1,2,2018,20,8,29,12,2017,1,1,1,18,1
317,3,2,2,2,27,2706,2,1,1.79769313486232e+308,191,195,191,30,12,2017,12,6,3,2,2018,7,18,30,12,2017,1,1,1,19,1
317,4,2,1,2,27,2706,2,1,1.79769313486232e+308,191,195,191,29,12,2017,15,4,2,2,2018,0,58,29,12,2017,1,1,1,18,1
317,5,2,1,2,27,2706,2,1,1.79769313486232e+308,191,195,191,29,12,2017,16,1,2,2,2018,7,26,29,12,2017,1,1,1,10,1
317,6,2,2,2,27,2706,2,1,1.79769313486232e+308,191,195,191,30,12,2017,12,37,3,2,2018,11,32,30,12,2017,1,1,1,11,1
317,7,2,1,2,27,2706,2,1,1.79769313486232e+308,191,195,191,30,12,2017,9,48,2,2,2018,10,11,30,12,2017,1,1,1,12,1
317,8,2,1,2,27,2706,2,1,1.79769313486232e+308,191,195,191,30,12,2017,10,1,2,2,2018,16,16,30,12,2017,1,1,1,23,1
317,9,2,2,2,27,2706,2,1,1.79769313486232e+308,191,195,191,30,12,2017,12,51,3,2,2018,12,57,30,12,2017,1,1,1,4,1
318,1,2,1,2,27,2706,2,1,1.79769313486232e+308,191,195,191,4,2,2018,8,1,4,2,2018,9,22,4,2,2018,1,1,1,20,1
318,2,2,1,2,27,2706,2,1,1.79769313486232e+308,191,195,191,4,2,2018,9,23,4,2,2018,9,58,4,2,2018,1,1,1,15,1
318,3,2,2,2,27,2706,2,1,1.79769313486232e+308,191,195,191,2,2,2018,10,14,2,2,2018,1.79769313486232e+308,1.79769313486232e+308,2,2,2018,1,1,1,9,1
318,4,2,1,2,27,2706,2,1,1.79769313486232e+308,191,195,191,4,2,2018,9,59,4,2,2018,10,51,4,2,2018,1,1,1,10,1
318,5,2,1,2,27,2706,2,1,1.79769313486232e+308,191,195,191,4,2,2018,22,29,5,2,2018,8,18,4,2,2018,1,1,1,10,1
318,6,2,2,2,27,2706,2,1,1.79769313486232e+308,191,195,191,2,2,2018,11,45,2,2,2018,1.79769313486232e+308,1.79769313486232e+308,2,2,2018,1,1,1,6,1
318,7,2,1,2,27,2706,2,1,1.79769313486232e+308,191,195,191,5,2,2018,8,20,5,2,2018,8,43,5,2,2018,1,1,1,4,1
318,8,2,1,2,27,2706,2,1,1.79769313486232e+308,191,195,191,5,2,2018,8,45,5,2,2018,9,41,5,2,2018,1,1,1,20,1
318,9,2,2,2,27,2706,2,1,1.79769313486232e+308,191,195,191,2,2,2018,14,22,2,2,2018,15,3,2,2,2018,1,1,1,3,1
319,1,2,1,2,27,2706,2,1,1.79769313486232e+308,191,197,197,17,12,2017,13,46,2,1,2018,14,43,17,12,2017,1,1,1,14,1
319,2,2,1,2,27,2706,2,1,1.79769313486232e+308,191,197,197,2,1,2018,14,43,2,1,2018,16,34,2,1,2018,1,1,1,21,1
319,3,2,2,2,27,2706,2,1,1.79769313486232e+308,191,197,197,6,1,2018,11,25,6,1,2018,15,13,6,1,2018,1,1,1,27,1
319,4,2,1,2,27,2706,2,1,1.79769313486232e+308,191,197,197,2,1,2018,16,44,2,1,2018,17,32,2,1,2018,1,1,1,22,1
319,5,2,1,2,27,2706,2,1,1.79769313486232e+308,191,197,197,2,1,2018,17,32,3,1,2018,11,2,2,1,2018,1,1,1,14,1
319,6,2,2,2,27,2706,2,1,1.79769313486232e+308,191,197,197,6,1,2018,15,18,6,1,2018,17,33,6,1,2018,1,1,1,9,1
319,7,2,1,2,27,2706,2,1,1.79769313486232e+308,191,197,197,3,1,2018,11,3,3,1,2018,12,36,3,1,2018,1,1,1,14,1
319,8,2,1,2,27,2706,2,1,1.79769313486232e+308,191,197,197,3,1,2018,12,44,3,1,2018,14,8,3,1,2018,1,1,1,25,1
319,9,2,2,2,27,2706,2,1,1.79769313486232e+308,191,197,197,3,1,2018,14,41,4,1,2018,11,27,3,1,2018,1,1,1,17,1
320,1,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,22,1,2018,14,44,22,1,2018,16,53,22,1,2018,1,1,1,18,1
320,2,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,23,1,2018,6,12,23,1,2018,7,32,23,1,2018,1,1,2,10,1
320,3,2,2,2,27,2710,2,1,1.79769313486232e+308,201,205,205,26,1,2018,6,54,27,1,2018,23,19,26,1,2018,1,1,3,21,1
320,4,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,23,1,2018,7,32,23,1,2018,15,3,23,1,2018,1,1,1,15,1
320,5,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,24,1,2018,7,33,24,1,2018,12,4,24,1,2018,1,1,1,15,1
320,6,2,2,2,27,2710,2,1,1.79769313486232e+308,201,205,205,29,1,2018,13,8,29,1,2018,19,54,29,1,2018,1,1,6,14,1
320,7,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,23,1,2018,15,4,24,1,2018,5,38,23,1,2018,1,1,1,11,1
320,8,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,24,1,2018,5,39,24,1,2018,7,33,24,1,2018,1,1,1,32,1
320,9,2,2,2,27,2710,2,1,1.79769313486232e+308,201,205,205,27,1,2018,23,20,29,1,2018,7,55,27,1,2018,1,1,1,17,1
321,1,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,29,12,2017,19,30,18,1,2018,14,48,29,12,2017,1,1,1,11,1
321,2,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,18,1,2018,14,48,20,1,2018,13,24,18,1,2018,1,1,2,23,1
321,3,2,2,2,27,2710,2,1,1.79769313486232e+308,201,205,205,3,2,2018,7,7,3,2,2018,14,58,3,2,2018,1,1,1,17,1
321,4,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,20,1,2018,13,24,20,1,2018,14,29,20,1,2018,1,1,4,15,1
321,5,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,20,1,2018,14,51,20,1,2018,15,56,20,1,2018,1,1,1,17,1
321,6,2,2,2,27,2710,2,1,1.79769313486232e+308,201,205,205,29,12,2017,17,3,17,1,2018,13,44,29,12,2017,1,2,6,33,1
321,7,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,21,1,2018,8,44,21,1,2018,16,31,21,1,2018,1,2,7,34,1
321,8,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,21,1,2018,16,32,5,2,2018,13,12,21,1,2018,1,2,8,29,1
321,9,2,2,2,27,2710,2,1,1.79769313486232e+308,201,205,205,5,2,2018,9,29,5,2,2018,12,37,5,2,2018,1,2,9,21,1
322,1,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,30,1,2018,7,20,2,2,2018,6,21,30,1,2018,1,1,1,7,1
322,2,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,30,1,2018,15,7,2,2,2018,6,28,30,1,2018,1,1,1,8,1
322,3,2,2,2,27,2710,2,1,1.79769313486232e+308,201,205,205,2,2,2018,19,31,3,2,2018,6,59,2,2,2018,1,1,1,14,1
322,4,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,31,1,2018,9,48,2,2,2018,7,14,31,1,2018,1,1,1,10,1
322,5,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,31,1,2018,3,47,2,2,2018,6,40,31,1,2018,1,1,1,12,1
322,6,2,2,2,27,2710,2,1,1.79769313486232e+308,201,205,205,4,2,2018,11,50,4,2,2018,14,51,4,2,2018,1,1,1,15,1
322,7,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,31,1,2018,2,23,31,1,2018,3,40,31,1,2018,1,1,1,11,1
322,8,2,1,2,27,2710,2,1,1.79769313486232e+308,201,205,205,31,1,2018,13,53,2,2,2018,14,4,31,1,2018,1,1,1,15,1
322,9,2,2,2,27,2710,2,1,1.79769313486232e+308,201,205,205,4,2,2018,7,29,5,2,2018,9,24,4,2,2018,1,1,1,10,1
323,1,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,28,12,2017,15,33,2,1,2018,11,47,28,12,2017,1,1,1,17,1
323,2,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,28,12,2017,15,57,2,1,2018,12,5,28,12,2017,1,1,1,2,1
323,3,2,2,3,31,3112,2,1,1.79769313486232e+308,211,214,214,27,12,2017,22,9,3,1,2018,7,37,27,12,2017,1,1,1,11,1
323,4,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,28,12,2017,16,33,2,1,2018,13,18,28,12,2017,1,1,1,7,1
323,5,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,2,1,2018,13,19,2,1,2018,14,3,2,1,2018,1,1,1,12,1
323,6,2,2,3,31,3112,2,1,1.79769313486232e+308,211,214,214,27,12,2017,22,4,3,1,2018,9,33,27,12,2017,1,1,1,7,1
323,7,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,2,1,2018,15,37,2,1,2018,16,41,2,1,2018,1,1,1,8,1
323,8,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,2,1,2018,16,42,2,1,2018,18,11,2,1,2018,1,1,1,12,1
323,9,2,2,3,31,3112,2,1,1.79769313486232e+308,211,214,214,3,1,2018,9,34,3,1,2018,10,44,3,1,2018,1,1,1,12,1
324,1,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,30,12,2017,9,15,30,12,2017,10,29,30,12,2017,1,1,1,7,1
324,2,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,30,12,2017,10,38,30,12,2017,11,29,30,12,2017,1,1,1,8,2
324,3,2,2,3,31,3112,2,1,1.79769313486232e+308,211,214,214,1,1,2018,18,12,2,1,2018,9,2,1,1,2018,1,1,1,3,1
324,4,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,30,12,2017,15,50,1,1,2018,13,25,30,12,2017,1,1,1,6,1
324,5,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,1,1,2018,13,26,1,1,2018,14,22,1,1,2018,1,1,1,6,1
324,6,2,2,3,31,3112,2,1,1.79769313486232e+308,211,214,214,2,1,2018,9,2,2,1,2018,10,6,2,1,2018,1,1,1,5,1
324,7,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,1,1,2018,14,23,1,1,2018,15,15,1,1,2018,1,1,1,6,1
324,8,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,1,1,2018,15,42,1,1,2018,16,34,1,1,2018,1,1,1,7,1
324,9,2,2,3,31,3112,2,1,1.79769313486232e+308,211,214,214,1,1,2018,16,35,1,1,2018,17,30,1,1,2018,1,1,1,7,1
325,1,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,4,1,2018,19,27,4,1,2018,19,53,4,1,2018,1,1,1,6,1
325,2,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,4,1,2018,19,58,4,1,2018,21,16,4,1,2018,1,1,1,9,1
325,3,2,2,3,31,3112,2,1,1.79769313486232e+308,211,214,214,7,1,2018,16,33,8,1,2018,17,40,7,1,2018,1,1,1,23,1
325,4,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,4,1,2018,22,2,4,1,2018,23,57,4,1,2018,1,1,1,30,1
325,5,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,4,1,2018,23,57,5,1,2018,0,17,4,1,2018,1,1,1,26,1
325,6,2,2,3,31,3112,2,1,1.79769313486232e+308,211,214,214,8,1,2018,17,40,8,1,2018,18,4,8,1,2018,1,1,1,9,1
325,7,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,7,1,2018,15,24,7,1,2018,16,11,7,1,2018,1,1,1,11,1
325,8,2,1,3,31,3112,2,1,1.79769313486232e+308,211,214,214,7,1,2018,16,12,9,1,2018,16,45,7,1,2018,1,1,1,32,1
325,9,2,2,3,31,3112,2,1,1.79769313486232e+308,211,214,214,8,1,2018,18,4,9,1,2018,13,32,8,1,2018,1,1,1,8,1
326,1,2,1,3,31,3116,2,1,1.79769313486232e+308,221,222,222,4,1,2018,9,26,20,1,2018,15,22,4,1,2018,1,1,1,9,2
326,2,2,1,3,31,3116,2,1,1.79769313486232e+308,221,222,222,6,1,2018,8,4,12,1,2018,10,35,6,1,2018,1,1,1,6,2
326,3,2,2,3,31,3116,2,1,1.79769313486232e+308,221,222,222,19,12,2017,10,18,22,1,2018,8,4,19,12,2017,1,1,1,13,1
326,4,2,1,3,31,3116,2,1,1.79769313486232e+308,221,222,222,6,1,2018,8,7,10,1,2018,22,8,6,1,2018,1,1,1,21,1
326,5,2,1,3,31,3116,2,1,1.79769313486232e+308,221,222,222,6,1,2018,8,8,20,1,2018,16,29,6,1,2018,1,1,1,13,2
326,6,2,2,3,31,3116,2,1,1.79769313486232e+308,221,222,222,4,1,2018,13,49,22,1,2018,13,25,4,1,2018,1,1,1,15,2
326,7,2,1,3,31,3116,2,1,1.79769313486232e+308,221,222,222,6,1,2018,8,10,12,1,2018,9,48,6,1,2018,1,1,1,27,1
326,8,2,1,3,31,3116,2,1,1.79769313486232e+308,221,222,222,6,1,2018,8,11,23,1,2018,13,17,6,1,2018,1,1,1,7,1
326,9,2,2,3,31,3116,2,1,1.79769313486232e+308,221,222,222,6,1,2018,8,12,24,1,2018,15,3,6,1,2018,1,1,1,22,1
327,1,2,1,3,31,3118,2,1,1.79769313486232e+308,221,222,222,12,1,2018,12,57,19,1,2018,16,38,12,1,2018,1,1,1,5,1
327,2,2,1,3,31,3118,2,1,1.79769313486232e+308,221,222,222,12,1,2018,13,4,19,1,2018,17,33,12,1,2018,1,1,1,8,1
327,3,2,2,3,31,3118,2,1,1.79769313486232e+308,221,222,222,19,1,2018,22,31,20,1,2018,12,18,19,1,2018,1,1,1,6,1
327,4,2,1,3,31,3118,2,1,1.79769313486232e+308,221,222,222,23,1,2018,14,10,23,1,2018,14,50,23,1,2018,1,1,1,12,1
327,5,2,1,3,31,3118,2,1,1.79769313486232e+308,221,222,222,20,1,2018,12,25,20,1,2018,14,11,20,1,2018,1,1,1,9,1
327,6,2,2,3,31,3118,2,1,1.79769313486232e+308,221,222,222,13,1,2018,8,35,30,1,2018,15,22,13,1,2018,1,1,1,60,1
327,7,2,1,3,31,3118,2,1,1.79769313486232e+308,221,222,222,23,1,2018,15,20,23,1,2018,16,19,23,1,2018,1,1,1,45,1
327,8,2,1,3,31,3118,2,1,1.79769313486232e+308,221,222,222,23,1,2018,13,33,23,1,2018,14,9,23,1,2018,1,1,1,4,1
327,9,2,2,3,31,3118,2,1,1.79769313486232e+308,221,222,222,24,1,2018,16,5,24,1,2018,16,56,24,1,2018,1,1,1,9,1
328,1,2,1,3,31,3117,2,1,1.79769313486232e+308,221,223,223,15,1,2018,10,37,17,1,2018,13,38,15,1,2018,1,1,1,56,1
328,2,2,1,3,31,3117,2,1,1.79769313486232e+308,221,223,223,17,1,2018,13,38,17,1,2018,17,54,17,1,2018,1,1,1,64,1
328,3,2,2,3,31,3117,2,1,1.79769313486232e+308,221,223,223,19,12,2017,10,16,16,1,2018,14,50,19,12,2017,1,1,1,39,1
328,4,2,1,3,31,3117,2,1,1.79769313486232e+308,221,223,223,17,1,2018,17,55,17,1,2018,19,35,17,1,2018,1,1,1,13,1
328,5,2,1,3,31,3117,2,1,1.79769313486232e+308,221,223,223,18,1,2018,10,24,18,1,2018,12,13,18,1,2018,1,1,1,20,1
328,6,2,2,3,31,3117,2,1,1.79769313486232e+308,221,223,223,18,1,2018,12,14,18,1,2018,15,15,18,1,2018,1,1,1,48,1
328,7,2,1,3,31,3117,2,1,1.79769313486232e+308,221,223,223,18,1,2018,18,4,18,1,2018,19,7,18,1,2018,1,1,1,5,1
328,8,2,1,3,31,3117,2,1,1.79769313486232e+308,221,223,223,18,1,2018,19,8,18,1,2018,20,44,18,1,2018,1,1,1,32,1
328,9,2,2,3,31,3117,2,1,1.79769313486232e+308,221,223,223,18,1,2018,15,18,18,1,2018,17,59,18,1,2018,1,1,1,16,1
329,1,2,1,3,31,3105,2,1,1.79769313486232e+308,211,212,212,19,12,2017,9,19,3,1,2018,14,37,19,12,2017,1,1,1,7,1
329,2,2,1,3,31,3105,2,1,1.79769313486232e+308,211,212,212,3,1,2018,14,44,3,1,2018,15,53,3,1,2018,1,1,1,8,1
329,3,2,2,3,31,3105,2,1,1.79769313486232e+308,211,212,212,19,12,2017,11,2,2,1,2018,19,25,19,12,2017,1,1,1,9,1
329,4,2,1,3,31,3105,2,1,1.79769313486232e+308,211,211,212,2,1,2018,14,20,2,1,2018,16,41,2,1,2018,1,1,1,12,1
329,5,2,1,3,31,3105,2,1,1.79769313486232e+308,211,212,212,2,1,2018,20,33,2,1,2018,21,45,2,1,2018,1,1,1,8,1
329,6,2,2,3,31,3105,2,1,1.79769313486232e+308,211,212,212,2,1,2018,21,51,3,1,2018,0,50,2,1,2018,1,1,1,26,1
329,7,2,1,3,31,3105,2,1,1.79769313486232e+308,211,212,212,3,1,2018,11,53,3,1,2018,13,23,3,1,2018,1,1,1,12,1
329,8,2,1,3,31,3105,2,1,1.79769313486232e+308,211,212,212,3,1,2018,10,43,3,1,2018,11,47,3,1,2018,1,1,1,11,1
