"grappe","exploitation","passage","s11a2q01","s11a2q02","s11a2q03","s11a2q04a","s11a2q04b","s11a2q04c","s11a2q05a","s11a2q05b","s11a2q05c"
227,6,1,1,102,1,5,4,100,5,4,100
227,7,1,2,104,1.79769313486232e+308,40,4,100,35,4,100
227,9,1,1,102,1,10,4,100,10,1,100
228,1,1,2,104,1.79769313486232e+308,2,4,100,7,4,100
228,3,1,1,102,1,6,4,100,2,4,100
228,4,1,1,102,1.79769313486232e+308,4,4,100,2,4,100
228,8,1,1,104,1.79769313486232e+308,10,4,100,7,4,100
228,9,1,1,102,1,2,4,100,5,4,100
229,2,1,1,102,1.79769313486232e+308,8,4,100,7,4,100
229,3,1,1,104,1,2,4,100,4,4,100
229,4,1,1,102,1.79769313486232e+308,3,4,100,4,4,100
229,5,1,1,102,1.79769313486232e+308,10,4,100,10,4,100
229,6,1,1,104,1,3,4,100,2,4,100
229,7,1,1,102,1.79769313486232e+308,5,4,100,3,4,100
229,8,1,1,104,1.79769313486232e+308,8,4,100,6,4,100
229,9,1,1,102,1,1,4,100,20,4,100
230,1,1,1,104,1.79769313486232e+308,10,4,100,14,4,100
230,2,1,1,104,1.79769313486232e+308,10,4,100,15,4,100
230,3,1,1,104,7,3,4,100,10,4,100
230,4,1,1,104,1.79769313486232e+308,104,4,10,104,4,10
230,5,1,1,104,1.79769313486232e+308,8,4,100,30,4,100
230,6,1,1,102,1,10,4,100,5,4,100
230,7,1,1,102,1.79769313486232e+308,6,4,100,4,4,100
230,8,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
230,9,1,1,0,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
231,1,1,2,104,1.79769313486232e+308,2,4,100,30,4,100
231,2,1,2,102,1.79769313486232e+308,3,4,100,2,4,100
231,3,1,1,104,1,2,4,100,3,4,100
231,4,1,1,102,1.79769313486232e+308,1,4,100,2,4,100
231,5,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
231,6,1,1,102,1,1,4,100,1,4,100
231,7,1,1,102,1.79769313486232e+308,4,4,100,6,4,100
231,8,1,1,104,1.79769313486232e+308,3,4,100,15,4,100
231,9,1,1,104,1,2,4,100,2,4,100
232,1,1,1,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
232,2,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
232,3,1,1,101,1,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
232,4,1,2,104,1.79769313486232e+308,2,4,100,4,4,100
232,5,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,22,4,100
232,6,1,1,104,9,5,4,100,2,4,100
232,7,1,1,102,1.79769313486232e+308,3,4,100,5,4,100
232,8,1,1,104,1.79769313486232e+308,3,4,100,5,4,100
232,9,1,1,104,1,2,4,100,2,4,100
233,1,1,2,102,1.79769313486232e+308,25,4,100,25,4,100
233,2,1,3,104,1.79769313486232e+308,3,4,100,2,4,100
233,3,1,1,102,1,25,4,100,20,4,100
233,4,1,2,102,1.79769313486232e+308,20,4,100,24,4,100
233,5,1,1,104,1.79769313486232e+308,10,4,100,15,4,100
233,6,1,1,102,3,5,4,100,8,4,100
233,7,1,2,104,1.79769313486232e+308,2,4,100,0,1.79769313486232e+308,1.79769313486232e+308
233,8,1,2,104,1.79769313486232e+308,4,4,100,2,4,100
233,9,1,1,102,1,4,4,100,8,4,100
234,1,1,2,104,1.79769313486232e+308,4,4,100,4,4,100
234,2,1,1,102,1.79769313486232e+308,6,4,100,4,4,100
234,3,1,2,104,1,0,1.79769313486232e+308,1.79769313486232e+308,2,4,100
234,4,1,3,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,4,4,100
234,5,1,2,104,1.79769313486232e+308,6,4,100,10,4,100
234,6,1,5,103,2,1,4,100,2,4,100
234,7,1,1,102,1.79769313486232e+308,5,4,100,6,4,100
234,8,1,2,104,1.79769313486232e+308,2,4,100,4,4,100
234,9,1,1,102,4,8,4,100,10,4,100
235,1,1,2,104,1.79769313486232e+308,8,4,100,6,4,100
235,2,1,1,102,1.79769313486232e+308,6,4,100,10,4,100
235,3,1,1,102,1,8,4,100,10,4,100
235,4,1,1,102,1.79769313486232e+308,8,4,100,12,4,100
235,5,1,1,102,1.79769313486232e+308,8,4,100,6,4,100
235,6,1,1,102,1,4,4,100,5,4,100
235,7,1,2,104,1.79769313486232e+308,2,4,100,0,1.79769313486232e+308,1.79769313486232e+308
235,8,1,2,104,1.79769313486232e+308,4,4,100,6,4,100
235,9,1,1,102,1,12,4,100,10,4,100
236,1,1,1,104,1.79769313486232e+308,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
236,2,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,6,4,100
236,3,1,3,104,3,0,1.79769313486232e+308,1.79769313486232e+308,6,2,300
236,4,1,1,102,1.79769313486232e+308,10,4,100,10,4,100
236,5,1,1,104,1.79769313486232e+308,3,2,300,3,2,300
236,6,1,2,103,4,3,4,100,5,4,100
236,7,1,2,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
236,8,1,1,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,3,2,200
236,9,1,3,103,1,1,4,100,5,4,100
237,1,1,2,104,1.79769313486232e+308,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
237,2,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
237,3,1,4,103,13,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
237,4,1,1,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
237,5,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
237,6,1,1,102,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
237,7,1,1,102,1.79769313486232e+308,1,4,100,11,4,100
237,8,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
237,9,1,3,103,1,3,4,50,0,1.79769313486232e+308,1.79769313486232e+308
238,1,1,1,104,1.79769313486232e+308,15,4,150,25,4,250
238,2,1,2,104,1.79769313486232e+308,10,4,100,17,2,68
238,3,1,1,104,1,0,1.79769313486232e+308,1.79769313486232e+308,12,2,480
238,4,1,2,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,30,4,30
238,5,1,1,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,9,2,360
238,6,1,2,102,1,0,1.79769313486232e+308,1.79769313486232e+308,4,2,160
238,7,1,1,104,1.79769313486232e+308,25,1,25,2,2,800
238,8,1,6,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,15,2,600
238,9,1,2,102,1,0,1.79769313486232e+308,1.79769313486232e+308,3,2,120
240,3,1,1,104,1,5,4,100,2,4,100
240,6,1,1,104,1,5,4,100,2,4,100
240,9,1,1,104,1,8,4,100,0,1.79769313486232e+308,1.79769313486232e+308
241,1,1,1,104,1.79769313486232e+308,2,4,100,1,4,100
241,9,1,2,104,1,2,4,100,1,4,100
242,6,1,1,104,1,5,4,100,3,4,100
242,9,1,1,104,1,12,4,100,0,1.79769313486232e+308,1.79769313486232e+308
243,1,1,1,104,1.79769313486232e+308,2,4,100,1,4,100
243,2,1,1,104,1.79769313486232e+308,10,4,100,20,4,100
243,3,1,1,104,1,3,4,100,5,4,100
243,4,1,1,103,1.79769313486232e+308,5,4,100,3,4,100
243,5,1,1,104,1.79769313486232e+308,10,4,100,5,4,100
243,6,1,1,104,1,3,4,100,1,4,100
243,7,1,1,103,1.79769313486232e+308,2,4,100,0,1.79769313486232e+308,1.79769313486232e+308
243,8,1,1,104,1.79769313486232e+308,2,4,100,4,4,100
243,9,1,1,103,1,3,4,100,1,4,100
244,1,1,1,104,1.79769313486232e+308,2,4,100,0,1.79769313486232e+308,1.79769313486232e+308
244,2,1,2,104,1.79769313486232e+308,4,4,100,1,4,100
244,3,1,1,104,1,2,4,100,2,4,100
244,4,1,2,103,1.79769313486232e+308,4,4,100,1,4,100
244,5,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
244,6,1,2,103,1,2,4,100,2,4,100
244,7,1,2,103,1.79769313486232e+308,3,4,100,2,4,100
244,8,1,1,104,1.79769313486232e+308,2,4,100,3,4,100
244,9,1,1,104,1,3,4,100,2,4,100
247,1,1,1,104,1.79769313486232e+308,1,4,50,3,4,50
247,2,1,1,103,1.79769313486232e+308,1,4,100,1,4,100
247,3,1,1,104,1,2,4,50,1,4,100
247,4,1,1,104,1.79769313486232e+308,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
247,5,1,1,103,1.79769313486232e+308,1,4,25,0,1.79769313486232e+308,1.79769313486232e+308
247,6,1,1,104,1,1,4,100,2,4,100
247,7,1,2,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
247,8,1,1,104,1.79769313486232e+308,2,4,100,4,4,100
247,9,1,1,104,1,2,4,100,0,1.79769313486232e+308,1.79769313486232e+308
248,1,1,1,104,1.79769313486232e+308,1,4,50,1,4,100
248,2,1,1,102,1.79769313486232e+308,1,4,100,1,4,50
248,3,1,1,102,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
248,4,1,1,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
248,5,1,1,104,1.79769313486232e+308,1,4,50,0,1.79769313486232e+308,1.79769313486232e+308
248,6,1,1,104,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
248,7,1,1,102,1.79769313486232e+308,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
248,8,1,1,102,1.79769313486232e+308,1,4,50,0,1.79769313486232e+308,1.79769313486232e+308
248,9,1,1,104,1,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
250,1,1,1,103,1.79769313486232e+308,5,4,100,2,4,100
250,2,1,1,103,1.79769313486232e+308,4,4,100,1,4,100
250,3,1,1,104,1,16,4,100,12,4,100
250,4,1,1,103,1.79769313486232e+308,3,4,100,1,4,100
250,5,1,1,104,1.79769313486232e+308,5,4,100,2,4,100
250,6,1,1,104,1,5,4,100,2,4,100
250,7,1,1,103,1.79769313486232e+308,4,4,100,2,4,100
250,8,1,1,104,1.79769313486232e+308,6,4,100,3,4,100
250,9,1,1,103,1,2,4,100,1,4,100
251,1,1,1,101,1.79769313486232e+308,8,4,100,4,4,100
251,2,1,1,103,1.79769313486232e+308,15,4,100,8,4,100
251,3,1,1,104,1,10,4,100,7,4,100
251,4,1,1,104,1.79769313486232e+308,1,4,100,4,4,100
251,5,1,1,103,1.79769313486232e+308,3,4,100,1,4,100
251,6,1,1,103,1,3,4,100,1,4,100
251,7,1,1,104,1.79769313486232e+308,7,4,100,3,4,100
251,8,1,1,104,1.79769313486232e+308,4,4,100,2,4,100
251,9,1,1,104,1,5,4,100,3,4,100
252,1,1,1,103,1.79769313486232e+308,1,4,100,5,4,100
252,2,1,1,104,1.79769313486232e+308,1,4,100,3,4,100
252,3,1,1,104,1,3,4,50,2,4,100
252,4,1,1,104,1.79769313486232e+308,4,4,100,5,4,100
252,5,1,1,104,1.79769313486232e+308,3,4,100,2,4,100
252,6,1,1,104,1,4,4,100,5,4,100
252,7,1,1,104,1.79769313486232e+308,5,4,100,1,4,100
252,8,1,1,104,1.79769313486232e+308,2,4,100,4,4,100
252,9,1,1,101,1,2,4,100,0,1.79769313486232e+308,1.79769313486232e+308
253,1,1,1,101,1.79769313486232e+308,4,4,100,1,4,100
253,2,1,1,104,1.79769313486232e+308,2,4,100,5,4,100
253,3,1,1,104,1,1,4,100,5,4,100
253,4,1,1,104,1.79769313486232e+308,2,4,100,0,1.79769313486232e+308,1.79769313486232e+308
253,5,1,1,104,1.79769313486232e+308,4,4,100,10,4,100
253,6,1,1,104,1,6,4,100,2,4,100
253,7,1,1,104,1.79769313486232e+308,5,4,100,2,4,100
253,8,1,1,104,1.79769313486232e+308,3,4,100,3,4,100
253,9,1,1,104,1,4,4,100,6,4,100
254,1,1,1,104,1.79769313486232e+308,3,4,100,15,4,100
254,2,1,1,104,1.79769313486232e+308,7,4,100,4,4,100
254,3,1,1,104,1,3,4,100,1,4,100
254,4,1,1,104,1.79769313486232e+308,10,4,100,15,4,100
254,5,1,1,104,1.79769313486232e+308,10,4,100,6,4,100
254,6,1,1,103,1,7,4,100,5,4,100
254,7,1,1,104,1.79769313486232e+308,3,4,100,5,4,100
254,8,1,1,104,1.79769313486232e+308,4,4,100,12,4,100
254,9,1,1,104,1,5,4,100,12,4,100
255,1,1,1,102,1.79769313486232e+308,3,4,100,2,4,100
255,2,1,2,102,1.79769313486232e+308,3,4,100,1,4,100
255,3,1,3,102,1,2,4,100,1,4,100
255,4,1,2,104,1.79769313486232e+308,2,4,100,0,1.79769313486232e+308,1.79769313486232e+308
255,5,1,2,104,1.79769313486232e+308,2,4,100,5,4,100
255,6,1,3,104,13,3,4,100,0,1.79769313486232e+308,1.79769313486232e+308
255,7,1,1,102,1.79769313486232e+308,5,4,100,2,4,100
255,8,1,1,102,1.79769313486232e+308,6,4,100,9,4,100
255,9,1,2,104,1,5,4,100,2,4,100
256,3,1,1,104,1,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
256,4,1,1,104,1.79769313486232e+308,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
256,5,1,4,102,1.79769313486232e+308,3,4,100,70,1,100
256,6,1,1,104,3,5,4,100,2,4,100
256,7,1,3,102,1.79769313486232e+308,10,4,100,11,4,100
256,8,1,2,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
256,9,1,1,104,1,0,1.79769313486232e+308,1.79769313486232e+308,2,4,100
257,2,1,1,102,1.79769313486232e+308,5,4,100,12,4,100
257,3,1,1,104,1,2,4,100,5,4,100
257,4,1,1,104,1.79769313486232e+308,2,4,100,0,1.79769313486232e+308,1.79769313486232e+308
257,5,1,2,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,3,4,100
257,6,1,3,103,1,2,4,100,4,4,100
257,7,1,1,104,1.79769313486232e+308,4,4,100,1,4,100
257,9,1,1,104,1,0,1.79769313486232e+308,1.79769313486232e+308,4,4,100
258,2,1,1,102,1.79769313486232e+308,3,4,100,5,4,100
258,3,1,2,102,6,4,4,100,10,4,100
258,4,1,2,104,1.79769313486232e+308,3,4,100,8,4,100
258,5,1,1,104,1.79769313486232e+308,4,4,100,6,4,100
258,6,1,2,104,1,3,4,100,10,4,100
258,7,1,1,102,1.79769313486232e+308,4,4,100,9,4,100
258,8,1,2,104,1.79769313486232e+308,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
258,9,1,1,104,1,5,4,100,8,4,100
259,1,1,1,104,1.79769313486232e+308,400,1,400,0,1.79769313486232e+308,1.79769313486232e+308
259,2,1,1,104,1.79769313486232e+308,300,1,300,800,1,800
259,3,1,1,104,3,10,4,100,10,4,100
259,4,1,1,104,1.79769313486232e+308,15,4,100,15,4,100
259,5,1,1,104,1.79769313486232e+308,400,1,400,400,1,400
259,6,1,1,104,1,3,4,300,3,4,300
259,7,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
259,8,1,1,104,1.79769313486232e+308,100,1,100,60,1,60
259,9,1,1,104,1,0,1.79769313486232e+308,1.79769313486232e+308,100,4,4
260,1,1,1,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,3,4,100
260,2,1,2,104,1.79769313486232e+308,3,4,100,3,4,100
260,3,1,2,102,1,4,4,100,2,4,100
260,4,1,2,104,1.79769313486232e+308,2,4,100,2,4,100
260,5,1,3,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,2,4,100
260,6,1,2,104,1,5,4,100,3,4,100
260,7,1,3,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,5,4,100
260,8,1,2,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,2,4,100
260,9,1,2,102,1,2,4,100,1,4,100
261,1,1,2,104,1.79769313486232e+308,1,4,100,2,4,200
261,2,1,1,104,1.79769313486232e+308,1,4,50,1,4,100
261,3,1,3,101,1,2,4,200,0,1.79769313486232e+308,1.79769313486232e+308
261,4,1,1,103,1.79769313486232e+308,4,4,200,5,4,250
261,5,1,2,101,1.79769313486232e+308,1,4,50,50,1,50
261,6,1,3,104,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
261,7,1,2,104,1.79769313486232e+308,3,4,100,5,4,100
261,8,1,1,103,1.79769313486232e+308,1,4,50,5,4,400
261,9,1,2,104,2,0,1.79769313486232e+308,1.79769313486232e+308,3,4,70
262,1,1,1,103,1.79769313486232e+308,1,4,50,1,4,50
262,2,1,3,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
262,3,1,3,101,1,1,4,80,3,4,80
262,5,1,2,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
262,6,1,1,103,9,1,4,50,2,4,50
262,9,1,2,101,1,1,4,50,0,1.79769313486232e+308,1.79769313486232e+308
263,1,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
263,2,1,1,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
263,3,1,2,104,1,0,1.79769313486232e+308,1.79769313486232e+308,1,4,50
263,4,1,1,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
263,5,1,1,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
263,6,1,1,102,8,6,4,50,6,4,50
263,7,1,1,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
263,8,1,2,104,1.79769313486232e+308,1,4,50,0,1.79769313486232e+308,1.79769313486232e+308
263,9,1,1,102,5,0,1.79769313486232e+308,1.79769313486232e+308,8,4,50
264,1,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1,4,100
264,2,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
264,3,1,1,102,4,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
264,4,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
264,5,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,2,4,100
264,6,1,1,102,1,4,4,100,7,4,100
264,7,1,1,102,1.79769313486232e+308,3,4,100,1,4,100
264,8,1,3,104,1.79769313486232e+308,1,4,100,3,4,100
264,9,1,1,102,3,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
265,1,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
265,2,1,2,104,1.79769313486232e+308,3,4,100,5,4,100
265,3,1,2,104,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
265,4,1,1,102,1.79769313486232e+308,1,4,100,1,4,100
265,5,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1,4,50
265,6,1,2,104,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
265,7,1,1,104,1.79769313486232e+308,1,4,15,0,1.79769313486232e+308,1.79769313486232e+308
265,8,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
265,9,1,2,104,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
266,1,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
266,2,1,1,101,1.79769313486232e+308,5,4,100,5,4,500
266,3,1,2,101,1,1,4,15,1,4,100
266,4,1,2,103,1.79769313486232e+308,1,4,25,3,4,100
266,5,1,2,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
266,6,1,1,104,1,1,1,500,5,4,500
266,7,1,1,101,1.79769313486232e+308,2,4,100,5,4,100
266,8,1,2,101,1.79769313486232e+308,1,4,100,4,4,100
266,9,1,1,101,2,10,4,100,104,4,400
267,3,1,1,102,1,3,4,100,0,1.79769313486232e+308,1.79769313486232e+308
267,5,1,1,103,1.79769313486232e+308,4,4,100,2,4,100
267,8,1,1,104,1.79769313486232e+308,3,4,50,1,4,100
268,9,1,1,104,1,0,1.79769313486232e+308,1.79769313486232e+308,1,4,50
276,1,1,1,102,1.79769313486232e+308,1,4,100,1,4,100
276,6,1,1,102,1,2,4,100,0,1.79769313486232e+308,1.79769313486232e+308
276,8,1,1,104,1.79769313486232e+308,1,4,100,1,4,100
277,3,1,1,104,1,4,4,100,4,4,100
277,4,1,1,103,1.79769313486232e+308,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
277,5,1,1,103,1.79769313486232e+308,1,4,100,2,4,100
277,6,1,1,103,1,1,4,100,4,4,100
277,9,1,1,104,1,1,4,100,1,4,100
278,1,1,2,102,1.79769313486232e+308,1,4,0.15,1,4,1
278,2,1,1,104,1.79769313486232e+308,20,4,1,15,4,1
278,3,1,2,102,1,0,1.79769313486232e+308,1.79769313486232e+308,2,4,1
278,4,1,1,104,1.79769313486232e+308,1,4,1,2,4,1
278,5,1,1,104,1.79769313486232e+308,5,4,1,400,4,1
278,6,1,1,104,1,2,4,1,3,4,1
278,7,1,1,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,10,4,1
278,8,1,2,104,1.79769313486232e+308,8,4,1,5,4,1
278,9,1,1,104,1,8,4,1,4,4,1
279,1,1,1,104,1.79769313486232e+308,7,4,100,6,4,100
279,2,1,1,104,1.79769313486232e+308,5,4,100,4,4,100
279,3,1,1,104,1,35,4,100,4,4,100
279,4,1,1,104,1.79769313486232e+308,4,4,100,3,4,100
279,5,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
279,6,1,1,104,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
279,7,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
279,9,1,1,104,1,4,4,100,7,4,100
285,1,1,1,102,1.79769313486232e+308,3,4,100,2,4,100
285,2,1,1,102,1.79769313486232e+308,13,4,100,15,4,100
285,3,1,1,102,1,5,4,100,3,4,100
285,4,1,1,102,1.79769313486232e+308,3,4,100,5,4,100
285,5,1,1,102,1.79769313486232e+308,3,4,100,3,4,100
285,6,1,1,102,1,1,4,100,4,4,100
285,7,1,1,102,1.79769313486232e+308,2,4,100,3,4,100
285,8,1,1,102,1.79769313486232e+308,1,4,50,6,4,100
285,9,1,1,102,1,6,4,100,4,4,100
286,1,1,1,102,1.79769313486232e+308,5,4,100,2,4,100
286,2,1,2,104,1.79769313486232e+308,2,4,100,2,4,100
286,3,1,1,101,1,3,4,100,2,4,100
286,4,1,1,102,1.79769313486232e+308,2,4,100,1,4,100
286,5,1,1,102,1.79769313486232e+308,2,4,100,2,4,100
286,6,1,3,101,1,3,4,100,2,4,100
286,7,1,1,102,1.79769313486232e+308,3,4,100,2,4,100
286,8,1,1,102,1.79769313486232e+308,3,4,100,2,4,100
286,9,1,2,102,1,2,4,100,0,1.79769313486232e+308,1.79769313486232e+308
287,1,1,1,101,1.79769313486232e+308,4,4,100,2,4,100
287,2,1,1,104,1.79769313486232e+308,2,4,100,1,4,100
287,3,1,1,102,1,3,4,100,2,4,100
287,4,1,1,102,1.79769313486232e+308,5,4,100,3,4,100
287,5,1,1,102,1.79769313486232e+308,3,4,100,5,4,100
287,6,1,1,102,1,1,4,50,2,4,100
287,7,1,1,101,1.79769313486232e+308,5,4,100,5,4,100
287,8,1,2,104,1.79769313486232e+308,5,4,100,4,4,100
287,9,1,3,101,1,0,1.79769313486232e+308,1.79769313486232e+308,1,4,100
288,1,1,1,102,1.79769313486232e+308,1,4,100,2,4,100
288,3,1,1,102,1,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
288,4,1,2,102,1.79769313486232e+308,1,4,100,4,4,100
288,5,1,1,102,1.79769313486232e+308,5,4,100,5,4,100
288,6,1,1,101,3,3,4,100,2,4,100
288,8,1,2,102,1.79769313486232e+308,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
288,9,1,1,102,1,5,4,100,5,4,100
289,1,1,2,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,2,4,100
289,2,1,2,101,1.79769313486232e+308,1,4,100,2,4,100
289,3,1,1,102,1,4,4,100,4,4,100
289,4,1,1,101,1.79769313486232e+308,1,4,100,2,4,100
289,5,1,1,102,1.79769313486232e+308,1,4,100,1,4,100
289,6,1,1,102,1,4,4,100,4,4,100
289,7,1,1,102,1.79769313486232e+308,3,4,100,3,4,100
289,8,1,1,102,1.79769313486232e+308,2,4,100,2,4,100
289,9,1,3,101,1,5,4,100,4,4,100
290,1,1,1,102,1.79769313486232e+308,5,4,100,3,4,100
290,2,1,2,102,1.79769313486232e+308,2,4,100,1,4,100
290,3,1,3,104,4,0,1.79769313486232e+308,1.79769313486232e+308,1,4,100
290,4,1,1,102,1.79769313486232e+308,2,4,100,3,4,100
290,5,1,1,102,1.79769313486232e+308,13,4,100,27,4,100
290,6,1,2,102,1,2,4,100,3,4,100
290,7,1,1,101,1.79769313486232e+308,4,4,100,3,4,100
290,8,1,1,102,1.79769313486232e+308,2,4,100,3,4,100
290,9,1,3,104,3,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
291,1,1,1,102,1.79769313486232e+308,4,1,100,2,1,100
291,2,1,1,101,1.79769313486232e+308,3,1,100,2,1,100
291,3,1,1,102,1,3,1,100,0,1.79769313486232e+308,1.79769313486232e+308
291,4,1,1,102,1.79769313486232e+308,2,1,100,0,1.79769313486232e+308,1.79769313486232e+308
291,5,1,1,102,1.79769313486232e+308,2,1,100,0,1.79769313486232e+308,1.79769313486232e+308
