"grappe","exploitation","passage","s5q01","s5q02","s5q03","s5q04","s5q05","s5q06","s5q07","s5q08","s5q09","s5q10","s5q11"
727,6,1,1,2,2,2,2,2,2,2,2,2,2
727,9,1,1,2,2,2,2,2,2,2,2,2,2
732,3,1,1,2,2,2,2,1,2,2,2,1,2
732,6,1,1,2,2,2,2,2,2,2,2,2,2
732,9,1,3,2,2,2,2,2,2,2,2,2,2
733,3,1,1,2,2,2,2,2,2,2,2,2,2
733,6,1,1,2,2,2,2,2,2,2,2,2,2
733,9,1,1,2,2,2,2,2,2,2,2,2,2
734,3,1,1,2,2,2,2,2,2,1,2,2,2
734,6,1,1,2,2,2,2,2,2,1,2,2,2
734,9,1,1,2,2,1,2,2,2,1,2,2,1
735,3,1,1,2,2,2,2,2,2,2,2,2,2
735,6,1,1,2,2,2,2,2,2,2,2,2,2
735,9,1,1,2,2,2,2,2,2,2,2,2,2
738,3,1,6,2,2,2,2,2,2,2,2,2,2
738,6,1,1,2,2,2,2,2,2,2,2,2,2
738,9,1,7,2,2,2,2,2,2,2,2,2,2
739,3,1,1,2,2,2,2,2,2,2,2,2,2
739,6,1,1,2,2,2,2,2,2,2,2,2,2
739,9,1,1,2,2,2,2,2,2,2,2,2,2
740,3,1,1,2,2,2,2,2,2,2,2,2,2
740,6,1,1,2,2,2,2,2,2,2,2,2,2
740,9,1,1,2,2,2,2,2,2,2,2,2,2
741,3,1,7,2,2,2,2,2,2,2,2,2,2
741,6,1,7,2,2,2,2,2,2,2,2,2,2
741,9,1,5,2,2,2,2,2,2,2,2,2,2
742,3,1,1,2,2,2,2,2,2,2,2,2,2
742,6,1,1,2,2,2,2,2,2,2,2,2,2
742,9,1,1,2,2,2,2,2,2,2,2,2,2
743,3,1,1,2,2,2,2,2,2,2,2,2,2
743,6,1,1,2,2,2,2,2,2,2,2,2,2
743,9,1,1,2,2,2,2,2,2,2,2,2,2
744,3,1,1,2,2,2,2,2,2,2,2,2,2
744,6,1,1,2,2,2,2,2,2,2,2,2,2
744,9,1,1,2,2,2,2,2,2,2,2,2,2
745,3,1,1,2,2,2,2,2,2,2,2,2,2
745,6,1,1,2,2,2,2,2,2,2,2,2,2
745,9,1,1,2,2,2,2,2,2,2,2,2,2
747,3,1,1,2,2,2,2,2,2,2,2,2,2
747,6,1,1,2,2,2,2,2,2,2,2,2,2
747,9,1,1,2,2,2,2,2,2,2,2,2,2
748,3,1,1,2,2,2,2,2,2,2,2,2,2
748,6,1,2,2,2,2,2,2,2,2,2,2,2
748,9,1,1,2,2,2,2,2,2,2,2,2,2
749,3,1,1,2,2,2,2,2,2,2,2,2,2
749,6,1,1,2,2,2,2,2,2,2,2,2,2
749,9,1,1,2,2,2,2,2,2,2,2,2,2
750,3,1,1,2,2,2,2,2,2,2,2,2,2
750,6,1,1,2,2,2,2,2,2,2,2,2,2
750,9,1,1,2,2,2,2,2,2,2,2,2,2
759,3,1,14,1,2,2,2,2,2,2,2,2,1
759,6,1,1,1,2,2,2,2,2,2,2,2,1
759,9,1,1,2,2,2,1,2,2,2,2,2,1
760,3,1,1,2,2,2,2,2,2,2,2,2,2
760,6,1,1,2,2,2,2,2,2,2,2,2,2
760,9,1,1,1,2,2,2,2,2,2,2,1,1
761,3,1,2,1,2,2,1,2,2,2,2,1,1
761,6,1,8,2,2,2,1,2,2,2,2,2,1
761,9,1,1,2,2,2,2,2,2,2,2,2,2
762,3,1,6,2,2,2,2,2,2,2,2,2,2
762,6,1,1,2,2,2,2,2,2,2,2,2,2
762,9,1,1,2,2,2,2,2,2,2,2,2,2
763,3,1,1,2,2,2,2,2,2,2,2,2,2
763,6,1,1,2,2,2,2,2,2,2,2,2,2
763,9,1,1,2,2,2,2,2,2,2,2,2,2
770,3,1,1,2,2,2,2,2,2,2,2,2,2
770,6,1,1,2,2,2,2,2,2,2,2,2,2
770,9,1,1,2,2,2,2,2,2,2,2,2,2
771,3,1,8,2,2,2,2,2,2,2,2,2,2
771,6,1,16,2,2,2,2,2,2,2,2,2,2
771,9,1,5,2,2,2,2,2,2,2,2,2,2
772,3,1,1,2,2,2,2,2,2,2,2,2,2
772,6,1,5,2,2,2,2,2,2,2,2,2,2
772,9,1,1,2,2,2,2,2,2,2,2,2,2
773,3,1,5,2,2,2,2,2,2,2,2,2,2
773,6,1,1,2,2,2,2,2,2,2,2,2,2
773,9,1,5,2,2,2,2,2,2,2,2,2,2
774,3,1,3,2,2,2,2,2,2,2,2,2,2
774,6,1,1,2,2,2,2,2,2,2,2,2,2
774,9,1,4,2,2,2,2,2,2,2,2,2,2
775,3,1,1,2,2,2,2,2,2,2,2,2,2
775,6,1,1,2,2,2,2,2,2,2,2,2,2
775,9,1,1,2,2,2,2,2,2,2,2,2,2
777,3,1,1,2,2,2,2,2,2,2,2,2,2
777,6,1,3,2,2,2,2,2,2,2,2,2,2
777,9,1,1,2,2,2,2,2,2,2,2,2,2
778,3,1,1,2,2,2,2,2,2,2,2,2,2
778,6,1,1,2,2,2,2,2,2,2,2,2,2
778,9,1,1,2,2,2,2,2,2,2,2,2,2
780,3,1,1,2,2,2,2,2,2,2,2,2,2
780,6,1,1,2,2,2,2,2,2,2,2,2,2
780,9,1,1,2,2,2,2,2,2,2,2,2,2
781,3,1,1,2,2,2,2,2,2,2,2,2,2
781,6,1,1,2,2,2,2,2,2,2,2,2,2
781,9,1,1,2,2,2,2,2,2,2,2,2,2
782,3,1,1,2,2,2,2,2,2,2,2,2,2
782,6,1,1,2,2,2,2,2,2,2,2,2,2
782,9,1,1,2,2,2,2,2,2,2,2,2,2
783,3,1,1,2,2,2,2,2,2,2,2,2,2
783,6,1,1,2,2,2,2,2,2,2,2,2,2
783,9,1,1,2,2,2,2,2,2,2,2,2,2
785,3,1,1,2,2,2,2,2,2,2,2,2,2
785,6,1,1,2,2,2,2,2,2,2,2,2,2
785,9,1,1,2,2,2,2,2,2,2,2,2,2
786,3,1,1,2,2,2,2,2,2,2,2,2,2
786,6,1,1,2,2,2,2,2,2,2,2,2,2
786,9,1,1,2,2,2,2,2,2,2,2,2,2
787,3,1,1,2,2,2,2,2,2,2,2,2,2
787,6,1,1,2,2,2,2,2,2,2,2,2,2
787,9,1,1,2,2,2,2,2,2,2,2,2,2
789,3,1,1,2,2,2,2,2,2,2,2,2,2
789,6,1,1,2,2,2,2,2,2,2,2,2,2
789,9,1,1,2,2,2,2,2,2,2,2,2,2
794,3,1,1,1,2,2,2,2,2,2,2,2,2
794,6,1,1,2,2,2,2,2,2,2,2,2,2
794,9,1,1,2,2,2,2,2,2,2,2,2,2
796,3,1,1,2,2,2,2,2,2,2,2,2,2
796,6,1,1,2,2,2,2,2,2,2,2,2,2
796,9,1,1,2,2,2,2,2,2,2,2,2,2
797,3,1,1,2,2,2,2,2,2,2,2,2,2
797,6,1,1,2,2,2,2,2,2,2,2,2,2
797,9,1,1,2,2,2,2,2,2,2,2,2,2
798,3,1,1,2,2,2,2,2,2,2,2,2,2
798,6,1,1,2,2,2,2,2,2,2,2,2,2
798,9,1,1,2,2,2,2,2,2,2,2,2,2
799,3,1,1,2,2,2,2,2,2,2,2,2,2
799,6,1,1,2,2,2,2,2,2,2,2,2,2
799,9,1,1,2,2,2,2,2,2,2,2,2,2
800,3,1,1,2,2,2,2,2,2,2,2,2,2
800,6,1,1,2,2,2,2,2,2,2,2,2,2
800,9,1,1,2,2,2,2,2,2,2,2,2,2
801,3,1,1,2,2,2,2,2,2,2,2,2,2
801,6,1,1,2,2,2,2,2,2,2,2,2,2
801,9,1,1,2,1,2,1,2,1,2,2,2,1
802,3,1,1,2,2,2,2,2,2,2,2,2,2
802,6,1,1,2,2,2,2,2,2,2,2,2,2
802,9,1,1,2,2,2,2,2,2,2,2,2,2
803,3,1,1,2,2,2,2,2,2,2,2,2,2
803,6,1,1,2,2,2,2,2,2,2,2,2,2
803,9,1,1,2,2,2,2,2,2,2,2,2,2
804,3,1,1,2,2,2,2,2,2,2,2,2,2
804,6,1,1,2,2,2,2,2,2,2,2,2,2
804,9,1,1,2,2,2,2,2,2,2,2,2,2
807,3,1,1,2,2,2,2,2,2,2,2,2,2
807,6,1,1,2,2,2,2,2,2,2,2,2,2
807,9,1,1,2,2,2,2,2,2,2,2,2,2
808,3,1,1,2,2,2,2,2,2,2,2,2,2
808,6,1,1,2,2,2,2,2,2,2,2,2,2
808,9,1,1,2,2,2,2,2,2,2,2,2,2
812,3,1,1,2,2,2,2,2,2,2,2,2,2
812,6,1,1,2,2,2,2,2,2,2,2,2,2
812,9,1,1,2,2,2,2,2,2,2,2,2,2
813,3,1,1,2,2,2,2,2,2,2,2,2,2
813,6,1,1,2,2,2,2,2,2,2,2,2,2
813,9,1,1,2,2,2,2,2,2,2,2,2,2
815,3,1,1,2,2,2,2,2,2,2,2,2,2
815,6,1,1,2,2,2,2,2,2,2,2,2,2
815,9,1,1,2,2,2,2,2,2,2,2,2,2
817,3,1,1,2,2,2,2,2,2,2,2,2,2
817,6,1,1,2,2,2,2,2,2,2,2,2,2
817,9,1,1,2,2,2,2,2,2,2,2,2,2
818,3,1,1,2,2,2,2,2,2,2,2,2,2
818,6,1,1,2,2,2,2,2,2,2,2,2,2
818,9,1,1,2,2,2,2,2,2,2,2,2,2
819,3,1,1,2,2,2,2,2,2,2,2,2,2
819,6,1,1,2,2,2,2,2,2,2,2,2,2
819,9,1,1,2,2,2,2,2,2,2,2,2,2
820,3,1,1,2,2,2,2,2,2,2,2,2,2
820,6,1,2,2,2,2,2,2,2,2,2,2,2
820,9,1,1,2,2,2,2,2,2,2,2,2,2
821,3,1,2,2,2,2,2,2,2,2,2,2,2
821,6,1,1,1,2,2,2,2,2,2,2,1,1
821,9,1,2,2,2,2,2,2,2,2,2,2,2
822,3,1,1,2,2,2,2,2,2,2,2,2,2
822,6,1,1,2,2,2,2,2,2,2,2,2,2
822,9,1,1,2,2,2,2,2,2,2,2,2,2
823,3,1,1,2,2,2,2,2,2,2,2,2,2
823,6,1,2,2,2,2,2,2,2,2,2,2,2
823,9,1,1,2,2,2,2,2,2,2,2,2,2
825,3,1,1,2,2,2,2,2,2,2,2,2,2
825,6,1,1,2,2,2,2,2,2,2,2,2,2
825,9,1,1,2,2,2,2,2,2,2,2,2,2
826,3,1,1,1,2,2,1,2,2,2,2,2,1
826,6,1,1,2,2,2,2,2,2,2,2,2,2
826,9,1,1,2,2,2,2,2,2,2,2,2,2
827,3,1,1,2,2,2,2,2,2,2,2,2,2
827,6,1,1,2,2,2,2,2,2,2,2,2,2
827,9,1,1,2,2,2,2,2,2,2,2,2,2
828,3,1,1,2,2,2,2,2,2,2,2,2,2
828,6,1,1,2,2,2,2,2,2,1,2,2,1
828,9,1,1,2,2,2,2,2,2,2,2,2,2
829,3,1,1,2,2,2,2,2,2,2,2,2,2
829,6,1,1,2,2,2,2,2,2,2,2,2,2
829,9,1,1,2,2,2,2,2,2,2,2,2,2
830,3,1,1,2,2,2,2,2,2,2,2,2,2
830,6,1,1,2,2,2,2,2,2,2,2,2,2
830,9,1,1,2,1,2,2,2,2,2,2,1,1
831,3,1,1,2,2,2,2,2,2,2,2,2,2
831,6,1,1,2,2,2,2,2,2,2,2,2,2
831,9,1,1,1,1,2,1,2,2,2,2,1,1
832,3,1,1,1,2,2,2,2,2,2,2,2,1
832,6,1,1,2,2,2,2,2,2,2,2,2,2
832,9,1,1,2,2,2,2,2,2,2,2,2,2
833,3,1,1,2,2,2,2,2,2,2,2,2,2
833,6,1,1,2,2,2,2,2,2,2,2,2,2
833,9,1,1,2,2,2,2,2,2,2,2,2,2
834,3,1,1,2,2,1,2,2,2,2,2,2,1
834,6,1,1,2,2,2,2,2,2,2,2,2,2
834,9,1,1,2,2,2,2,2,2,2,2,2,2
835,3,1,1,2,2,2,2,2,2,2,2,2,2
835,6,1,1,2,2,2,2,2,2,2,2,2,2
835,9,1,1,2,2,2,1,2,2,2,2,2,1
836,3,1,1,2,2,2,2,2,2,2,2,2,2
836,6,1,1,2,2,2,2,2,2,2,2,2,2
836,9,1,1,2,2,2,2,2,2,2,2,2,2
837,3,1,1,2,2,2,2,2,2,2,2,2,2
837,6,1,1,2,2,2,2,2,2,2,2,2,2
837,9,1,1,2,2,2,1,2,2,2,2,2,1
838,3,1,1,2,2,2,2,2,2,2,2,2,2
838,6,1,1,2,2,2,2,2,2,2,2,2,2
838,9,1,1,2,2,2,2,2,2,2,2,2,2
839,1,1,1,2,1,2,2,2,2,2,2,2,1
839,2,1,1,2,2,2,2,2,2,2,2,2,2
839,3,1,2,2,2,2,2,2,2,2,2,2,2
839,4,1,1,2,2,2,2,2,2,2,2,2,2
839,5,1,1,1,2,2,2,2,2,2,2,1,1
839,6,1,2,2,2,2,2,2,2,2,2,2,2
839,7,1,3,2,2,2,2,2,2,2,2,2,2
839,8,1,2,2,2,2,2,2,2,2,2,2,2
839,9,1,2,2,2,2,2,2,2,2,2,2,2
840,1,1,1,2,2,2,2,2,2,2,2,2,2
840,2,1,2,1,2,2,2,2,2,2,2,1,1
840,3,1,2,2,1,2,2,2,2,2,2,1,1
840,4,1,2,2,2,2,2,2,2,2,2,2,2
840,5,1,3,2,2,2,2,2,2,2,2,2,2
840,6,1,1,1,2,2,2,2,2,2,2,1,1
840,7,1,2,2,2,2,2,2,2,2,2,2,2
840,8,1,1,1,2,2,2,2,2,2,2,1,1
840,9,1,2,2,2,2,2,2,2,2,2,2,2
842,1,1,1,2,2,2,2,2,2,2,2,2,2
842,2,1,2,2,2,2,2,2,2,2,2,2,2
842,3,1,1,2,2,2,2,2,2,2,2,2,2
842,4,1,1,2,2,2,2,2,2,2,2,2,2
842,5,1,1,2,2,2,2,2,2,2,2,2,2
842,6,1,1,2,2,2,2,2,2,2,2,2,2
842,7,1,2,2,2,2,2,2,2,2,2,2,2
842,8,1,2,2,2,2,2,2,2,2,2,2,2
842,9,1,2,2,2,2,2,2,2,2,2,2,2
844,3,1,1,2,2,2,2,2,2,2,2,1,1
844,6,1,1,2,2,2,2,2,2,2,2,2,2
844,9,1,1,2,2,2,2,2,2,2,2,2,2
845,3,1,1,2,2,2,2,2,2,2,2,2,2
845,6,1,1,2,2,2,2,2,2,2,2,2,2
845,9,1,1,2,2,2,2,2,2,2,2,2,2
846,3,1,1,2,2,2,2,2,2,2,2,2,2
846,6,1,1,2,2,2,2,2,2,2,2,2,2
846,9,1,1,2,2,2,2,2,2,2,2,2,2
847,3,1,1,2,2,2,2,2,2,2,2,2,2
847,6,1,1,2,2,2,2,2,2,2,2,2,2
847,9,1,1,2,2,2,2,2,2,2,2,2,2
848,3,1,1,2,2,2,1,2,2,2,2,1,1
848,6,1,1,2,2,2,1,2,2,2,2,2,1
848,9,1,1,2,2,2,1,2,2,2,2,2,1
849,3,1,1,2,2,2,2,2,2,2,2,2,2
849,6,1,1,2,2,2,2,2,2,2,2,2,2
849,9,1,1,2,2,2,2,2,2,2,2,2,2
850,3,1,1,2,2,2,2,2,2,2,2,2,2
850,6,1,1,2,2,2,2,2,2,2,2,2,2
850,9,1,1,2,2,2,2,2,2,2,2,2,2
851,3,1,1,2,2,2,2,2,2,2,2,2,2
851,6,1,1,2,2,2,2,2,2,2,2,2,2
851,9,1,1,2,2,2,2,2,2,2,2,2,2
852,3,1,1,2,2,2,2,2,2,2,2,2,2
852,6,1,1,2,2,2,2,2,2,2,2,2,2
852,9,1,1,2,2,2,2,2,2,2,2,2,2
853,3,1,1,2,2,2,2,2,2,2,2,2,2
853,6,1,1,2,2,2,2,2,2,2,2,2,2
853,9,1,1,2,2,2,2,2,2,2,2,2,2
854,3,1,1,2,2,2,2,2,2,2,2,2,2
854,6,1,1,2,2,2,2,2,2,2,2,2,2
854,9,1,1,2,2,2,2,2,2,2,2,2,2
855,3,1,1,2,2,2,2,2,2,2,2,2,2
855,6,1,1,2,2,2,2,2,2,2,2,2,2
855,9,1,1,2,2,2,2,2,2,2,2,2,2
856,3,1,1,2,2,2,2,2,2,2,2,2,2
856,6,1,1,2,2,2,2,2,2,2,2,2,2
856,9,1,1,2,2,2,2,2,2,2,2,2,2
857,3,1,1,2,2,2,2,2,2,2,2,2,2
857,6,1,1,2,2,2,2,2,2,2,2,2,2
857,9,1,1,2,2,2,2,2,2,2,2,2,2
858,3,1,1,2,2,2,1,2,2,2,2,2,1
858,6,1,1,2,2,2,1,2,2,2,2,2,1
858,9,1,1,1,2,2,2,2,2,2,2,2,1
859,3,1,1,2,2,2,2,2,2,2,2,2,2
859,6,1,1,2,2,2,2,2,2,2,2,2,2
859,9,1,1,2,2,2,2,2,2,2,2,2,2
861,3,1,1,2,2,2,2,2,2,2,2,2,2
861,6,1,1,2,2,2,2,2,2,2,2,2,2
861,9,1,1,2,2,2,2,2,2,2,2,2,2
862,3,1,1,2,2,2,2,2,2,2,2,2,2
862,6,1,1,2,2,2,2,2,2,2,2,2,2
862,9,1,1,2,2,2,2,2,2,2,2,2,2
863,3,1,1,2,2,2,2,2,2,2,2,2,2
863,6,1,1,2,2,2,2,2,2,2,2,2,2
863,9,1,1,2,2,2,2,2,2,2,2,2,2
870,3,1,1,1,2,2,2,2,2,2,2,1,1
870,6,1,1,1,2,2,2,2,2,2,2,1,1
870,9,1,1,2,2,2,2,2,2,2,2,2,2
871,3,1,1,2,2,2,2,2,2,2,2,2,2
871,6,1,1,2,2,2,2,2,2,2,2,2,2
871,9,1,1,2,2,2,2,2,2,2,2,2,2
872,3,1,1,2,2,2,2,2,2,2,2,2,2
872,6,1,1,2,2,2,2,2,2,2,2,2,2
872,9,1,1,2,2,2,2,2,2,2,2,2,2
873,3,1,1,2,2,2,2,2,2,2,2,2,2
873,6,1,2,2,2,2,2,2,2,2,2,2,2
873,9,1,1,2,2,2,1,2,2,2,2,2,1
874,3,1,1,2,2,2,1,2,2,2,2,2,1
874,6,1,1,2,2,2,2,2,1,2,2,2,2
874,9,1,1,2,2,2,2,2,2,2,2,2,2
875,3,1,1,2,2,2,2,2,2,2,2,1,1
875,6,1,1,2,2,2,2,2,2,2,2,2,2
875,9,1,1,2,2,2,1,2,2,2,2,2,1
876,3,1,1,2,2,2,2,2,2,2,2,2,2
876,6,1,1,2,2,2,2,2,2,2,2,2,2
876,9,1,1,2,2,2,2,2,2,2,2,2,2
877,3,1,1,2,2,2,2,2,2,2,2,2,2
877,6,1,1,2,2,2,2,2,2,2,2,2,2
877,9,1,1,2,2,2,2,2,2,2,2,2,2
878,3,1,1,2,2,2,2,2,2,2,2,2,2
878,6,1,1,2,2,2,2,2,2,2,2,2,2
878,9,1,1,2,2,2,2,2,2,2,2,2,2
879,3,1,1,2,2,2,2,2,2,2,2,2,2
879,6,1,1,2,2,2,2,2,2,2,2,2,2
879,9,1,1,2,2,2,2,2,2,2,2,2,2
880,3,1,2,2,2,2,2,2,2,2,2,2,2
880,6,1,1,2,2,2,2,2,2,2,2,2,2
880,9,1,1,2,2,2,2,2,2,2,2,2,2
881,3,1,1,2,2,2,2,2,2,2,2,2,2
881,6,1,1,2,2,2,2,2,2,2,2,2,2
881,9,1,1,2,2,2,2,2,2,2,2,2,2
882,3,1,1,2,2,2,2,2,2,2,2,2,2
882,6,1,1,2,2,2,2,2,2,2,2,2,2
882,9,1,1,2,2,2,2,2,2,2,2,2,2
883,3,1,1,2,2,2,2,2,2,2,2,2,2
883,6,1,1,2,2,2,2,2,2,2,2,2,2
883,9,1,1,2,2,2,2,2,2,2,2,2,2
884,3,1,1,2,2,2,2,2,2,2,2,2,2
884,6,1,1,2,2,2,2,2,2,2,2,2,2
884,9,1,1,2,2,2,2,2,2,2,2,2,2
885,3,1,1,2,2,2,2,2,2,2,2,2,2
885,6,1,1,2,1,2,2,2,2,2,2,1,1
885,9,1,1,1,2,2,2,2,2,2,2,2,1
886,3,1,1,1,2,2,2,2,2,2,2,1,1
886,6,1,1,2,2,2,2,2,2,2,2,2,2
886,9,1,1,2,2,2,2,2,2,2,2,2,2
887,3,1,1,1,2,2,2,2,2,2,2,2,1
887,6,1,1,2,2,2,2,2,2,2,2,2,2
887,9,1,1,2,2,2,2,2,2,2,2,2,2
888,3,1,1,1,2,2,2,2,2,2,2,1,1
888,6,1,1,1,2,2,2,2,2,2,2,1,1
888,9,1,1,1,2,2,2,2,2,2,2,2,1
889,3,1,1,2,2,2,2,2,2,2,2,2,2
889,6,1,1,2,2,2,2,2,2,2,2,2,2
889,9,1,1,2,2,2,2,2,2,2,2,2,2
890,3,1,1,2,2,2,2,2,2,2,2,2,2
890,6,1,1,2,2,2,2,2,2,2,2,2,2
890,9,1,1,2,2,2,2,2,2,2,2,2,2
891,3,1,1,2,2,2,2,2,2,2,2,2,2
891,6,1,1,2,2,2,2,2,2,2,2,2,2
891,9,1,1,2,2,2,2,2,2,2,2,2,2
892,3,1,1,2,2,2,2,2,2,2,2,2,2
892,6,1,1,2,2,2,2,2,2,2,2,2,2
892,9,1,1,2,2,2,2,2,2,2,2,2,2
893,3,1,1,2,2,2,2,2,2,2,2,2,2
893,6,1,1,2,2,2,2,2,2,2,2,2,2
893,9,1,1,2,2,2,2,2,2,2,2,2,2
894,3,1,1,2,2,2,2,2,2,2,2,2,2
894,6,1,1,2,2,2,2,2,2,2,2,2,2
894,9,1,1,2,2,2,2,2,2,2,2,2,2
895,3,1,1,2,2,2,2,2,2,2,2,2,2
895,6,1,1,2,2,2,2,2,2,2,2,2,2
895,9,1,1,2,2,2,2,2,2,2,2,2,2
896,3,1,1,2,2,2,2,2,2,2,2,2,2
896,6,1,1,2,2,2,2,2,2,2,2,2,2
896,9,1,1,2,2,2,2,2,2,2,2,2,2
898,3,1,2,2,2,2,2,2,2,2,2,2,2
898,6,1,2,2,2,2,2,2,2,2,2,2,2
898,9,1,2,2,2,2,2,2,2,2,2,2,2
899,3,1,1,2,2,2,2,2,2,2,2,2,2
899,6,1,1,2,2,2,2,2,2,2,2,2,2
899,9,1,1,2,2,2,2,2,2,2,2,2,2
900,3,1,1,2,2,2,2,2,2,2,2,2,2
900,6,1,1,2,2,2,2,2,2,2,2,2,2
900,9,1,1,2,2,2,2,2,2,2,2,2,2
912,3,1,1,2,2,2,2,2,2,2,2,2,2
912,6,1,1,2,2,2,1,2,2,2,2,2,1
912,9,1,1,2,2,2,2,2,2,2,2,2,2
913,3,1,1,2,2,2,2,2,2,2,2,2,2
913,6,1,1,2,2,2,2,2,2,2,2,2,2
913,9,1,1,2,2,2,2,2,2,2,2,2,2
914,3,1,1,2,2,2,2,2,2,2,2,2,2
914,6,1,1,2,2,2,2,2,2,2,2,2,2
914,9,1,1,2,2,2,2,2,2,2,2,2,2
915,3,1,2,2,2,2,2,2,2,2,2,2,2
915,6,1,1,2,2,2,2,2,2,2,2,2,2
915,9,1,1,2,2,2,2,2,2,2,2,2,2
916,3,1,1,2,2,2,2,2,2,2,2,2,2
916,6,1,1,2,2,2,2,2,2,2,2,2,2
916,9,1,1,2,2,2,2,2,2,2,2,2,2
917,3,1,1,2,2,2,2,2,2,2,2,2,2
917,6,1,1,2,2,2,2,2,2,2,2,2,2
917,9,1,1,2,2,2,2,2,2,2,2,1,1
918,3,1,1,2,2,2,2,2,2,2,2,2,2
918,6,1,1,2,2,2,2,2,2,2,2,2,2
918,9,1,1,2,2,2,2,2,2,2,2,2,2
919,3,1,1,2,2,2,2,2,2,2,2,2,2
919,6,1,1,2,2,2,2,2,2,2,2,2,2
919,9,1,1,2,2,2,1,2,2,2,2,2,1
920,3,1,1,2,2,2,2,2,2,2,2,2,2
920,6,1,3,2,2,2,2,2,2,2,2,2,2
920,9,1,1,2,2,2,2,2,2,2,2,2,2
921,3,1,1,2,2,2,2,2,2,2,2,2,2
921,6,1,1,2,2,2,2,2,2,2,2,2,2
921,9,1,1,2,2,2,2,2,2,2,2,2,2
922,3,1,1,2,2,2,2,2,2,2,2,2,2
922,6,1,1,2,2,2,2,2,2,2,2,2,2
922,9,1,1,2,2,2,2,2,2,2,2,2,2
925,3,1,1,2,2,2,2,2,2,2,2,2,2
925,6,1,1,2,2,2,2,2,2,2,2,2,2
925,9,1,1,2,2,2,2,2,2,2,2,2,2
926,3,1,1,2,2,2,2,2,2,2,2,2,2
926,6,1,1,2,2,2,2,2,2,2,2,2,2
926,9,1,1,2,2,2,2,2,2,2,2,2,2
927,3,1,1,2,2,2,2,2,2,2,2,2,2
927,6,1,1,2,2,2,2,2,2,2,2,2,2
927,9,1,1,2,2,2,2,2,2,2,2,2,2
928,3,1,1,2,2,2,2,2,2,2,2,2,2
928,6,1,1,2,2,2,1,2,2,2,2,2,1
928,9,1,1,2,2,2,2,2,2,2,2,2,2
929,3,1,1,2,2,2,2,2,2,2,2,2,2
929,6,1,1,2,2,2,2,2,2,2,2,2,2
929,9,1,1,2,2,2,2,2,2,2,2,2,2
930,3,1,1,2,2,2,2,2,2,2,2,2,2
930,6,1,1,2,2,2,2,2,2,2,2,2,2
930,9,1,1,2,2,2,2,2,2,2,2,2,2
933,1,1,1,2,2,2,2,2,2,2,2,2,2
933,2,1,1,2,2,2,2,2,2,2,2,2,2
933,3,1,1,2,2,2,2,2,2,2,2,2,2
933,4,1,1,2,2,2,2,2,2,2,2,2,2
933,5,1,1,2,2,2,2,2,2,2,2,2,2
933,6,1,1,2,2,2,2,2,2,2,2,2,2
933,7,1,1,2,2,2,2,2,2,2,2,2,2
933,8,1,1,2,2,2,2,2,2,2,2,2,2
933,9,1,1,2,2,2,2,2,2,2,2,2,2
934,1,1,1,2,2,2,2,2,2,2,2,2,2
934,2,1,1,2,2,2,2,2,2,2,2,2,2
934,3,1,1,2,2,2,2,2,2,2,2,2,2
934,4,1,1,2,2,2,2,2,2,2,2,2,2
934,5,1,1,2,2,2,2,2,2,2,2,2,2
934,6,1,1,2,2,2,2,2,2,2,2,2,2
934,7,1,1,2,2,2,2,2,2,2,2,2,2
934,8,1,1,2,2,2,2,2,2,2,2,2,2
934,9,1,1,2,2,2,2,2,2,2,2,2,2
935,1,1,1,2,2,2,2,2,2,2,2,2,2
935,2,1,1,2,2,2,2,2,2,2,2,2,2
935,3,1,1,2,2,2,2,2,2,2,2,2,2
935,4,1,1,2,2,2,2,2,2,2,2,2,2
935,5,1,1,2,2,2,2,2,2,2,2,2,2
935,6,1,1,2,2,2,2,2,2,2,2,2,2
935,7,1,1,2,2,2,2,2,2,2,2,2,2
935,8,1,1,2,2,2,2,2,2,2,2,2,2
935,9,1,1,2,2,2,2,2,2,2,2,2,2
936,1,1,1,2,2,2,2,2,2,2,2,2,2
936,2,1,1,2,2,2,2,2,2,2,2,2,2
936,3,1,1,2,2,2,2,2,2,2,2,2,2
936,4,1,1,2,2,2,2,2,2,2,2,2,2
936,5,1,1,2,2,2,2,2,2,2,2,2,2
936,6,1,1,2,2,2,2,2,2,2,2,2,2
936,7,1,1,2,2,2,2,2,2,2,2,2,2
936,8,1,1,2,2,2,2,2,2,2,2,2,2
936,9,1,1,2,2,2,2,2,2,2,2,2,2
937,1,1,1,2,2,2,2,2,2,2,2,2,2
937,2,1,1,2,2,2,2,2,2,2,2,2,2
937,3,1,1,2,2,2,2,2,2,2,2,2,2
937,4,1,1,2,2,2,2,2,2,2,2,2,2
937,5,1,1,2,2,2,2,2,2,2,2,2,2
937,6,1,1,2,2,2,2,2,2,2,2,2,2
937,7,1,1,2,2,2,2,2,2,2,2,2,2
937,8,1,1,2,2,2,2,2,2,2,2,2,2
937,9,1,1,2,2,2,2,2,2,2,2,2,2
938,3,1,1,2,2,2,2,2,2,2,2,2,2
938,6,1,1,2,2,2,2,2,2,2,2,2,2
938,9,1,1,2,2,2,2,2,2,2,2,2,2
939,3,1,1,2,2,2,2,2,2,2,2,2,2
939,6,1,1,2,2,2,2,2,2,2,2,2,2
939,9,1,15,2,2,2,2,2,2,2,2,2,2
